Name	Set	Imagefile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Denying Power Hitei Hime	SE07	KGSE07-12_C	CH	Y	C	KG/SE07-12	2	2	8500	2	1	Fan, Kimono	It fits very well, bubbed, short hair on the doll with chrysanthemum	[C] For each Marker under this card, this card gets +1000 Power.	[A] [(3)] When this card becomes REVERSE in battle, you may pay this cost. If you do, choose the top card of your Deck, place it under this card as a Marker, REST this card.	
Sheath And Family Itezora Konayuki	SE07	KGSE07-13_C	CH	Y	C	KG/SE07-13	2	2	9500	2	1	Snow, Weapon	Shichika onii-san, now it's my turn!	[A] When this card is placed from Hand to Stage, reveal the top card of your Deck. If that card is not a <Weapon> Character, during this turn, this card gains the following ability.<<[C] This card cannot Front Attack.>> (Place the revealed card to its original position)		
Hitei Hime's Conspiracy	SE07	KGSE07-14_C	CX	Y	C	KG/SE07-14					1W			[C] All your Characters gets +1000 Power, +1 Soul.	(Wind: When this card is Triggered, you may choose 1 of your opponent's Character, return to hand)	
Hades Koumori	SE07	KGSE07-15_R	CH	G	R	KG/SE07-15	0	0	2500	1	0	Ninja, Weapon	I'm Hades Koumori, head of the Beast Group of the Maniwa Ninja Troops. I can store anything in my body.	[S] [(2) Place this card into Clock] Choose 1 Character with 0 Cost or less from your Clock, place it into this card's previous slot.		
Chain-Bind Kuizame	SE07	KGSE07-16_R	CH	G	R	KG/SE07-16	0	0	2500	1	0	Ninja, Weapon	I'm curious, I'm curious, I'm curious... don't you think so?	[C] If you have 2 or more other <Ninja> Characters, this card gets +1000 Power.		
Reverse-Talk Shirasagi	SE07	KGSE07-17_R	CH	G	R	KG/SE07-17	1	0	5000	1	0	Narcissist, Ninja	igasarihS klaT-esreveR sa nwonk oslA	[A] [(2)] At the beginning of your opponent's Attack Phase, if there's no Climax in his/her Climax slot, you may pay this cost. If you do, look at your opponent's hand and choose up to 1 Climax, place it into his/her Climax slot.		
Maniwa Houou	SE07	KGSE07-18_R	CH	G	R	KG/SE07-18	2	2	7000	2	1	Weapon, Fortune Telling		[C] For each of your other <Weapon> Characters, this card gets +500 Power.	[A] ENCORE [Place 1 Character from Hand to Waiting Room] (When this card is placed into Waiting Room from Stage, you may pay this cost. If you do, place this card in its previous slot in REST)	
Read Kawauso	SE07	KGSE07-19_C	CH	G	C	KG/SE07-19	0	0	2500	1	0	Ninja	Same, one of the 12 leaders of the Maniwa Ninja Troops, Kawauso Maniwa	[A] When this card is placed on Stage from Hand, reveal the top card of your Deck. If that card is a <Ninja> Character, choose 1 of your Characters, during this turn, it gets +1000 Power.(Return revealed card to its original position)		
Longevity Umigame	SE07	KGSE07-20_C	CH	G	C	KG/SE07-20	0	0	3000	1	0	Ninja, Weapon		[A] When you Level Up, place this card into Waiting Room.	[S] [(1)] During this turn, this card gets +2000 Power.	
Maniwa Ninjas Maniwa Insect Squad	SE07	KGSE07-21_C	CH	G	C	KG/SE07-21	1	0	4000	1	0	Ninja, Insect		[A] ALARM When this card is at the top of your Clock, if you have 4 or more <Ninja> Characters, at the beginning of your Climax phase, you may place the top card of your Deck into Stock.		
Propagate Pengin	SE07	KGSE07-22_C	CH	G	C	KG/SE07-22	1	1	3500	1	1	Ninja	I, I-i-i- I'm sorry!	[A] [(4)] When this card is placed on Stage from Hand, you may pay this cost. If you did, choose 1 card from your Waiting Room, return it into Deck. Shuffle your Deck afterwards.	[S] [REST this card] Choose 1 of your <Ninja> Characters, during this turn, it gets +2000 Power.	
Infest Kyouken	SE07	KGSE07-23_C	CH	G	C	KG/SE07-23	1	1	5000	1	1	Ninja, Snow	I cannot allow this. I shall avenge my friends	[A] [(4) Place the top card of your Deck into Clock, place this card into Memory] When this card becomes REVERSE in battle, you may pay this cost. If you do, choose 1 Level 2 or lower <Weapon> Character, place it into this card's previous slot in REST.		
Gods' Houou	SE07	KGSE07-24_C	CH	G	C	KG/SE07-24	2	1	8000	1	1	Ninja, Weapon	My lord's information is always right	[A] When this card attacks, if <<Ninja Technique Confrontation>> is in your Climax slot, choose up to 1 <Ninja> Character from your Waiting Room, place it into Stock, during this turn, this card gets +3000 Power.		
Rewind Oshidori	SE07	KGSE07-25_C	CH	G	C	KG/SE07-25	2	2	8500	2	1	Ninja, Love		[C] EXPERIENCE If <<Maniwa Ninjas Maniwa Insect Squad>> is in your Level slot, this card gets +1000 Power, and gains the following ability.<<[S] [(1)] During this turn, this card gets +1000 Power.>>		
Ninja Technique Confrontation	SE07	KGSE07-26_C	CX	G	C	KG/SE07-26					2		Emonzaemon: "Houou - you call that move Danzaien?"	[A] When this card is placed on Stage from Hand, place the top card of your Deck to Stock. During this turn, all of your Characters get +1 Soul.		
Encounter With Shichika Togame	SE07	KGSE07-27_R	CH	R	R	KG/SE07-27	0	0	500	1	0	Kimono		[C] All your other <Weapon> Characters get +500 Power.	[A] When this card is placed on Stage from Hand, choose 1 of your other Character with <<Shichika>> in its name, during this turn, it gets +1000 Power.	
Yousha Hime	SE07	KGSE07-28_R	CH	R	R	KG/SE07-28	1	1	6500	1	0	Kimono		[A] ENCORE [Place 1 Character from Hand to Waiting Room] (When this card is placed into Waiting Room from Stage, you may pay this cost. If you do, place this card in its previous slot in REST)		
Final Order Togame	SE07	KGSE07-29_R	CH	R	R	KG/SE07-29	2	1	4500	1	1	Kimono		[C] SUPPORT All your Characters in front of this card gets +X Power. X is equals to that Character's Level ×500.	[A] [Place this card into Memory] When <<End of the Journey>> is placed into your Climax slot, you may pay this cost. If you do, choose 1 <<Kyotou <<Yasuri>> >> from your hand, place it into this card's previous slot.	
First Stance "Suzuran" Yasuri Shichika	SE07	KGSE07-30_R	CH	R	R	KG/SE07-30	2	1	8000	1	1	Weapon		[A] [(1)] When this card attacks, if <<Shichika Hachiretsu (Kai)>> is in your Climax slot, you may pay this cost. If you do, choose 1 <Weapon> Character from your Waiting Room, return it to hand, during this turn, this card gets +4000 Power.		
Journey Of Trials Togame & Shichika	SE07	KGSE07-31_R	CH	R	R	KG/SE07-31	2	2	9000	2	1	Kimono, Weapon		[A] When this card is placed on Stage from Hand, choose 1 of your <Kimono> Character in STAND position, REST it.	[A] [(2)] When the Character battling this card becomes REVERSE, you may pay this cost. If you do, choose 1 <Weapon> Character from your Waiting Room, return it to Hand.	
Kyotou "Yasuri"	SE07	KGSE07-32_R	CH	R	R	KG/SE07-32	3	2	10000	2	1	Weapon, Kimono		[A] When this card is placed on Stage from Hand, you may place the top card of your Clock into Waiting Room.	[A] [(5)] When the Character battling this card becomes REVERSE, you may pay this cost. If you do, deal 5 damage to your opponent. (Damage can be cancelled)	
Yasuri Nanami	SE07	KGSE07-33_R	CH	R	R	KG/SE07-33	3	2	10000	2	1	Weapon, Kimono		[A] When this card is placed on Stage from Hand, you may choose 1 <Weapon> Character from your Waiting Room, return it to hand.	[A] [(4)] When this card attacks, if <<Confrontation Nanami versus Shichika>> is in your Climax slot, you may pay this cost. If you do, place all of your opponent's Level 2 or lower Characters in the Front Row into Waiting Room.	[A] At the beginning of your Draw Phase, place 1 card from the top of your Stock into Waiting Room. If you did, during this turn, this card gets +2500 Power.
Brainwork Specialist Togame	SE07	KGSE07-34_C	CH	R	C	KG/SE07-34	0	0	500	1	0	Kimono	She's the one who brought up the plans for Shichika to "gather th blades", who also carry the title of Supervisor of the Inspection Station of Yanari General Household of Owari Shogunate	[A] When this card is placed on Stage from hand, choose 1 of your other <Weapon> Characters, during this turn, it gets +500 Power.	[A] BOND/<<"First Stance <<Suzuran>>" Yasuri Shichika>>[(1)] (When this card is played to Stage, you may pay this cost. If you did, choose 1 <<"First Stance <<Suzuran>>" Yasuri Shichika>> from your Waiting Room, return to Hand)	
Head of the Yasuri Household Yasuri Nanami	SE07	KGSE07-35_C	CH	R	C	KG/SE07-35	0	0	2000	1	0	Weapon, Kimono	Shichika's sister. Pretty and beautiful lady, and personality polar opposite of her brother Shichika. Since she's physically weak, she tries hard to do whatever she does	[C] If you have no other Character, this card gets +2000 Power.	[S] [(2) REST this card] Choose 1 of your <Weapon> Characters from your Waiting Room, return it to hand.	
Tactician Togame	SE07	KGSE07-36_C	CH	R	C	KG/SE07-36	0	0	3000	1	0	Kimono				
Kyotoryuu 7th Head Yasuri Shichika	SE07	KGSE07-37_C	CH	R	C	KG/SE07-37	0	0	4000	1	0	Weapon	7th Master of Kyoutouryuu. The protagonist of this work who inherited the bladeless sword skill "Kyoutouryuu" from his father	[A] When this card is placed on Stage from Hand, if you do not have another <<Encounter With Shichika Togame>>, REST this card.		
Frail Genius Yasuri Nanami	SE07	KGSE07-38_C	CH	R	C	KG/SE07-38	1	0	4500	1	0	Weapon, Kimono		[C] For each Marker under this card, this card gets +1 Level, +2000 Power.	[A] [(1)] When this card is being Front Attacked, if the Level of the Character battling this card is equal or higher than this card's Level, you may pay this cost. If you did, place the top card of your Deck under this card as a Marker.	
Togame's Sword Yasuri Shichika	SE07	KGSE07-39_C	CH	R	C	KG/SE07-39	1	0	5000	1	0	Weapon	Kyoutouryuu - "Bara"!	[S] [(1) REST 1 of your other Character with <<Togame>> in its name] During this turn, this card gets +2000 Power, and gains the following ability.<<[A] During this card's battle, your opponent cannot play <<ASSIST>> from hand.>>		
Getting Psyched Togame	SE07	KGSE07-40_C	CH	R	C	KG/SE07-40	1	0	5000	1	0	Kimono		[A] [Place the top card of your Deck into Clock] When this card attacks, if <<Cheerio!>> is in your Climax slot, you may pay this cost. If you do, choose 1 of <Weapon> Character from your Waiting Room, return it to hand, during this turn, this card gets +2000 Power.		
Resourceful And Wily Togame	SE07	KGSE07-41_C	CH	R	C	KG/SE07-41	2	1	2500	1	1	Kimono		[S] [COUNTER] ASSIST 3000 Level 2[(1) Discard this card from Hand to Waiting Room] (Choose 1 of your Characters being Front Attacked, during this turn, it gets +3000 Power.)		
Cheerio!	SE07	KGSE07-42_C	CX	R	C	KG/SE07-42					2			[A] When this card is placed into Climax slot from Hand, draw 1 card. Choose 1 of your Characters, during this turn, it gets +2000 Power, +1 Soul.		
Shichika Hachiretsu (Kai)	SE07	KGSE07-43_C	CX	R	C	KG/SE07-43					2		Kyoutouryuu's last secret move - "Shichika Hachiretsu (Kai)"!	[C] All your Characters get +2 Soul.		
Confrontation Nanami versus Shichika	SE07	KGSE07-44_C	CX	R	C	KG/SE07-44					2		You're going to kill me too, right	[A] When this card is placed on Stage from Hand, place the top card of your Deck to Stock. During this turn, all of your Characters get +1 Soul.		
End Of The Journey	SE07	KGSE07-45_C	CX	R	C	KG/SE07-45					D		Is it okay for me to fall for you? 	[C] All your Characters get +1000 Power, +1 Soul.	(Gate: When this card is Triggered, choose 1 Character from your Waiting Room, return to hand)	
Sword Collecting Journey Togame & Shichika	SE07	KGSE07-46_PR	CH	R	PR	KG/SE07-46	2	2	8000	2	1	Kimono, Weapon		[A] ENCORE [Place 1 Character from Hand to Waiting Room] (When this card is placed into Waiting Room from Stage, you may pay this cost. If you do, place this card in its previous slot in REST)		
Setting Off Togame & Shichika	SE07	KGSE07-47_PR	CH	R	PR	KG/SE07-47	0	0	2500	1	0	Kimono, Weapon		[C] If you have no other Characters, this card gets +1 Level, +1500 Power.		
"Strength To Be Positive" Togame	SE07	KGSE07-48_PR	CH	R	PR	KG/SE07-48	0	0	2500	1	0	Kimono		[C] If there are 1 or less other Characters in Front Row, this card gains +1000 Power.		
Under The Cherry Blossom Blizzard Togame & Shichika	SE07	KGSE07-T01_TD	CH	R	TD	KG/SE07-T01	3	2	10000	2	1	Weapon, Kimono		[C] The card opposite this card gets -1 Soul.	[A] [(2)] When this card is placed on Stage from Hand, you may pay this cost. If you did, choose 1 <Weapon> from your Waiting Room, return it to hand.	
Sanzu Shrine Head Tsuruga Meisai	SE07	KGSE07-T02_TD	CH	Y	TD	KG/SE07-T02	0	0	3000	1	0	Weapon, Miko	The de facto head of Sanzu Shrine located in Izumo. Hearty and cheerful, but with a tragic past behind it			
Degenerate Swordsman Sabi Hakuhei	SE07	KGSE07-T03_TD	CH	Y	TD	KG/SE07-T03	2	2	9000	2	1	Weapon, Kimono	A handsome swordsman with genius-level sword techniques that he is rumored to be able to cut the sun. Called the strongest swordsman in Japan despite his young age			
Childhood Days Nanami & Shichika	SE07	KGSE07-T04_TD	CH	R	TD	KG/SE07-T04	0	0	1000	1	0	Weapon, Kimono				
Travelling Together Togame & Shichika	SE07	KGSE07-T05_TD	CH	R	TD	KG/SE07-T05	1	0	5500	1	0	Kimono, Weapon				
Akutou Nanami	SE07	KGSE07-T06_TD	CH	R	TD	KG/SE07-T06	1	1	5500	1	1	Weapon, Kimono		[C] If you have 2 or more other <Kimono> Characters, this card gets +1000 Power.		
A Japanese Sword Yasuri Shichika	SE07	KGSE07-T07_TD	CH	R	TD	KG/SE07-T07	2	1	8500	1	1	Weapon				
General Director Who Reports Directly To The Shogun Princess Hitei S	SE07	KGSE07-01S_R	CH	Y	SR	KG/SE07-01	0	0	500	1	0	Fan, Kimono		[C] SUPPORT All your Characters in front of this card gets +500 Power.	[S] [(1) Place the top card of your Deck to Clock] When this card is placed to Waiting Room from Stage, you may pay this cost. If you did, search your Deck for up to 1 <<Togame's Nemesis Princess Hitei>>, show it to your opponent, then place it to Hand. Shuffle your Deck afterwards.	
Ruthless Castle Lord Uneri Ginkaku S	SE07	KGSE07-02S_R	CH	Y	SR	KG/SE07-02	1	0	2500	1	0	Weapon, Kimono		[A] [Place the top card of your Deck to Clock] When you used this card's ASSIST, you may pay this cost. If you did, choose 1 of your Characters, during this turn, it gets +1500 Power.	[S] [COUNTER] ASSIST 1000 Level 1 [Place this card from Hand to Waiting Room] (Choose 1 Character being Front Attacked, during this turn, it gets +1000 Power)	
Japan's Strongest Soldier Sabi Hakuhei S	SE07	KGSE07-03S_R	CH	Y	SR	KG/SE07-03	1	1	6500	1	0	Weapon, Kimono		[S] CONCENTRATION [(1)] Flip the top 4 cards of your Deck, place them into Waiting Room. For each Climax among those cards, during this turn, this card gets +1000 Power, +1 Soul.		
Masked Man Emonzaemon S	SE07	KGSE07-04S_R	CH	Y	SR	KG/SE07-04	2	1	8000	1	1	Ninja, Mask		[A] [Place 1 card from Hand to Waiting Room] When this card attacks, you may pay this cost. If you did, during this turn, this card gets +3500 Power.		
Armored Pirate Captain Azekura Kanara S	SE07	KGSE07-05S_C	CH	Y	SC	KG/SE07-05	0	0	2500	1	0	Weapon		[C] When you have no other Characters, this card gets +2000 Power.		
Hitei Hime's Right-Hand Man Emonzaemon S	SE07	KGSE07-06S_C	CH	Y	SC	KG/SE07-06	0	0	2500	1	0	Ninja, Mask		[C] During your turn, this card gets +1000 Power.		
Shinou Issou Kiguchi Zanki S	SE07	KGSE07-07S_C	CH	Y	SC	KG/SE07-07	0	0	3000	1	0	Weapon, Shogi		[C] This card cannot Side Attack.	[S] [REST this card] Choose 1 of your <Weapon> Characters, during this turn, it gets +1000 Power.	
Immortal Higaki Rinne S	SE07	KGSE07-08S_C	CH	Y	SC	KG/SE07-08	0	0	3500	1	0	Hermit		[A] When your opponent Levels Up, place this card to Waiting Room.		
Togame's Nemesis Princess Hitei S	SE07	KGSE07-09S_C	CH	Y	SC	KG/SE07-09	1	0	5000	1	0	Fan, Kimono		[A] [Place 1 <<Hitei Hime's Conspiracy>> from Hand to Waiting Room] When this card is placed from Stage into Waiting Room, you may pay this cost. If you do, choose 1 <<"Denying Power" Hitei Hime>> from your Waiting Room, place it into any slot in REST position.		
Sentouryuu Tsuruga Meisai S	SE07	KGSE07-10S_C	CH	Y	SC	KG/SE07-10	1	0	5000	1	0	Weapon, Miko		[C] During your turn, for each of your other <<Sentouryuu Tsuruga Meisai>>, this card gets +2000.		
Automaton Biyorigou S	SE07	KGSE07-11S_C	CH	Y	SC	KG/SE07-11	1	0	5000	1	0	Doll, Weapon		[C] When this card has a Marker below it, this card gets +1000 Power.	[C] When this card has 2 or more Markers below it, this card cannot STAND during your Stand Phase.	[A] At the end of your turn, if this card has 1 or less Markers below it, place the top card from your Deck below this card as a Marker.
Denying Power Hitei Hime S	SE07	KGSE07-12S_C	CH	Y	SC	KG/SE07-12	2	2	8500	2	1	Fan, Kimono		[C] For each Marker under this card, this card gets +1000 Power.	[A] [(3)] When this card becomes REVERSE in battle, you may pay this cost. If you do, choose the top card of your Deck, place it under this card as a Marker, REST this card.	
Sheath And Family Itezora Konayuki S	SE07	KGSE07-13S_C	CH	Y	SC	KG/SE07-13	2	2	9500	2	1	Snow, Weapon		[A] When this card is placed from Hand to Stage, reveal the top card of your Deck. If that card is not a <Weapon> Character, during this turn, this card gains the following ability.<<[C] This card cannot Front Attack.>> (Place the revealed card to its original position)		
Hitei Hime's Conspiracy S	SE07	KGSE07-14S_C	CX	Y	SC	KG/SE07-14					1W			[C] All your Characters gets +1000 Power, +1 Soul.	(Wind: When this card is Triggered, you may choose 1 of your opponent's Character, return to hand)	
Hades Koumori S	SE07	KGSE07-15S_R	CH	G	SR	KG/SE07-15	0	0	2500	1	0	Ninja, Weapon		[S] [(2) Place this card into Clock] Choose 1 Character with 0 Cost or less from your Clock, place it into this card's previous slot.		
Chain-Bind Kuizame S	SE07	KGSE07-16S_R	CH	G	SR	KG/SE07-16	0	0	2500	1	0	Ninja, Weapon		[C] If you have 2 or more other <Ninja> Characters, this card gets +1000 Power.		
Reverse-Talk Shirasagi S	SE07	KGSE07-17S_R	CH	G	SR	KG/SE07-17	1	0	5000	1	0	Narcissist, Ninja		[A] [(2)] At the beginning of your opponent's Attack Phase, if there's no Climax in his/her Climax slot, you may pay this cost. If you do, look at your opponent's hand and choose up to 1 Climax, place it into his/her Climax slot.		
Maniwa Houou S	SE07	KGSE07-18S_R	CH	G	SR	KG/SE07-18	2	2	7000	2	1	Weapon, Fortune Telling		[C] For each of your other <Weapon> Characters, this card gets +500 Power.	[A] ENCORE [Place 1 Character from Hand to Waiting Room] (When this card is placed into Waiting Room from Stage, you may pay this cost. If you do, place this card in its previous slot in REST)	
Read Kawauso S	SE07	KGSE07-19S_C	CH	G	SC	KG/SE07-19	0	0	2500	1	0	Ninja		[A] When this card is placed on Stage from Hand, reveal the top card of your Deck. If that card is a <Ninja> Character, choose 1 of your Characters, during this turn, it gets +1000 Power.(Return revealed card to its original position)		
Longevity Umigame S	SE07	KGSE07-20S_C	CH	G	SC	KG/SE07-20	0	0	3000	1	0	Ninja, Weapon		[A] When you Level Up, place this card into Waiting Room.	[S] [(1)] During this turn, this card gets +2000 Power.	
Maniwa Ninjas Maniwa Insect Squad S	SE07	KGSE07-21S_C	CH	G	SC	KG/SE07-21	1	0	4000	1	0	Ninja, Insect		[A] ALARM When this card is at the top of your Clock, if you have 4 or more <Ninja> Characters, at the beginning of your Climax phase, you may place the top card of your Deck into Stock.		
Propagate Pengin S	SE07	KGSE07-22S_C	CH	G	SC	KG/SE07-22	1	1	3500	1	1	Ninja		[A] [(4)] When this card is placed on Stage from Hand, you may pay this cost. If you did, choose 1 card from your Waiting Room, return it into Deck. Shuffle your Deck afterwards.	[S] [REST this card] Choose 1 of your <Ninja> Characters, during this turn, it gets +2000 Power.	
Infest Kyouken S	SE07	KGSE07-23S_C	CH	G	SC	KG/SE07-23	1	1	5000	1	1	Ninja, Snow		[A] [(4) Place the top card of your Deck into Clock, place this card into Memory] When this card becomes REVERSE in battle, you may pay this cost. If you do, choose 1 Level 2 or lower <Weapon> Character, place it into this card's previous slot in REST.		
Gods' Houou S	SE07	KGSE07-24S_C	CH	G	SC	KG/SE07-24	2	1	8000	1	1	Ninja, Weapon		[A] When this card attacks, if <<Ninja Technique Confrontation>> is in your Climax slot, choose up to 1 <Ninja> Character from your Waiting Room, place it into Stock, during this turn, this card gets +3000 Power.		
Rewind Oshidori S	SE07	KGSE07-25S_C	CH	G	SC	KG/SE07-25	2	2	8500	2	1	Ninja, Love		[C] EXPERIENCE If <<Maniwa Ninjas Maniwa Insect Squad>> is in your Level slot, this card gets +1000 Power, and gains the following ability.<<[S] [(1)] During this turn, this card gets +1000 Power.>>		
Ninja Technique Confrontation S	SE07	KGSE07-26S_C	CX	G	SC	KG/SE07-26					2			[A] When this card is placed on Stage from Hand, place the top card of your Deck to Stock. During this turn, all of your Characters get +1 Soul.		
Encounter With Shichika Togame S	SE07	KGSE07-27S_R	CH	R	SR	KG/SE07-27	0	0	500	1	0	Kimono		[C] All your other <Weapon> Characters get +500 Power.	[A] When this card is placed on Stage from Hand, choose 1 of your other Character with <<Shichika>> in its name, during this turn, it gets +1000 Power.	
Yousha Hime S	SE07	KGSE07-28S_R	CH	R	SR	KG/SE07-28	1	1	6500	1	0	Kimono		[A] ENCORE [Place 1 Character from Hand to Waiting Room] (When this card is placed into Waiting Room from Stage, you may pay this cost. If you do, place this card in its previous slot in REST)		
Final Order Togame S	SE07	KGSE07-29S_R	CH	R	SR	KG/SE07-29	2	1	4500	1	1	Kimono		[C] SUPPORT All your Characters in front of this card gets +X Power. X is equals to that Character's Level ×500.	[A] [Place this card into Memory] When <<End of the Journey>> is placed into your Climax slot, you may pay this cost. If you do, choose 1 <<Kyotou <<Yasuri>> >> from your hand, place it into this card's previous slot.	
First Stance "Suzuran" Yasuri Shichika S	SE07	KGSE07-30S_R	CH	R	SR	KG/SE07-30	2	1	8000	1	1	Weapon		[A] [(1)] When this card attacks, if <<Shichika Hachiretsu (Kai)>> is in your Climax slot, you may pay this cost. If you do, choose 1 <Weapon> Character from your Waiting Room, return it to hand, during this turn, this card gets +4000 Power.		
Journey Of Trials Togame & Shichika S	SE07	KGSE07-31S_R	CH	R	SR	KG/SE07-31	2	2	9000	2	1	Kimono, Weapon		[A] When this card is placed on Stage from Hand, choose 1 of your <Kimono> Character in STAND position, REST it.	[A] [(2)] When the Character battling this card becomes REVERSE, you may pay this cost. If you do, choose 1 <Weapon> Character from your Waiting Room, return it to Hand.	
Kyotou "Yasuri" S	SE07	KGSE07-32S_R	CH	R	SR	KG/SE07-32	3	2	10000	2	1	Weapon, Kimono		[A] When this card is placed on Stage from Hand, you may place the top card of your Clock into Waiting Room.	[A] [(5)] When the Character battling this card becomes REVERSE, you may pay this cost. If you do, deal 5 damage to your opponent. (Damage can be cancelled)	
Yasuri Nanami S	SE07	KGSE07-33S_R	CH	R	SR	KG/SE07-33	3	2	10000	2	1	Weapon, Kimono		[A] When this card is placed on Stage from Hand, you may choose 1 <Weapon> Character from your Waiting Room, return it to hand.	[A] [(4)] When this card attacks, if <<Confrontation Nanami versus Shichika>> is in your Climax slot, you may pay this cost. If you do, place all of your opponent's Level 2 or lower Characters in the Front Row into Waiting Room.	[A] At the beginning of your Draw Phase, place 1 card from the top of your Stock into Waiting Room. If you did, during this turn, this card gets +2500 Power.
Brainwork Specialist Togame S	SE07	KGSE07-34S_C	CH	R	SC	KG/SE07-34	0	0	500	1	0	Kimono		[A] When this card is placed on Stage from hand, choose 1 of your other <Weapon> Characters, during this turn, it gets +500 Power.	[A] BOND/<<"First Stance <<Suzuran>>" Yasuri Shichika>>[(1)] (When this card is played to Stage, you may pay this cost. If you did, choose 1 <<"First Stance <<Suzuran>>" Yasuri Shichika>> from your Waiting Room, return to Hand)	
Head of the Yasuri Household Yasuri Nanami S	SE07	KGSE07-35S_C	CH	R	SC	KG/SE07-35	0	0	2000	1	0	Weapon, Kimono		[C] If you have no other Character, this card gets +2000 Power.	[S] [(2) REST this card] Choose 1 of your <Weapon> Characters from your Waiting Room, return it to hand.	
Tactician Togame S	SE07	KGSE07-36S_C	CH	R	SC	KG/SE07-36	0	0	3000	1	0	Kimono				
Kyotoryuu 7th Head Yasuri Shichika S	SE07	KGSE07-37S_C	CH	R	SC	KG/SE07-37	0	0	4000	1	0	Weapon		[A] When this card is placed on Stage from Hand, if you do not have another <<Encounter With Shichika Togame>>, REST this card.		
Frail Genius Yasuri Nanami S	SE07	KGSE07-38S_C	CH	R	SC	KG/SE07-38	1	0	4500	1	0	Weapon, Kimono		[C] For each Marker under this card, this card gets +1 Level, +2000 Power.	[A] [(1)] When this card is being Front Attacked, if the Level of the Character battling this card is equal or higher than this card's Level, you may pay this cost. If you did, place the top card of your Deck under this card as a Marker.	
