Name	Set	ImageFile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Cicada Catching Mikuru	WE09	SYWE09-11_C	CH	G	C	SY/WE09-11	2	2	8500	2	1	Time, SOS Dan	Haruhi: "That's right, this is the cicada catching competition within SOS Brigade!"	[C] If you have 3 or more other <Time> or <SOS Dan> Characters, this card gets +1000 Power.		
Leading Role	WE09	SYWE09-12_C	CX	G	C	SY/WE09-12					G		Mikuru (Big): "My role is to guide you guys from now on"			
Ultra-Director Haruhi	WE09	SYWE09-13_R	CH	R	R	SY/WE09-13	1	1	3500	1	1	Dancho, SOS Dan	Okay! Let's do a real take!	[C] SUPPORT All your Characters with Level 2 or higher in front of this card gets +1000 Power.	[S][REST this card] Choose 1 of your <SOS Dan> Characters, during this turn, it gets +500 Power.	
Sakura Viewing Haruhi	WE09	SYWE09-14_R	CH	R	R	SY/WE09-14	2	2	10000	1	1	Dancho, SOS Dan	It's decided! See			
Sakura Viewing Haruhi	WE09	SYWE09-14_SP	CH	R	SP	SY/WE09-14	2	2	10000	1	1	Dancho, SOS Dan	It's decided! See			
Bamboo Leaf Rhapsody Haruhi	WE09	SYWE09-15_R	CH	R	R	SY/WE09-15	2	1	5000	1	1	-	I don't know who you are, but if you're not busy, help me	[A][(1)] When this card is placed on Stage from hand, you may pay this cost. If you do, choose 1 <SOS Dan> Character in your Waiting Room, return it to hand.	[A] When this card attacks, if <<I Am Here>> is in your Climax slot, you may choose 1 Character from your Waiting Room, return it to hand.	
Bamboo Leaf Rhapsody Haruhi	WE09	SYWE09-15_SP	CH	R	SP	SY/WE09-15	2	1	5000	1	1	-	I don't know who you are, but if you're not busy, help me	[A][(1)] When this card is placed on Stage from hand, you may pay this cost. If you do, choose 1 <SOS Dan> Character in your Waiting Room, return it to hand.	[A] When this card attacks, if <<I Am Here>> is in your Climax slot, you may choose 1 Character from your Waiting Room, return it to hand.	
Girl Who Will Change The World Haruhi	WE09	SYWE09-16_C	CH	R	C	SY/WE09-16	0	0	2500	1	0	Dancho, SOS Dan	We, the SOS Brigade, shall do more fun things!	[S][REST 1 of your <SOS Dan> Characters] During this turn, this card gets +1000 Power.		
Swimsuit Haruhi	WE09	SYWE09-17_C	CH	R	C	SY/WE09-17	1	0	5000	1	0	Dancho, Swimsuit	I don't know what you're talking about	[A][(2) Place this card into Clock] When <<The End of Summer>> is placed into your Climax slot, you may pay this cost. If you do, choose 1 <<Sakura Viewing Haruhi>> from your Waiting Room, place it into this card's previous slot.		
Summer Festival Haruhi	WE09	SYWE09-18_C	CH	R	C	SY/WE09-18	1	1	7000	1	0	Dancho, Kimono	If it's just one, you can have one			
Endless Eight a	WE09	SYWE09-19a_C	EV	R	C	SY/WE09-19a	1	1			0		Haruhi: "It's summer, so we have to do some summer things!"	[C] You can place up to 8 cards with this card's name into your Deck.	[COUNTER] Place this card into Memory.	Choose 1 of your <SOS Dan> Character, during this turn, it gets +X. X is equals to the number of <<Endless Eight>> cards in your Memory ×1000.
Endless Eight b	WE09	SYWE09-19b_C	EV	R	C	SY/WE09-19b	1	1			0		Koizumi: "But it's amusing"	[C] You can place up to 8 cards with this card's name into your Deck.	[COUNTER] Place this card into Memory.	Choose 1 of your <SOS Dan> Character, during this turn, it gets +X. X is equals to the number of <<Endless Eight>> cards in your Memory ×1000.
Endless Eight c	WE09	SYWE09-19c_C	EV	R	C	SY/WE09-19c	1	1			0		I just realized that there's a lot left to do!	[C] You can place up to 8 cards with this card's name into your Deck.	[COUNTER] Place this card into Memory.	Choose 1 of your <SOS Dan> Character, during this turn, it gets +X. X is equals to the number of <<Endless Eight>> cards in your Memory ×1000.
Endless Eight d	WE09	SYWE09-19d_C	EV	R	C	SY/WE09-19d	1	1			0		Haruhi: "That's right. There's only two weeks left in the summer vacation"	[C] You can place up to 8 cards with this card's name into your Deck.	[COUNTER] Place this card into Memory.	Choose 1 of your <SOS Dan> Character, during this turn, it gets +X. X is equals to the number of <<Endless Eight>> cards in your Memory ×1000.
Endless Eight e	WE09	SYWE09-19e_C	EV	R	C	SY/WE09-19e	1	1			0		Kyon: "That's not a cicada"	[C] You can place up to 8 cards with this card's name into your Deck.	[COUNTER] Place this card into Memory.	Choose 1 of your <SOS Dan> Character, during this turn, it gets +X. X is equals to the number of <<Endless Eight>> cards in your Memory ×1000.
Endless Eight f	WE09	SYWE09-19f_C	EV	R	C	SY/WE09-19f	1	1			0		Mikuru: "Th- Thank you"	[C] You can place up to 8 cards with this card's name into your Deck.	[COUNTER] Place this card into Memory.	Choose 1 of your <SOS Dan> Character, during this turn, it gets +X. X is equals to the number of <<Endless Eight>> cards in your Memory ×1000.
Endless Eight g	WE09	SYWE09-19g_C	EV	R	C	SY/WE09-19g	1	1			0		Mikuru: "Ahhhhhh~~~!"	[C] You can place up to 8 cards with this card's name into your Deck.	[COUNTER] Place this card into Memory.	Choose 1 of your <SOS Dan> Character, during this turn, it gets +X. X is equals to the number of <<Endless Eight>> cards in your Memory ×1000.
Endless Eight h	WE09	SYWE09-19h_C	EV	R	C	SY/WE09-19h	1	1			0		This is the 15,532th time	[C] You can place up to 8 cards with this card's name into your Deck.	[COUNTER] Place this card into Memory.	Choose 1 of your <SOS Dan> Character, during this turn, it gets +X. X is equals to the number of <<Endless Eight>> cards in your Memory ×1000.
I Am Here	WE09	SYWE09-20_C	CX	R	C	SY/WE09-20					2		What is it	[A] When this card comes on Stage from hand, put the top card of your Deck to Stock. During this turn, all of your Characters get +1 Soul.		
The End of Summer	WE09	SYWE09-21_C	CX	R	C	SY/WE09-21					2		I will go too!	[C] All your Characters get +2 Soul.		
Observer Nagato	WE09	SYWE09-22_R	CH	B	R	SY/WE09-22	0	0	2500	1	0	Alien, SOS Dan	I'm fine	[C] During your opponent's turn, all your other <Alien> Characters get +500 Power.		
Witch Nagato & Shamisen	WE09	SYWE09-23_R	CH	B	R	SY/WE09-23	1	0	2000	1	0	Alien, Animal	Take this...	[A] When you use this card's ASSIST, if you have 2 or more <Alien> Characters, choose 1 of your Characters, during this turn, it gets +1000 Power.	[S][COUNTER] ASSIST 1000 Level 1[Place this card from Hand to Waiting Room] (Choose 1 Character being Front Attacked, during this turn, it gets +1000 Power)	
Summer Festival Nagato	WE09	SYWE09-24_R	CH	B	R	SY/WE09-24	3	2	10000	2	1	Alien, Mask	Haruhi: "Oh, what about that mask, Yuki?" Nagato: "I bought it"	[C] If you have 4 or more <Alien> Characters, this card gets -1 Level in your hand.	[A] When this card attacks, if <<The Last Two Weeks of Rest>> is in your Climax slot, choose up to 1 card from the top of your Clock, place it into Waiting Room, during this turn, this card gets +3000 Power.	
Standby Mode Nagato	WE09	SYWE09-25_C	CH	B	C	SY/WE09-25	1	1	7000	1	0	Alien, Glasses	It's my role			
Sakura Viewing Nagato	WE09	SYWE09-26_C	CH	B	C	SY/WE09-26	2	1	8000	1	1	Alien, SOS Dan	Plenty	[S] CONCENTRATION[(1)] Flip the top 4 cards of your Deck, place them into Waiting Room. For each Climax among those cards, choose 1 of your <Alien> Characters, during this turn, it gets +2000 Power.		
The Last Two Weeks of Rest	WE09	SYWE09-27_C	CX	B	C	SY/WE09-27					B			[C] All your Characters get +1000 Power, +1 Soul.	(Book: When this card is triggered, you may draw 1 card)	
Literature Club Yuki	WE09	SYWE09-28_PR	CH	B	PR	SY/WE09-28	2	1	8000	1	1	Glasses, Book		[C] During your opponent's turn, this card gets +1000 Power.		
Self-Centered Haruhi	WE09	SYWE09-29_PR	CH	R	PR	SY/WE09-29	0	0	2500	1	0	Dancho, SOS Dan		[A] When this card is placed on Stage from Hand, during this turn, for every 2 different traits among your Characters, this card gets +500 Power.		
Summer Festival Night Haruhi	WE09	SYWE09-30_PR	CH	R	PR	SY/WE09-30	0	0	2000	1	0	Dancho, Kimono		[S][(2) REST this card] Choose 1 Character from your Waiting Room, return it to hand.		
Sore Loser Haruhi	WE09	SYWE09-31_PR	CH	R	PR	SY/WE09-31	1	0	5000	1	0	Dancho, SOS Dan		[A] This ability can be activated up to 1 time per turn. When you play an Event, this card gains Power +2000.		
Sports Festival Haruhi	WE09	SYWE09-32_PR	CH	R	PR	SY/WE09-32	1	1	6500	1	0	Dancho, SOS Dan		[A][(2)] When this card is placed from hand to Stage, you may pay the cost. From your Waiting Room, select 1 <SOS Dan> Character and add it to hand		
