Name	Set	ImageFile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Dutiful 7th Grader Kuroko	W13	IDW13-021_C	CH	Y	C	ID/W13-021	2	1	2500	1	1	Psychic Power, Disciplinary Committee	Y, yeah! Today's Kuroko is full of energy!	[S] [Counter] BACKUP 3000, Level 2 [(1) Discard this card card from hand to the Waiting Room] 		
Realistic Narrative Shock	W13	IDW13-022_U	EV	Y	U	ID/W13-022	1	0			0		Onee-sama... this futuristic design has reached places above and beyond...	All your <Psychic Power> Characters gain +1 Soul for the turn.		
Imagine Breaker	W13	IDW13-023_CR	CX	Y	CR	ID/W13-023					1W		Disappearrr!	[C] All your Characters gain +1000 Power and +1 Soul. 		
Strongest in Academy City	W13	IDW13-024_CC	CX	Y	CC	ID/W13-024					2		Know your place and return to where you were with your tail between the legs!	[A] When this card is placed from hand to the Climax Zone, draw a card, and choose 1 of your Characters. That Character gains +2000 Power and +1 Soul for the turn. 		
Borrowed Goods Race	W13	IDW13-025_CC	CX	Y	CC	ID/W13-025					1F		Got it! Found my winning requirement!	[C] All your Characters gain +1000 Power and +1 Soul.		
Telepathy Haruue	W13	RGW13-026_RR	CH	G	RR	RG/W13-026	2	2	7500	2	1	Psychic Power	The name is Erii Haruue	[A] When this card attacks, if <<Welcome!>> is in the Climax Zone, you may pay cost. If so, search your Deck for up to 1 <Psychic Power> Character, reveal it, and put it in your hand. After that, Shuffle your Deck, and this card gains +3000 Power for the turn.	[A] ENCORE [Discard a Character card from hand to the Waiting Room]	
By the Water Saten	W13	RGW13-027_RR	CH	G	RR	RG/W13-027	3	2	10000	2	1	-	It looks fun!	[C] If there are 5 or more cards in your Stock, this card gains +1000 Power.	[C] Character oppsite this card gets -1 Soul.	[A] [(1) When this card is placed from hand to the Stage, you may pay cost. If so, this card gains +1000 Power for the turn, and your Opponent may not play Events from their hand unti the end of their next turn.
Saten's Classmate Uiharu	W13	RGW13-028_R	CH	G	R	RG/W13-028	0	0	500	1	0	Psychic Power, Disciplinary Committee	Thank you for treating me!	[C] All your other <<Uiharu's Classmate Saten>> gain +1000 Power.	[A] BOND/<<Uiharu's Classmate Saten>> [(1)]	
Erii Haruue	W13	RGW13-029_R	CH	G	R	RG/W13-029	0	0	1500	1	0	Psychic Power	That's the first time I saw teleporting	[A] [(1) Discard a card from hand, Send this card to Memory] When this card becomes turned to REVERSE while battling, you may pay cost. If so, search your Deck for up to 1 <Psychic Power> Character, reveal it, and put it in your hand. Shuffle your Deck.		
By the Water Uiharu	W13	RGW13-030_R	CH	G	R	RG/W13-030	1	0	2000	1	0	Psychic Power, Disciplinary Committee	What is this!?	[A] RECOLLECTION When you use BACKUP on this, if there's a Character with either <<Saten>> or <<Haruue>> in the name in your Memory, choose 1 of your battling Characters. That Character gains +1000 Power for the turn.	[S] [Counter] BACKUP 1000, Level 1 [Discard this card card from hand to the Waiting Room]	
Clairvoyance Konori	W13	RGW13-031_R	CH	G	R	RG/W13-031	1	1	3500	1	1	Psychic Power, Disciplinary Committee	I'll teach you my method of relieving stress	[C] ASSIST All your Level 2 or higher Characters in front of this card gain +1000 Power.	[S] [REST 2 of your Characters] Choose 1 of your <Psychic Power> Characters. That Character gains +1000 Power for the turn.	
Uiharu's Classmate Saten	W13	RGW13-032_R	CH	G	R	RG/W13-032	2	2	7000	2	1	-	They're doing it as usual	[C] If you have a Character with <<Uiharu>> in the name in play, this card gains +2000 Power and <<[A] ENCORE [Discard a Character card from hand to the Waiting Room]>>.		
Yukata Uiharu	W13	RGW13-033_U	CH	G	U	RG/W13-033	0	0	2500	1	0	Psychic Power, Disciplinary Committee	Booo!	[C] If you have 1 or fewer other Characters in play, this card gains +1 Level and +1000 Power.		
Level 2 Haruue	W13	RGW13-034_U	CH	G	U	RG/W13-034	1	0	3000	1	0	Psychic Power	The sound they make makes them cute...	[A] When this card is placed from hand to Stage, choose 1 of your Opponent's Characters. That Character gets -500 Power for the turn.	[A] CHANGE [(3) Discard a card from hand, Send this card to Memory] At beginning of your Climax Phase, you may pay cost. If so, choose a <<"Telepathy" Haruue>> in your Waiting Room and put it in the Slot this card was.	
Normal Girl Saten	W13	RGW13-035_U	CH	G	U	RG/W13-035	1	0	5000	1	0	-	What's this noise...	[A] [(1)] When this card attacks, if <<What I Can Do>> is in the Climax Zone, you may pay cost. If so, this card gains +6000 Power for the turn.		
Thermal Hand Uiharu	W13	RGW13-036_U	CH	G	U	RG/W13-036	2	1	7500	1	1	Psychic Power, Disciplinary Committee	Like this... The temperature of things I touch are fixed	[C] If you have 2 or more other <Psychic Power> Characters, this card gains +1000 Power.	[A] When this card attacks, if <<Seeing Erii Again>> is in the Climax Zone, put the top card of your Deck to your Stock, and this card gains +3000 Power for the turn.	
Teacher of Children Kiyama	W13	RGW13-037_U	CH	G	U	RG/W13-037	2	2	8000	2	1	Teacher, Science	Teachers cannot give up on their students!	[C] RECOLLECTION If there are 2 or more <Psychic Power> Characters in your Memory, this card gains +2000 Power.		
Yukata Saten	W13	RGW13-038_C	CH	G	C	RG/W13-038	0	0	500	1	0	-	A-n!	[C] ASSIST All your Characters in front of this card gain +500 Power.	[A] [(1)] When this card becomes turned to REVERSE while battling, you may pay cost. If so, send this card to Memory.	
Yukata Haruue	W13	RGW13-039_C	CH	G	C	RG/W13-039	0	0	2500	1	0	Psychic Power, Yukata	This.. is the first time wearing yukata for me	[A] [(1)] Choose 1 of your <Psychic Power> Characters. That Character gain +1500 Power for the turn.		
Brain Biologist Kiyama	W13	RGW13-040_C	CH	G	C	RG/W13-040	0	0	2500	1	0	Teacher, Science	Say thanks	[S] [(1) Rest 1 of your Characters] This card gains +2500 Power for the turn.		
Tessou Tsuzuri	W13	RGW13-041_C	CH	G	C	RG/W13-041	0	0	2000	1	0	Teacher, Glasses	It's almost time for everyone to be out of school!	[C] ALARM If this card is on top of your Clock, all your <Psychic Power> Characters gain <<[S] [(1)] This card gains +2000 Power for the turn>>.		
Surprise and Lowbrows Saten	W13	RGW13-042_C	CH	G	C	RG/W13-042	0	0	3000	1	0	-	Eh?			
Backup Role Uiharu	W13	RGW13-043_C	CH	G	C	RG/W13-043	1	1	5000	1	1	Psychic Power, Disciplinary Committee	Don't do that. It's mean	[A] ENCORE [Discard a Character card from hand to the Waiting Room]	[S] [REST a Character with <Psychic Power> or with <<Saten>> in the name] This card gains +1000 Power for the turn.	
Good Classmates Uiharu & Saten	W13	RGW13-044_C	CH	G	C	RG/W13-044	1	1	7000	1	0	Psychic Power, Disciplinary Committee	Saten: "U-i-h-a-r-u~~!"			
Leather Jacket Full of Memories Konori	W13	RGW13-045_C	CH	G	C	RG/W13-045	2	1	8000	1	1	Psychic Power, Disciplinary Committee	I told you so, no?	[A] This card ability may be played up to twice per turn. When another <Disciplinary Committee> Character of yours is placed from hand to the Stage, this card gains +1000 Power for hte turn.		
Someone's Watching	W13	RGW13-046_U	EV	G	U	RG/W13-046	1	3			0		Ahhhhhhhhhhhhhh!	You cannot play this card from hand if you have 2 or fewer GREEN Characters. Choose up to 2 of Opponent's Characters. Those Characters get -2500 Power for the turn.		
Big Spider	W13	RGW13-047_U	EV	G	U	RG/W13-047	2	1			0		Konori: "A place to stay, huh..."	[Counter] Choose 1 of your <Disciplinary Committee> Characters. That Character gains +4000 Power for the turn. Send this card to Memory.		
Welcome!	W13	RGW13-048_CR	CX	G	CR	RG/W13-048					2		Saten: "Somehow, it reminds me of the old Uiharu"	[A] When this card is placed from hand to the Climax Zone, put the top card of your Deck to your Stock, and all your Characters gain +1 Soul for the turn.		
Seeing Erii Again	W13	RGW13-049_CC	CX	G	CC	RG/W13-049					G		Haruue-san... Haruue-san!	[C] All your Characters gain +1000 Power and +1 Soul.		
What I Can Do	W13	RGW13-050_CC	CX	G	CC	RG/W13-050					2		Do not touch my friends!!!	[A] When this card is placed from hand to the Climax Zone, draw a card, and choose 1 of your Characters. That Character gains +2000 Power and +1 Soul for the turn.		
Self-Confidence with Support Mikoto	W13	RGW13-051_RR	CH	R	RR	RG/W13-051	2	2	8500	2	1	Psychic Power, Frog	If you don't come with me, I don't know you!	[A] [(1)] When <<Battle on the Highway>> is placed to your Climax Zone, you may pay cost. If so, this card gains <<[A] When the Battle Opponent of this card becomes turned to REVERSE, you may choose 1 Character in your Opponent's Front Row whose Level is 2 or lower, Put that Character in the Waiting Room>> and +X Power for the turn, where X = 1000 times # of <Psychic Power> Characters you have.		
Under One Roof Mikoto & Kuroko	W13	RGW13-052_RR	CH	R	RR	RG/W13-052	3	2	10000	2	1	Psychic Power, Disciplinary Committee	Kuroko: "It must be a good sign that we're just by ourselves"	[A] When this card is placed from hand to Stage or placed via CHANGE to Stage, you may put the top card of your Clock to Waiting Room.	[A] [(1) Discard a card from hand to the Waiting Room] When this card attacks, you may pay cost. If so, this card gains +2000 Power and <<[A] When Battle Opponent of this card becomes turned to REVERSE, you may deal 1 damage to Opponent>> for the turn.	
School Life Mikoto	W13	RGW13-053_R	CH	R	R	RG/W13-053	0	0	2500	1	0	Psychic Power, Frog	Where should we go play?	[A] [(1) When your Characters' Trigger Check reveals a Climax card, if it has 2 Soul Trigger Icons, you may pay cost. If so, choose a Character in your Waiting Room and return it to your hand, then discard a card from your hand to the Waiting Room.		
Embodiment of Justice Mikoto	W13	RGW13-054_R	CH	R	R	RG/W13-054	0	0	2500	1	0	Psychic Power, Frog	By that you mean this?	[C] If all your Characters have <Psychic Power>, this card gains +1000 Power.		
Girl Who Doesn't Like to Lose Mikoto	W13	RGW13-055_R	CH	R	R	RG/W13-055	1	1	6000	1	0	Psychic Power, Frog	Next one is my full power	[A] [(1) Put the top card of your Deck to the Clock] When <<Railgun>> is placed to your Climax Zone, if this card is in the Front Row, you may pay cost. If so, choose up to 1 of Opponent's Front Row Characters whose Level is 2 or lower. Put it in the Waiting Room. this card gains +1000 Power for the turn.	[A] ENCORE [Discard a Character card from hand to the Waiting Room]	
Tokiwadai's Lady Kuroko	W13	RGW13-056_R	CH	R	R	RG/W13-056	1	1	6000	1	0	Psychic Power, Disciplinary Committee	Onee-sama~~!!!	[C] If you have a Character with <<Mikoto>> in the name, this card gains +1500 Power.		
Modern Girl Kuroko	W13	RGW13-057_R	CH	R	R	RG/W13-057	2	2	7000	2	1	Psychic Power, Disciplinary Committee	Walking together under one umbrella should be obsolete in today's society...	[C] For each other <Disciplinary Committee> Characters you have, this card gains +500 Power.	[S] [REST 1 of your Characters] This card gains +1000 Power for the turn.	
Tokiwadai's Lady Mikoto	W13	RGW13-058_U	CH	R	U	RG/W13-058	0	0	1000	1	0	Psychic Power, Frog	Hey, aren't you hungry?	[A] BOND/<<Tokiwadai's Lady Kuroko>> [Put the top card of your Deck to your Clock]		
Admiration for Onee-Sama Kuroko	W13	RGW13-059_U	CH	R	U	RG/W13-059	0	0	2000	1	0	Psychic Power, Disciplinary Committee	Onee-sama...	[A] At the beginning of your Opponent's Attack Phase, you may move this card to a vacant Front Row Slot.		
Aero Hand Kongou	W13	RGW13-060_U	CH	R	U	RG/W13-060	0	0	2500	1	0	Psychic Power, Fan	Is it okay if I call myself the headliner?	[A] When this card attacks, choose up to 2 of your <Psychic Power> Characters. Those Characters gain +500 Power for the turn.		
177th Branch Kuroko	W13	RGW13-061_U	CH	R	U	RG/W13-061	1	0	5000	1	0	Psychic Power, Disciplinary Committee	IWe'll take it from here	[A] [(1)] When this card attacks, if <<Unexpected Alliance>> is in the Climax Zone, you may pay cost. If so, choose a Character in your Waiting Room and return it to your hand.		
Pajamas Mikoto	W13	RGW13-062_U	CH	R	U	RG/W13-062	2	1	7000	1	1	Psychic Power, Frog	What's the hurry...	[A] When this card is placed from hand to Stage, look at the card of your Deck. Put it to top of Deck or to Waiting Room.	[A] CHANGE [(2) Discard a card from hand, Send this card to Memory] At beginning of your Climax Phase, you may pay cost. If so, choose a <<Under One Roof Mikoto & Kuroko>> in your Waiting Room and put it in the Slot this card was.	
Yukata Mikoto	W13	RGW13-063_C	CH	R	C	RG/W13-063	0	0	1500	1	0	Psychic Power, Frog	Kuroko: "Let's change, let's change"	[A] [(2)] When this card is placed from the Stage to the Waiting Room, you may pay cost. If so, choose a Character in your Waiting Room and return it to your hand.		
By the Water Kuroko	W13	RGW13-064_C	CH	R	C	RG/W13-064	0	0	2500	1	0	Psychic Power, Disciplinary Committee	Onee-sama, I know this isn't what you want, but please make do	[A] [(1)] When another Character of yours becomes turned to REVERSE while battling, you may pay cost. If so, this card gains +3000 Power for the turn.		
Recorder Kuroko	W13	RGW13-065_C	CH	R	C	RG/W13-065	0	0	3000	1	0	Psychic Power, Disciplinary Committee	Please don't make bad assumptions. Kuroko's just doing the recording today			
Dress Attire Mikoto	W13	RGW13-066_C	CH	R	C	RG/W13-066	1	0	5500	1	0	Psychic Power, Frog	I want to ask you why you are here!			
Maid of Maids Kongou	W13	RGW13-067_C	CH	R	C	RG/W13-067	1	1	2000	1	1	Psychic Power, Maid	Greetings everyone	[S] [Counter] BACKUP 2000, Level 1 [(1) Discard this card card from hand to the Waiting Room]		
Dorm Supervisor	W13	RGW13-068_C	CH	R	C	RG/W13-068	1	1	3000	1	1	Glasses	Just like what you heard. Please make sure these kids get what they want	[C] ASSIST All your Characters in front of this card gain +500 Power.	[S] [(2) Rest this] Choosea Character in your Waiting Room and return it to your hand.	
Lifeline Kihara Therestina	W13	RGW13-069_C	CH	R	C	RG/W13-069	2	1	8500	1	1	Glasses, Science	What's today's lucky color?			
Yukata Kuroko	W13	RGW13-070_C	CH	R	C	RG/W13-070	2	1	9000	1	1	Psychic Power, Disciplinary Committee	Nothing even remotely poetic here	[C] You cannot play this card from hand if you have 3 or fewer Characters in play.		
Hint	W13	RGW13-071_U	EV	R	U	RG/W13-071	1	1			0		Erii: "Her name is Banri Edasaki"	Choose up to 2 of your <Psychic Power> Characters. Those Characters gain +3000 Power for the turn.		
Obsession	W13	RGW13-072_U	EV	R	U	RG/W13-072	3	2			0		Therestina: "These... stupid kids...!"	Choose 1 of Opponent's Front Row Characters whose Level is 3 or lower. Put it on top of the Deck.		
Battle on the Highway	W13	RGW13-073_CR	CX	R	CR	RG/W13-073					2		I shall show you...	[A] When this card is placed from hand to the Climax Zone, put the top card of your Deck to your Stock, and all your Characters gain +1 Soul for the turn.		
Railgun	W13	RGW13-074_CC	CX	R	CC	RG/W13-074					D		This is my full power!!!	[C] All your Characters gain +1000 Power and +1 Soul.		
Unexpected Alliance	W13	RGW13-075_CC	CX	R	CC	RG/W13-075					2		Kuroko: "I couldn't even dream of the day you and I would fight together as allies"	[C] All your Characters gain +2 Soul.		
Dedicatus545 Index	W13	IDW13-076_RR	CH	B	RR	ID/W13-076	1	0	3500	1	0	Magic, Book	You have something to tell me?	[A] [(1)] When this card is placed from hand to Stage, you may pay cost. If so, draw up to 2 cards, and discard 2 cards from hand to Waiting Room.	[A] CHANGE [(3) Discard a card from hand, Send this card to Memory] At your Climax Phase beginning, you may pay cost. If so, choose an <<Incredible Sister Index>> in your Waiting Room and put to the Slot this card was.	
The Sister with Silver Hair and Blue Eyes	W13	IDW13-077_RR	CH	B	RR	ID/W13-077	3	2	10000	2	1	Magic, Book	I have lots of work so I want to be paid what I deserve!	[A] When this card is placed from hand to the Stage, choose up to 2 other Characters of yours. Those Characters gain +1500 Power until the end of your Opponent's Next turn.	[A] When this card attacks, if <<The Girl Who Eats a Lot>> is in the Climax Zone, you may put the top card of your Clock to the Waiting Room.	
Index in Cheerleading Outfit	W13	IDW13-078_R	CH	B	R	ID/W13-078	0	0	500	1	0	Magic, Book	Today I cheer for Touma	[C] ASSIST All your Characters in front of this card gain +500 Power.	[S] [(2) Rest this] Search your Deck for up to 1 <Magic> Character, reveal it, and put it in your hand. Shuffle your Deck.	
Orsola Aquinas	W13	IDW13-079_R	CH	B	R	ID/W13-079	0	0	1000	1	0	Magic, Sister	....You lied to me?	[A] [(1) Discard a card from hand, Send this card to Memory] When this card becomes turned to REVERSE while battling, you may pay cost. If so, search your Deck for up to 1 <Magic> Character, reveal it, and put it in your hand. Shuffle your Deck.		
Route Disturbe Orsola Aquinas	W13	IDW13-080_R	CH	B	R	ID/W13-080	1	0	4000	1	0	Magic, Book	Physical flame won't do anything to warm me up	[A] [(1) At the beginning of your Opponent's Attack Phase, you may pay cost. If so, move this card to an unoccupied Back Row Slot.		
Always Merriful Touma & Index	W13	IDW13-081_R	CH	B	R	ID/W13-081	1	1	6500	1	0	Magic, Book	It smells delicious! Touma!	[A] [(1)] When this card attacks, if <<Not a Big Deal?>> is in the Climax Zone, you may pay cost. If so, choose another Character of yours. That Character gains +1500 Power until the end of your Opponent's next turn, and this card gains +1500 Power until the end of your Opponent's next turn.		
Incredible Sister Index	W13	IDW13-082_R	CH	B	R	ID/W13-082	2	2	8000	2	1	Magic, Book	Don't dwell on the roots. It's bad for you.	[C] RECOLLECTION During your Opponent's turn, if there are 2 or more Characters in your Memory, this card gains +2000 Power.	[A] When <<Sheol Fear>> is placed to your Climax Zone, if this card is in the Front Row, you may choose 1 of your Opponent's Character and move it to an Opponent's unoccupied Slot.	
Walking Church Index	W13	IDW13-083_U	CH	B	U	ID/W13-083	0	0	500	1	0	Magic, Book	Maybe I should go play in Touma's classroom!	[A] [(1)] When this card becomes turned to REVERSE while battling, you may pay cost. If so, send this card to Memory.	[A] BOND/<<Index' Protector Touma>> [(1)]	
Agnese Sanctis	W13	IDW13-084_U	CH	B	U	ID/W13-084	0	0	2500	1	0	Magic, Sister	Be quiet!	[A] RECOLLECTION When this card is placed from hand to the Stage, if there are 2 or more cards in your Memory, choose another Character of yours. That Character gains <<[A] When this card is placed from the Stage to the Waiting Room, you may put this card in REST in the Slot it was in.>> for the turn.		
Wielder of Lotus Wand Agnese	W13	IDW13-085_U	CH	B	U	ID/W13-085	1	0	5000	1	0	Magic, Sister	... Don't take too much of my time	[C] This card gains +1000 Power during your Opponent's turn.		
Tatemiya Saiji	W13	IDW13-086_U	CH	B	U	ID/W13-086	1	1	1000	1	1	Magic, Weapon	Whatever, if I have to. Today will be your death!	[A] When you use BACKUP of this, if all your Characters have <Magic>, then you may put the top card of your Deck to your Stock.	[S] [Counter] BACKUP 2000, Level 1 [(1) Discard this card card from hand to the Waiting Room]	
Former Amakusa Catholics Kanzaki	W13	IDW13-087_U	CH	B	U	ID/W13-087	2	1	8000	1	1	Magic, Weapon	If he's there, then even if I'm not, Amakusa will still tread the correct path.	[C] This card gains +1000 Power during your Opponent's turn.		
Missionary to A Heretic State Orsola	W13	IDW13-088_C	CH	B	C	ID/W13-088	0	0	1000	1	0	Magic, Sister	Is it okay if I ride this bus?	[C] All your other <Magic> Characters gain +500 Power.		
Fortis931 Stiyl	W13	IDW13-089_C	CH	B	C	ID/W13-089	0	0	2500	1	0	Magic, Tobacco	I have no reason to become familiar with you	[C] This card gains +X Power, where X = 2000 times Level of the Character opposite this. 		
Parasite of the Touma Household Index	W13	IDW13-090_C	CH	B	C	ID/W13-090	0	0	3000	1	0	Magic, Book	Nothing to do, bored, not funny!!			
Swimsuit Index	W13	IDW13-091_C	CH	B	C	ID/W13-091	0	0	4000	1	0	Magic, Book	Touma~ T-o-u-m-a~!!	[C] If Level of the Character opposite this card is 0 or lower, this card gains <<[C] This card cannot Front Attack>>.		
Laura Stuart	W13	IDW13-092_C	CH	B	C	ID/W13-092	1	0	5500	1	0	Magic, Parasol	Don't call me by that name			
Former Amakusa Catholic Itsuwa	W13	IDW13-093_C	CH	B	C	ID/W13-093	2	1	4500	1	1	Magic, Moist Hand Towel	I'm all set to go	[C] ASSIST All your Characters in front of this card gain +X Power, where X = 500 times Level of the Character.	[A] [(1) When this card is placed from hand to the Stage, you may pay cost. If so, choose 1 of your Characters. That Character gains +1500 Power and <Moist Hand Towel> until the end of your Opponent's next turn.	
Rune Magician Stiyl	W13	IDW13-094_C	CH	B	C	ID/W13-094	2	2	8500	2	1	Magic, Tobacco	Don't just start...	[A] [(2) Put the top card of your Deck in your Clock] When this card is placed from hand to the Stage, you may pay cost. If so, choose 1 of your Opponent's Front Row Characters whose Level is 2 or lower. Put it on bottom of the Deck.		
Yamisaka Ouma	W13	IDW13-095_C	CH	B	C	ID/W13-095	2	2	9000	2	1	Magic, Weapon	String of Fighting Demons			
Temptation on the Stall	W13	IDW13-096_U	EV	B	U	ID/W13-096	2	1			0		Japanese cuisines are foods that are also temptations	Search your Deck for up to 2 <Magic> Characters, reveal them, and put them in your hand. Shuffle your Deck. Discard a card from your hand to the Waiting Room.		
Meaning of Cross	W13	IDW13-097_U	EV	B	U	ID/W13-097	2	2			0		Touma: "You are right that I don't have this kind of stuff"	[Counter] Draw 1 card. Choose 1 of your Characters. That Character gains +2000 Power for the turn.		
Not a Big Deal?	W13	IDW13-098_CR	CX	B	CR	ID/W13-098					2		Boo, stupid Touma. You didn't look that way	[C] All your Characters gain +2 Soul.		
Sheol Fear	W13	IDW13-099_CC	CX	B	CC	ID/W13-099					B		Stiyl: "That song attacks the contradictions in the teaching - 'Sheol Fear' is what it's called"	[C] All your Characters gain +1000 Power and +1 Soul.		
The Girl Who Eats A Lot	W13	IDW13-100_CC	CX	B	CC	ID/W13-100					2		Let's eat~~~!!	[A] When this card is placed from hand to the Climax Zone, draw a card, and choose 1 of your Characters. That Character gains +2000 Power and +1 Soul for the turn.		
Living in Academy City Index	W13	IDW13-101_TD	CH	B	TD	ID/W13-101	1	0	3000	1	0	Magic, Book	There he is! Touma~	[C] ASSIST All your Characters in front of this card gain +500 Power.	[S] [(1)] Draw a card, and then discard a card to your Waiting Room.	
Winter Present Index	W13	IDW13-102_TD	CH	B	TD	ID/W13-102	1	0	5000	1	0	Magic, Book	It's quiet	[A] [Discard a card from hand to the Waiting Room] When this card is being Front Attacked, you may pay cost. If you do, this card gains +2000 Power.		
