Name	Set	Imagefile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Chaotic Times Again! S	SE05	SBSE05-20S_C	CX	G	SC	SB/SE05-20					G			[C] All your Characters get +1000 Power, +1 Soul.	(Gold: When this card is Triggered, put this card in your hand. You may put the top card of your Deck to Stock)	
Young Fierce General Sanada Yukimura S	SE05	SBSE05-21S_R	CH	R	SR	SB/SE05-21	0	0	500	1	0	Weapon, Headband		[A] BOND/<<"Tiger Of Kai" Takeda Shingen>> [Put the top card of your Deck to Clock] (When this card is played to Stage, you may pay this cost. If you do, choose 1 <<"Tiger Of Kai" Takeda Shingen>> from your Waiting Room, return to hand)	[S] [Put 2 of your Characters to REST] During this turn, this card gets +2000 Power.	
Pirate's Style Chosokabe Motochika S	SE05	SBSE05-22S_R	CH	R	SR	SB/SE05-22	1	0	4500	1	0	Weapon, Eyepatch		[C] If you have 3 or more other <Weapon> Characters, this card gets +1000 Power.	[A] ENCORE [Discard 1 Character to Waiting Room from hand] (When this card is put to Waiting Room from Stage, you may pay this cost. If you do, return this card in REST to it's previous slot.	
Tiger Of Kai Takeda Shingen S	SE05	SBSE05-23S_R	CH	R	SR	SB/SE05-23	1	1	6000	1	0	Weapon, Animal		[A] CHANGE [(4) Discard 1 Climax from hand, place this card to Waiting Room] At the beginning of your Encore Step, if this card is in REST, you may pay this cost. If you do, choose 1 <<"Red Flame" Sanada Yukimura>> from Waiting Room, put in this card's previous slot.		
Red Flame Sanada Yukimura S	SE05	SBSE05-24S_R	CH	R	SR	SB/SE05-24	3	2	10000	2	1	Weapon, Headband		[A] When this card comes to Stage from hand or through <<CHANGE>>, take the top card of your Clock, put to Waiting Room.	[A] [(3)] When this card attacks, if <<Struggle To The Death>> is in your Climax slot, you may pay this cost. If you do, deal 5 damage to your opponent. (Damage can be cancelled)	
Shikoku Head Chosokabe Motochika S	SE05	SBSE05-25S_C	CH	R	SC	SB/SE05-25	0	0	2500	1	0	Weapon, Eyepatch		[S] [Put 1 of your <Weapon> to REST] During this turn, this card gets +1000 Power.		
Heated Soul Sanada Yukimura S	SE05	SBSE05-26S_C	CH	R	SC	SB/SE05-26	0	0	3000	1	0	Weapon, Headband				
Simple And Honest Person Sanada Yukimura S	SE05	SBSE05-27S_C	CH	R	SC	SB/SE05-27	1	0	3000	1	0	Weapon, Headband		[C] All your other <Weapon> Characters gets +500 Power.	[S] [(2) Put this card to REST] Choose 1 <Weapon> Character from your Waiting Room, return it to hand.	
Six Claws Masamune & "Twin Spear" Yukimura S	SE05	SBSE05-28S_C	CH	R	SC	SB/SE05-28	2	1	7500	1	1	Weapon, Headband		[S] [Put 2 of your <Weapon> Characters to REST] Choose 1 of your Characters, during this turn, it gets +2000 Power.		
Mobile Fortress.Hell Fortune Chosokabe Motochika S	SE05	SBSE05-29S_C	CH	R	SC	SB/SE05-29	2	1	8000	1	1	Weapon, Eyepatch		[A] [(2) Discard 1 Climax from hand] When this card comes to Stage from hand, you may pay this cost. If you do, choose 1 of your opponent's Characters with Cost 1 or less, place it to Waiting Room.		
Running Through The Battlefield Sarutobi Sasuke S	SE05	SBSE05-30S_C	CH	R	SC	SB/SE05-30	2	2	8500	2	1	Ninja, Weapon		[A] If you have 2 or more other <Ninja> Characters, this card gains <<[A] ENCORE [Discard 1 Character from hand to Waiting Room] >>.		
Attack Odawara Castle! S	SE05	SBSE05-31S_C	EV	R	SC	SB/SE05-31	1	0			0			[COUNTER] Choose 1 of your <Weapon> Characters, during this turn, it gets +2000 Power.		
Struggle To The Death S	SE05	SBSE05-32S_C	CX	R	SC	SB/SE05-32					D			[C] All your Characters get +1000 Power, +1 Soul.	(Gate: When you Triggered this card, choose 1 Character from your Waiting Room, return to hand)	
Fearless Date Masamune S	SE05	SBSE05-33S_R	CH	B	SR	SB/SE05-33	1	0	5000	1	0	Weapon, Eyepatch		[S] CONCENTRATE[(1)] Place the top 4 cards of your Deck into Waiting Room. For every Climax in those cards, choose 1 of your <Weapon> Characters, until the end of opponent's next turn, it gets +1000 Power.		
Calm Katakura Kojuro S	SE05	SBSE05-34S_R	CH	B	SR	SB/SE05-34	1	1	5500	1	0	Weapon		[A] When the Character with Level 1 or above battling this card becomes REVERSE, choose 1 of your other Characters, put it to REST, place it to an empty Back Row slot.		
Date's Strategist Katakura Kojuro S	SE05	SBSE05-35S_R	CH	B	SR	SB/SE05-35	2	1	5500	1	1	Weapon		[A] At the beginning of your opponent's Attack Phase, choose 1 of your Characters, during this turn, it gets +1500 Power.	[A] [(2)] When this card comes to Stage from hand, you may pay this cost. If you do, choose 2 of your opponent's Characters, put them to STAND and exchange their positions.	
Blue Lightning Date Masamune S	SE05	SBSE05-36S_R	CH	B	SR	SB/SE05-36	2	2	8500	2	1	Weapon, Eyepatch		[A] When <<Blue Demon>> comes into your Climax slot, if you have 1 or less other Characters in the Front Row, look at up to 5 cards from the top of opponent's Deck, choose up to 5 of those cards, place them to Waiting Room. Return the remaining cards into the Deck, then shuffle it. All your <Weapon> Characters, until the end of opponent's next turn, get +2000 Power.		
Young Charisma Date Masamune S	SE05	SBSE05-37S_C	CH	B	SC	SB/SE05-37	0	0	500	1	0	Weapon, Eyepatch		[A] When this card attacks, all your Characters with <<Katakura Kojuro>> in its name, during this turn, gets +500 Power.	[A] BOND/<<"Calm" Katakura Kojuro>> [Put the top card of your Deck to Clock] (When this card is played to Stage, you may pay this cost. If you do, choose 1 <<"Calm" Katakura Kojuro>> from your Waiting Room, return to hand)	
Dragon's Claw Date Masamune S	SE05	SBSE05-38S_C	CH	B	SC	SB/SE05-38	0	0	2500	1	0	Weapon, Eyepatch		[C] If you have 1 or less other Characters in the Front Row, all your other Characters get +500 Power, gains <<[A] ENCORE [Discard 1 Character from hand to Waiting Room] >>.		
Oshu's Single-Eyed Dragon Date Masamune S	SE05	SBSE05-39S_C	CH	B	SC	SB/SE05-39	0	0	2500	1	0	Weapon, Eyepatch		[C] During your opponent's turn, this card gets +1000 Power.		
Bishamonten's Incarnation Uesugi Kenshin S	SE05	SBSE05-40S_C	CH	B	SC	SB/SE05-40	0	0	2500	1	0	Weapon, Rose		[A] [Place this card to Waiting Room] When any of your other <Ninja> Characters is being Front Attacked, you may pay this cost. If you do, choose 1 of battling Characters, during this turn, it gets +1000 Power.		
Uesugi Clan Kasuga S	SE05	SBSE05-41S_C	CH	B	SC	SB/SE05-41	0	0	2500	1	0	Ninja, Love		[A] If you have 2 Stocks or less, this card gets +1000 Power, gains <<[A] ENCORE [Discard 1 Character from hand to Waiting Room] >>.		
Single-Eyed Dragon's Confidant Katakura Kojuro S	SE05	SBSE05-42S_C	CH	B	SC	SB/SE05-42	0	0	3000	1	0	Weapon				
War God Kenshin & "Sword" Kasuga S	SE05	SBSE05-43S_C	CH	B	SC	SB/SE05-43	1	0	5000	1	0	Weapon, Ninja		[C] If you have 5 Stocks or more, this card gets +1000 Power.		
Twin Dragons Masamune & Kojuro S	SE05	SBSE05-44S_C	CH	B	SC	SB/SE05-44	2	1	8500	1	1	Weapon, Eyepatch				
Blue Demon S	SE05	SBSE05-45S_C	CX	B	SC	SB/SE05-45					2			[A] When this card comes on Stage from hand, draw 1 card. During this turn, choose 1 of your Characters, it gets +2000 Power, +1 Soul.		
Running Through Sengoku Maeda Keiji SP	SE05	SBSE05-17SP_C	CH	G	SP	SB/SE05-17	1	1	5500	1	1	Weapon, Animal				
Red Flame Sanada Yukimura SP	SE05	SBSE05-24SP_R	CH	R	SP	SB/SE05-24	3	2	10000	2	1	Weapon, Headband		[A] When this card comes to Stage from hand or through <<CHANGE>>, take the top card of your Clock, put to Waiting Room.	[A] [(3)] When this card attacks, if <<Struggle To The Death>> is in your Climax slot, you may pay this cost. If you do, deal 5 damage to your opponent. (Damage can be cancelled)	
Blue Lightning Date Masamune SP	SE05	SBSE05-36SP_R	CH	B	SP	SB/SE05-36	2	2	8500	2	1	Weapon, Eyepatch		[A] When <<Blue Demon>> comes into your Climax slot, if you have 1 or less other Characters in the Front Row, look at up to 5 cards from the top of opponent's Deck, choose up to 5 of those cards, place them to Waiting Room. Return the remaining cards into the Deck, then shuffle it. All your <Weapon> Characters, until the end of opponent's next turn, get +2000 Power.		
