Name	Set	ImageFile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Mount Position Yui	W11	ABW11-011_U	CH	Y	U	AB/W11-011	1	0	5000	1	0	Death, Music	You really didn't want to listen until I use Antonio Special, do you~!!!!	[C] During your turn, for each of your other Characters with <<[A] ENCORE [Discard 1 Character from hand to Waiting Room] >>, this card gets +500 Power.		
Leader of Girl Demo Iwasawa	W11	ABW11-012_U	CH	Y	U	AB/W11-012	2	1	5500	1	1	Death, Music		[C] SUPPORT All Characters with Level 2 or above in front of this card gets +1000 Power.	[C] RECOLLECTION If you have 3 or more cards in Memory, this card gains << [C] SUPPORT All Characters in front of this card gets +500 Power.>>.	
Person Who Understands Kanade Otonashi	W11	ABW11-013_C	CH	Y	C	AB/W11-013	0	0	1000	1	0	Death	I am probably your ally in this world	[A] BOND/<<Straw Hat Kanade>>[(1)] (When this card is played to Stage, you may pay this cost. If you do, choose 1 <<Straw Hat Kanade>> from your Waiting Room, return to hand)		
Charismatic Vocalist Iwasawa	W11	ABW11-014_C	CH	Y	C	AB/W11-014	0	0	2500	1	0	Death, Music	No, no one else is allowed to do that. -- It's our power!	[A] [(1)] When this card comes to Stage from hand, you may pay this cost. If you do, choose 1 of your opponent's Character with Level 0 or less, return it to hand. At the end of this turn, move this card to Memory.		
Elder Sister Type Hisako	W11	ABW11-015_C	CH	Y	C	AB/W11-015	0	0	3000	1	0	Death, Music	We'll be a band next time too			
Sucessor of Iwasawa Yui	W11	ABW11-016_C	CH	Y	C	AB/W11-016	1	0	5500	1	0	Death, Music	I'll show you my willpower~			
Enemy of the Battlefront Tenshi	W11	ABW11-017_C	CH	Y	C	AB/W11-017	1	1	2000	1	1	Death, Student Council	Yuri: "That is what I meant... That's the enemy of "Spinning-in-your-Graves Battlefront"... Angel"	[S] [COUNTER] ASSIST 2000 Level 1 [(1) Discard this card from hand to Waiting Room] (Choose 1 Character that is being Front Attacked, during this turn, it gets +2000 Power.)		
Awkward Confrontation Kanade	W11	ABW11-018_C	CH	Y	C	AB/W11-018	2	1	8000	1	1	Death, Student Council	If you want to do that, please do so	[A] When this card attacks, if <<Decending Dance of the Angel>> is in your Climax slot, you may choose 1 of your opponent's Characters, return to hand.		
No Memories of Past Life Otonashi	W11	ABW11-019_C	CH	Y	C	AB/W11-019	2	1	8500	1	1	Death	...Here...? Where is this...? ...I can't remember...			
The Song I Wanted to Sing	W11	ABW11-020_U	EV	Y	U	AB/W11-020	1	1			0		Iwasawa: "I finally... found it..."	[COUNTER] Choose 1 of your <Death> Characters, during this turn, it gets +3500 Power.		
Tenshi's Mapo Toufu	W11	ABW11-021_U	EV	Y	U	AB/W11-021	1	2			0		I like Mapo Tofu?	Search your Deck for up to 3 <Death> Characters, show them to your opponent, place them into your hand. Shuffle your Deck afterwards. Choose 2 cards from your hand, discard to Waiting Room.		
Hyponotism	W11	ABW11-022_C	EV	Y	C	AB/W11-022	2	2			0		You shall dream a happy dream now	Choose 1 of your opponent's Front Row Character with Level 2 or less, place it into Memory.		
The Strength to Protect	W11	ABW11-023_CR	CX	Y	CR	AB/W11-023					2		... I must help	[A] When this card comes to Stage from hand, draw 1 card. Choose 1 of your Characters, during this turn, it gets +2000 Power, +1 Soul.		
Decending Dance of the Angel	W11	ABW11-024_CC	CX	Y	CC	AB/W11-024					1F		...Is that so...... I see	[C] All your Characters get +1000 Power, +1 Soul.	(Flame: When this card is Triggered, if your current attacking Character's damage is cancelled, deal 1 damage to opponent.)	
The Greatest Happiness for a Girl	W11	ABW11-025_CC	CX	Y	CC	AB/W11-025					1W		... That's great	[C] All your Characters gets +1000 Power, +1 Soul.	(Wind: When this card is Triggered, you may choose 1 of opponent's Characters, return to his/her hand)	
Everyday Kud Who Cooks 	W11	KWW11-026_RR	CH	G	RR	KW/W11-026	1	1	1500	1	1	Animal, Science	Riki, can you give me a hand?	[A] When this card comes to Stage from hand, choose 1 of your other <Animal> Characters, during this turn, it gets +1000 Power.	[A] [Put this card to REST] When your other <Animal> Character comes to Stage from hand, if this card is in STAND, you may pay this cost. If you do, place the top card of your Deck into Stock.	
Girl Who Chases Her Dreams Shiina	W11	KWW11-027_RR	CH	G	RR	KW/W11-027	2	2	8000	2	1	Animal, Science	It's a space shuttle!	[A] When this card comes to Stage from hand, reveal the top card of your Deck. If that card is Level 1 or above, place it to Stock.(If not, return it to its original position. Climax's Level is 0)	[A] When this card attacks, if <<Explosive Incident >> is in your Climax slot, choose up to 1 of your other Characters, place it into Stock. Choose 1 of your Characters, during this turn, it gets +4000 Power.	
Lap Pillow Under the Tree Kud 	W11	KWW11-028_R	CH	G	R	KW/W11-028	0	0	1500	1	0	Animal, Science	Only I would catch a glimpse of Riki in that circumstances	[A] [(1) Place this card into Memory] When this card becomes REVERSE in battle, you may pay this cost. If you do, choose 1 <Animal> Character from your Clock, return to hand, then choose 1 card from your hand, place it into your Clock.		
Arizuki Shiina 	W11	KWW11-029_R	CH	G	R	KW/W11-029	0	0	2500	1	0	Animal, Science	That was nothing	[S] [Put 2 <Animal> Characters to REST] Choose 1 of your opponent's Front Row Characters, during this turn, it gets -1000 Power.		
People Who Hold Faith Riki & Kud 	W11	KWW11-030_R	CH	G	R	KW/W11-030	1	0	2500	1	0	Animal, Science	Riki: "Don't give up"	[C] All your other Characters with <<Kud>> in their name, get +500 Power.	[A] BOND/<<1 Step Towards Boundless Height Kud >> [Put the top card of your Deck to Clock] (When this card is played to Stage, you may pay this cost. If you do, choose 1 <<1 Step Towards Boundless Height Kud >> from your Waiting Room, return to hand)	
Punctual Kanata 	W11	KWW11-031_R	CH	G	R	KW/W11-031	2	1	8000	1	1	Twin	But... eh... if we don't follow the recipe, it wouldn't taste great, no...?	[C] RECOLLECTION If you have 3 or more cards in Memory, this card gains the following ability.<<[A] When the Character with Level 2 or above battling this card becomes REVERSE, choose 1 of your opponent's Characters, during this turn, it gets -2000.>>		
1 Step Towards Boundless Height Kud 	W11	KWW11-032_R	CH	G	R	KW/W11-032	2	2	7000	2	1	Animal, Science	Rocket! It's called "rocket" in English!	[C] If you have 5 card or more in your Stock, this card gets +2000 Power, and gains <<[A] ENCORE [Discard 1 Character from hand to Waiting Room] >>.	[A] When this card attacks, if <<Road To Mile High >> is in your Climax slot, place the top card of your Deck to Stock, during this turn, this card gets +X. X is equals to the number of cards in your Stock ×500.	
Kud's Boyfriend Riki 	W11	KWW11-033_U	CH	G	U	KW/W11-033	0	0	500	1	0	Animal, Science	Kud, you said that there's something I can help	[C] SUPPORT All your Characters in front of this card gets +500 Power.	[S] [(1) Put this card to REST] Return this card to hand.	
Sniff Sniff Kud 	W11	KWW11-034_U	CH	G	U	KW/W11-034	0	0	3500	1	0	Animal, Science	This is... er, th, that... it's that	[C] During your Climax Phase, you cannot play any Climax from hand.		
Fully Enjoying Her Date Kud	W11	KWW11-035_U	CH	G	U	KW/W11-035	1	0	4500	1	0	Animal, Science	People found out	[A] CHANGE [(2) Discard 1 card from hand, place this card into Memory] At the beginning of your Encore Step, if this card is in REST, you may pay this cost. If you do, choose 1 <<1 Step Towards Boundless Height Kud >> from Waiting Room, put in this card's previous slot.		
Just the Two of Them Riki & Kud 	W11	KWW11-036_U	CH	G	U	KW/W11-036	2	2	8000	2	1	Animal, Science	Kud: "Actually, Riki is always cool"	[A] This ability can only be used 3 times per turn. When your other <Animal> Character comes to Stage from hand, during this turn, this card gets +1000 Power.	[A] [(1)] When this card attacks if <<Astronomical Observation >> is in your Climax slot, you may pay this cost. If you do, all your Characters, during this turn, gets +3000 Power.	
Cute Girlfriend Kud 	W11	KWW11-037_U	CH	G	U	KW/W11-037	3	2	10000	2	1	Animal, Science	What is it, you're staring at me	[C] For each of your other <Animal> Character, this card gets +500 Power.	[C] The Character facing this card gets -1 Soul.	
Obsessed Over Raw Materials Shiina 	W11	KWW11-038_C	CH	G	C	KW/W11-038	0	0	2500	1	0	Animal, Science	Hmm, this is okay. How about Kud-san?	[A] When this card attacks, all your other Characters, during this turn, gets +1 Level.		
Waitress Hatsu 	W11	KWW11-039_C	CH	G	C	KW/W11-039	0	0	2500	1	0	Sports, Waitress	We probably caused trouble for Naoe-kun. I apologize	[S] [(1)] During this turn, this card gets +2000 Power.		
Innocent Kanata 	W11	KWW11-040_C	CH	G	C	KW/W11-040	0	0	3000	1	0	Twin	And I... I will not attend parties			
Ally of Little Sisters Kanata 	W11	KWW11-041_C	CH	G	C	KW/W11-041	1	0	4000	1	0	Twin	I will always protect my friends who are like my kid sisters to me	[A] When this card attacks, you may choose 1 Climax from your Climax slot, place it to Stock.	[A] ENCORE [Discard 1 Character to Waiting Room from hand] (When this card is put to Waiting Room from Stage, you may pay this cost. If you do, return this card in REST to it's previous slot)	
Wishing to Fly a Nanohana Shiina	W11	KWW11-042_C	CH	G	C	KW/W11-042	1	0	5500	1	0	Animal, Science	I want to talk to Nanohana			
Domitary Supervisor Kanata 	W11	KWW11-043_C	CH	G	C	KW/W11-043	1	1	2000	1	1	Twin	*sigh* A false alarm...	[S] [COUNTER] ASSIST 2000 Level 1 [Discard this card from hand to Waiting Room] (Choose 1 Character being Front Attacked, during this turn, it gets +2000 Power)		
Yuutsuki Hatsu 	W11	KWW11-044_C	CH	G	C	KW/W11-044	2	1	4000	1	1	Sports	But that's the job of the older sister	[A] [(1)] When this card comes to Stage from hand, you may pay this cost. If you do, search your Deck for up to 1 Character with <<Shiina>> in its name, show it to your opponent, then put into your hand. Shuffle your Deck afterwards.		
A Moment Together in the Room 	W11	KWW11-045_U	EV	G	U	KW/W11-045	2	1			0		Kud: "Good job, Riki"	Choose up to 2 <Animal> Characters from your Clock, return them to hand.	Place 2 cards from the top of your Deck into your Clock.	
Running Tank Top 	W11	KWW11-046_U	EV	G	U	KW/W11-046	1	2			0		Let's start with half of 5,000 - that is, 2,500	Place this card into Memory.	RECOLLECTION If this card is in your Memory, all your Characters with <<Kud>> in its name gets +500 Power.	
Image Change 	W11	KWW11-047_C	EV	G	C	KW/W11-047	2	0			0		Riki's got a shocking sense	Search your Deck for up to 1 Character with <<Kud>> in its name, show it to your opponent, then place into your hand. Shuffle your Deck afterwards.		
Astronomical Observation 	W11	KWW11-048_CR	CX	G	CR	KW/W11-048					2		Kud: "It's a showtime by Kudryavka!"	[A] When this card comes on Stage from hand, put the top card of your Deck to Stock. During this turn, all of your Characters get +1 Soul.		
Road To Mile High 	W11	KWW11-049_CC	CX	G	CC	KW/W11-049					S		Kud: "W- Wow!"	[C] All your Characters get +1000 Power, +1 Soul.	(Bag: When this card is Triggered, you may take the top card of your Deck, put to Stock.)	
Explosive Incident 	W11	KWW11-050_CC	CX	G	CC	KW/W11-050					G		...... Eh... what happened?	[C] All your Characters get +1000 Power, +1 Soul.	(Gold: When this card is Triggered, put this card in your hand. You may put the top card of your Deck to Stock)	
Strategic Provocation Yuri	W11	ABW11-051_RR	CH	R	RR	AB/W11-051	0	0	1500	1	0	Death, Weapon	Now, what about Angel's feelings?	[C] The Character facing this card gains the following ability. <<[C] This card cannot Side Attack.>>	[A] When this card becomes REVERSE, if the Character battling this card is Level 0 or less, you may put that Character to REVERSE.	
Elder Sister Role Yuri	W11	ABW11-052_RR	CH	R	RR	AB/W11-052	1	0	4000	1	0	Death, Weapon	Everything thing you wanted to protect was taken from you in 30 minutes... that's impossible, no...	[A] When this card attacks, if <<Memories of Past Life>> is in your Climax slot, you may choose 2 <Death> Characters from your Waiting Room, return to your hand. If you do, discard 2 cards from hand to Waiting Room.	[A] CHANGE [(1) Discard 1 card from hand, place this card to Memory] At the beginning of your Encore Step, if this card is in REST, you may pay this cost. If you do, choose 1 <<Graduating From This World Yuri>> from Waiting Room, put in this card's previous slot.	
Yuri & Kanade On the Same Side	W11	ABW11-053_R	CH	R	R	AB/W11-053	1	0	5000	1	0	Death, Weapon	Kanade-chan, please take care of me	[A] [Place 1 card from hand to Clock] When this card comes to Stage from hand, you may pay this cost. If you do, choose 1 <Death> Character from your Waiting Room, return it to hand.		
Skill of a Hundred People Shiina	W11	ABW11-054_R	CH	R	R	AB/W11-054	2	1	2500	1	1	Death, Weapon	Morning is rather...	[A] [(2)] When you use this card's <<ASSIST>>, you may pay this cost. If you do, return all cards from your Waiting Room into your Deck. Shuffle your Deck afterwards.	[S] [COUNTER] ASSIST 2500 Level 2 [Discard this card from hand to Waiting Room] (Choose 1 Character being Front Attacked, during this turn, it gets +2500 Power)	
SSS Yuri	W11	ABW11-055_R	CH	R	R	AB/W11-055	2	2	8000	2	1	Death, Weapon	I'm Yuri, leader of the Battlefront.	[C] If you have 2 or more other <Death> Characters, this card gains <<[A] ENCORE [Discard 1 Character from hand to Waiting Room] >>.	[A] [(2)] When <<Battlefront of the World After Death>> is played to your Climax slot, if this card is in the Front Row, you may pay this cost. If you do, search your Deck for up to 1 <Death> Character with Level 2 or less, place it on Stage in an empty slot. Shuffle your Deck afterwards.	
Chasing His Past Otonashi	W11	ABW11-056_R	CH	R	R	AB/W11-056	2	2	8000	2	1	Death, Weapon	Of course I want to remember, but... what is this feeling?	[A] [Return 2 Characters from your Waiting Room into your Deck. Shuffle your Deck afterwards] When this card attacks, you may pay this cost. If you do, during this turn, this card gets +2000 Power.	[A] [(1)] When this card attacks, if <<Feeling of Being Thanked>> is in the Climax slot, you may pay this cost. If you do, deal 1 damage to your opponent.(Damage can be cancelled)	
Opposing Her Unreasonable Fate Yuri	W11	ABW11-057_R	CH	R	R	AB/W11-057	3	2	10000	2	1	Death, Weapon	Because I would never accept that kind of life!!	[C] The Character facing this card gets -1 Soul.	[A] [(4)] When this card attacks, you may pay this cost. If you do, choose up to 4 of your other Characters, place them into Waiting Room, then deal X damage to your opponent. X is the number of Characters placed into Waiting Room by this ability.(Damage can be cancelled)	
Troubled Otonashi	W11	ABW11-058_U	CH	R	U	AB/W11-058	0	0	2500	1	0	Death	Hey... What are we fighting?	[A] [Choose 2 Characters from your Waiting Room, return them to Deck. Shuffle your Deck afterwards] When this card attacks, you may pay this cost. If you do, during this turn, this card gets +2000 Power.		
Operator Yusa	W11	ABW11-059_U	CH	R	U	AB/W11-059	1	0	4000	1	0	Death	...... Angel has appeared	[C] SUPPORT All your <Death> Characters in front of this card gets +1 Level, +500 Power.		
Responding to Wishes Hinata	W11	ABW11-060_U	CH	R	U	AB/W11-060	1	0	5000	1	0	Death, Sports	Marry me!!	[A] ENCORE [Discard 1 Character to Waiting Room from hand] (When this card is put to Waiting Room from Stage, you may pay this cost. If you do, return this card in REST to it's previous slot)		
Commanding Officer Yuri	W11	ABW11-061_U	CH	R	U	AB/W11-061	1	2	3000	1	1	Death, Weapon	This is the world of the afterlife. If you don't do anything, you'll vanish	[C] All your other Characters with <<[A] ENCORE [Discard 1 Character from hand to Waiting Room] >> gets +1000 Power.	[A] [(2)] When this card comes to Stage from hand, you may pay this cost. If you do, choose 1 Character from your Waiting Room, return it to hand.	
Graduating From This World Yuri	W11	ABW11-062_U	CH	R	U	AB/W11-062	2	1	7500	1	1	Death, Weapon	Now, see you!	[C] RECOLLECTION If you have 2 or more cards in Memory, this card gains the following ability.<<[A] When the Character battling this card becomes REVERSE, you may choose 1 Character from your Waiting Room, return it to hand. If you do, discard 1 card from your hand to Waiting Room.>>		
Battle Simulation Yuri	W11	ABW11-063_C	CH	R	C	AB/W11-063	0	0	1000	1	0	Death, Weapon	Now then, give up	[A] BOND/<<Chasing His Past Otonashi>>[(1)] (When this card is played to Stage, you may pay this cost. If you do, choose 1 <<Chasing His Past Otonashi>> from your Waiting Room, return to hand)		
Fujimaki & Ooyama	W11	ABW11-064_C	CH	R	C	AB/W11-064	0	0	1000	1	0	Death	Fujimaki: "You have guts to point a blade against Yuri"	[C] All your Characters in front of this card gets +500 Power.		
The Type Who Looks Slender in Clothes Takamatsu	W11	ABW11-065_C	CH	R	C	AB/W11-065	0	0	2500	1	0	Death, Glasses	Yuri: "He really is an idiot"	[A] [(2)] When this card is place into Waiting Room from Stage, you may pay this cost. If you do, choose 1 <Death> Character from your Waiting Room, return it to hand.		
Luck Pusher Hinata	W11	ABW11-066_C	CH	R	C	AB/W11-066	0	0	2500	1	0	Death, Sports	Where on you would you have sex appeal	[A] [(1)] Choose 1 of your <Death> Characters, during this turn, it gets +1500 Power.		
Opposing Spirit Noda	W11	ABW11-067_C	CH	R	C	AB/W11-067	0	0	3000	1	0	Death, Weapon	You... You dare to insult Yuri and reject her offer to join the team!!			
Unknown Entity TK	W11	ABW11-068_C	CH	R	C	AB/W11-068	1	1	7000	1	0	Death	Come on!! Let's Dance!!			
Matsushita 5th Dan	W11	ABW11-069_C	CH	R	C	AB/W11-069	2	1	6000	1	1	Death, Sports	What to do?	[C] ALARM When this card is at the top of your Clock, if you are Level 2 or above, all your <<[A] ENCORE [Discard 1 Character from hand to Waiting Room] >> Characters gain the following ability.<<[A] When this card becomes REVERSE, if the Character battling this card has Level equal or less than this card, you may put that Character to REVERSE.>>		
Propulsion Engine	W11	ABW11-070_U	EV	R	U	AB/W11-070	2	1			0		Yuri: "*sigh*. Well now"	You may choose 1 of your Characters, place it into Waiting Room. If you do, Choose 1 of your opponent's Character with Level 2 or less, place it into Waiting Room.		
Operation Tornado	W11	ABW11-071_U	EV	R	U	AB/W11-071	1	0			0		To buy some time... I didn't think I was gonna be tasked with something as heroic as this...	CONCENTRATE Place the top 3 cards of your Deck into Waiting Room. Choose 1 <Death> Character with Level X or less from your Waiting Room, return it to hand. X is the number of <Death> Characters place into Waiting Room this way.		
Please Call Me Christ	W11	ABW11-072_C	EV	R	C	AB/W11-072	1	2			0		Yuri: "Good job, Takeyama-kun"	If you have 3 or less <Death> Characters, you cannot play this card from hand.	Choose 1 card from your opponent's Waiting Room, place it into Memory. Place this card into Memory.	
Battlefront of the World After Death	W11	ABW11-073_CR	CX	R	CR	AB/W11-073					D		Safely... Thought to have passed on from this world...	[C] All your Characters get +1000 Power, +1 Soul.	(Gate: When this card is Triggered, choose 1 Character from your Waiting Room, return to hand)	
Memories of Past Life	W11	ABW11-074_CC	CX	R	CC	AB/W11-074					2		Yuri: "I... cannot... forgive god"	[A] When this card comes on Stage from hand, put the top card of your Deck to Stock. During this turn, all of your Characters get +1 Soul.		
Feeling of Being Thanked	W11	ABW11-075_CC	CX	R	CC	AB/W11-075					2		I have always had meaning of life as I lived. The reason is right next to me...	[A] When this card comes to Stage from hand, draw 1 card. Choose 1 of your Characters, during this turn, it gets +2000 Power, +1 Soul.		
Aspiring For Space Kud 	W11	KWW11-076_RR	CH	B	RR	KW/W11-076	1	1	3000	1	1	Animal, Science	My dream is to become a cosmonaut... An astronaut, basically	[C] During your opponent's turn, all your <Science> Characters get +1000 Power.	[C] SUPPORT All your Characters in front of this card get +500 Power.	
"Stardust" Hiimuro 	W11	KWW11-077_RR	CH	B	RR	KW/W11-077	3	2	10000	2	1	Animal, Science	... I, you, and other people... I believe everyone's stardust	[C] RECOLLECTION If you have 3 or more cards in Memory, this card gains the following ability. <<[A] [(1)] When the Character with Level 2 or more battling this card becomes REVERSE, you may pay this cost. If you do, place the top card of your Clock into Waiting Room.>>	[A] When this card comes to Stage from hand or through CHANGE, you may place the top card of your Clock into Waiting Room.	
Knowledgable Acchan Senpai 	W11	KWW11-078_R	CH	B	R	KW/W11-078	0	0	2000	1	0	Animal	People don't usually call someone "knows lots of sexual knowledge, no lover, and poor girl"!	[A] When this card comes to Stage from hand, choose 1 other Character, during this turn, it gets +1 Level.	[A] [(1) Discard 1 card from hand] When this card comes to Stage from hand, you may pay this cost. If you do, search your Deck for up to 1 <Science> Character, show it to your opponent, then place into your hand. Shuffle your Deck afterwards.	
Light of Balloon Kud 	W11	KWW11-079_R	CH	B	R	KW/W11-079	0	0	3500	1	0	Animal, Science	There are a lot. We couldn't do it by ourselves	[A] When this card attack, put all your other Characters from STAND position to REST.		
Gear of Love Kud 	W11	KWW11-080_R	CH	B	R	KW/W11-080	1	0	4500	1	0	Animal, Science	... Heart beating?	[C] RECOLLECTION During your opponent's turn, if you have 2 or more cards in Memory, this card gets +2000 Power.	[A] [(1) Place 1 Character from your hand into Memory] When this card attacks, if <<The Exotic Oath>> is in your Climax slot, you may pay this cost. If you do, draw 1 card, during this turn, this card gets +2000 Power.	
Kud's Childhood Friend Hiimuro 	W11	KWW11-081_R	CH	B	R	KW/W11-081	1	0	4500	1	0	Animal, Science	Been a while, Ryachka!	[A] [(1)] When this card attacks, if <<The Poolside Encounter >> is in your Climax slot, you may pay this cost. If you do, all your Characters, until the end of your opponent's next turn, gets +1000 Power.		
Swimsuit Kud 	W11	KWW11-082_R	CH	B	R	KW/W11-082	2	2	7500	2	1	Animal, Science	But I don't dislike people that are afraid either	[C] If you have 3 or more <Science> Characters, this card gets -1 Level when its in your hand.		
Studying Extra Hard Kud 	W11	KWW11-083_U	CH	B	U	KW/W11-083	0	0	500	1	0	Animal, Science	Working starts tonight	[A] [(1)] When this card becomes REVERSE in battle, you may pay this cost. If you do, place this card into Memory.	[A] BOND/<<"Stardust" Hiimuro >>[(1)] (When this card is played to Stage, you may pay this cost. If you do, choose 1 <<"Stardust" Hiimuro >> from your Waiting Room, return to hand)	
Fragrance of Adonis Hiimuro 	W11	KWW11-084_U	CH	B	U	KW/W11-084	0	0	1000	1	0	Animal, Science	It's poisonous, so don't come near by accident	[C] During your opponents turn, all your other Characters get +500 Power.	[S] [(1)] Choose 1 of your <Science> Characters, during this turn, it gets +1000 Power.	
Sinister Looking Acchan Senpai 	W11	KWW11-085_U	CH	B	U	KW/W11-085	0	0	2500	1	0	Animal	That's fine. Hehehe	[S] [(1)] Draw 1 card, then choose 1 card from your hand, place into Waiting Room.		
Head of Home Economics Department Acchan-senpai 	W11	KWW11-086_U	CH	B	U	KW/W11-086	1	0	4500	1	0	Animal	Nowadays young girls are apparently not interested in cooking, no?	[A] [(2) Discard 1 card from hand to Waiting Room, move this card to Memory] At the start of your Encore Step, if this card is in REST, you may pay this cost. If you do, choose 1 <<Retired Acchan-senpai >> from your Waiting Room, place it into this card's previous slot.		
Rocket Test Launch Hiimuro 	W11	KWW11-087_U	CH	B	U	KW/W11-087	2	1	2500	1	0	Animal, Science	I came to this school to perform experiments	[S] [COUNTER] ASSIST 3000 Level 2 [Discard this card from hand to Waiting Room] (Choose 1 Character being Front Attacked, during this turn, it gets +3000 Power)		
Head of Science Department Hiimuro 	W11	KWW11-088_C	CH	B	C	KW/W11-088	0	0	2500	1	0	Animal, Science	Hehe, I doubt there's anyone that did this kind of experiment	[S] [REST 2 of your Characters] Until the end of opponent's next turn, this card gets +1000 Power.		
Yukata Kud 	W11	KWW11-089_C	CH	B	C	KW/W11-089	0	0	3000	1	0	Animal, Science	I wore this for Riki, okay?			
Ally of Kud Acchan-senpai 	W11	KWW11-090_C	CH	B	C	KW/W11-090	1	0	4500	1	0	Animal	I'm in the midst of doing hard work for things I can accomplish	[C] All your other Characters with <<Kud>> in its name gets +500 Power.		
Getting Out of the Bath Hiimuro 	W11	KWW11-091_C	CH	B	C	KW/W11-091	1	1	7000	1	0	Animal, Science	Of course I'd be embarassed if a guy's present			
Yuki Hiimuro 	W11	KWW11-092_C	CH	B	C	KW/W11-092	2	1	5000	1	1	Animal, Science	I've done all I needed to do	[A] RECOLLECTION When this card comes to Stage from hand, if you have 2 or more <Science> Characters in Memory, you may draw 1 card.	[A] [(2)] When this card attacks, if <<Wish of the Flightless Albino >> is in your Climax slot, you may pay this cost. If you do, draw 2 cards.	
Shopping Kud 	W11	KWW11-093_C	CH	B	C	KW/W11-093	2	2	7000	2	1	Animal, Science	A discount means that next time there will be new items in	[A] ENCORE [Put 1 Character from hand to Waiting Room] (When this card is put into Waiting Room from Stage, you may pay this cost. If you do, return that card to its original slot in REST)	[S] [(1)] During this turn, even if this Character Side Attacks, no Soul is deducted.	
Retired Acchan-senpai 	W11	KWW11-094_C	CH	B	C	KW/W11-094	2	2	9000	2	1	Animal, Tea	Naoe-kun, don't look at people with "old people drinking tea on the veranda" kind of eyes			
Gruesome News 	W11	KWW11-095_U	EV	B	U	KW/W11-095	2	2			0		You're kidding... Riki... what happened	If you have 2 or less <Science> Characters, you cannot play this card from hand.	Choose 1 of your opponent's Character with Cost 1 or less, place it to bottom of Deck. Place this card to Memory.	
