Name	Set	Imagefile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Battle Stance Rider	S03	FSS03-029_R	CH	G	R	FS/S03-029	1	1	4500	1	1	Servant, Animal	---There is A giant snake	[A][(2)]When <<The Bridle Of Chivalry>> is placed into your Climax slot, you may pay the cost.If you do so, during this turn, this card gains the following ability. <<[C]When this card attacks, choose 1 of your opponent's back row Characters. You may front attack that card as the defending Character.>>	[A]When the card battling this card is Level 1 or above and has become REVERSE, you may place the top card of your Deck into your Stock.	
The Strongest Rival Beserker	S03	FSS03-030_R	CH	G	R	FS/S03-030	1	2	7000	1	1	Servant, Weapon	Illya: "----I swear. Today, no one will escape"	[A] ENCORE [Discard 1 Character to Waiting Room from hand] (When this card is put to Waiting Room from Stage, you may pay this cost. If you do, return this card in REST to it's previous slot)		
Liberated Sakura	S03	FSS03-031_R	CH	G	R	FS/S03-031	2	1	5000	1	1	Master, Sports	I'll try to do what I can little by little	[C] SUPPORT All Characters in front of this card gets +X Power. X is equal to that Character's Level x 500.	[A]When <<Are You Happy, Sakura?>> is placed into your Climax slot, choose 1 of your Characters, during this turn, it gets +3000 Power.	
Matou's Successor Sakura	S03	FSS03-032_U	CH	G	U	FS/S03-032	0	0	500	1	0	Master, Sports	Senpai doesn't care if Rider is here, right?	[C] SUPPORT All your Characters in front of this card get +1 Level.	[S][Put this card into REST] Choose 1 of your Characters with <<Shirou>> in its name, during this turn, it gets +500 Power.	
Godspeed Cavalry Rider	S03	FSS03-033_U	CH	G	U	FS/S03-033	0	0	3000	1	0	Servant, Animal	------Be Prepared			
Luviagelita Edelfelt	S03	FSS03-034_U	CH	G	U	FS/S03-034	0	0	2000	1	0	Jewel	Mind showing me the skills of Japanese magicians?	[S][Put 1 Character with <<Rin>> in its name into REST] During this turn, this card gets +1000 Power.	[S][Put this card into REST] Choose 1 of your Characters with <<Rin>> in its name, during this turn, it gets +1000 Power.	
Sella & Leysritt	S03	FSS03-035_U	CH	G	U	FS/S03-035	1	0	5000	1	0	Maid, Homunculus	Sella: "Leysritt, clean properly" Leysritt: "No, I want to play with Illya"	[C] If you have another Level 2 or above Character on the Stage, this card gets +1000 Power.		
Crimson Spear Of Death Lancer	S03	FSS03-036_U	CH	G	U	FS/S03-036	2	2	8500	2	1	Servant, Weapon	I shall take that heart now---!	[S][(2)]During this turn, this card gets +5000 Power.		
Sakura & Rider	S03	FSS03-037_C	CH	G	C	FS/S03-037	3	2	9500	2	1	Master, Servant	Sakura: "Rider, where shall we go next?"	[C]The Character facing this card gets -1 Soul.	[A][(2)]When <<Heaven's Feel>> is placed into your Climax slot, you may pay the cost. If you do so, choose a Level 2 or below Character from your Clock, place it on the Stage in any slot.	[S][(1)]Choose 1 of your opponent's Characters, during this turn, it gets -500 Power.
Tranquil Days Rider	S03	FSS03-038_C	CH	G	C	FS/S03-038	0	0	2000	1	0	Servant, Glasses	I'll go ask for Sakura	[S][(1)]Choose 1 of your opponent's front row Characters, during this turn, it gets -1000 Power.		
Sella	S03	FSS03-039_C	CH	G	C	FS/S03-039	0	0	1000	1	0	Maid, Homunculus	I can't find Illyasviel-sama, do you know where she could be?	[C] SUPPORT All your Characters in front of this card gets +500 Power.		
Leysritt	S03	FSS03-040_C	CH	G	C	FS/S03-040	0	0	2500	1	0	Maid, Homunculus	......Thank you. That cake helped	[S][(1)]During this turn, this card gets +2000 Power.		
Lovable Girl Sakura	S03	FSS03-041_C	CH	G	C	FS/S03-041	1	1	3500	1	1	Master, Sports	I prefer if people don't cheer me up	[C] ALARM When this card is at the top of your Clock, all of your Level 2 and above Characters get +1000 Power.		
Blue Wind Lancer	S03	FSS03-042_C	CH	G	C	FS/S03-042	1	1	2000	1	1	Servant, Weapon	You've always asked me to help you a little, so I came	[S][COUNTER] ASSIST 2000 Level 1 [(1) Discard this card from hand to Waiting Room] (Choose 1 Character that is being Front Attacked, during this turn, it gets +2000 Power.)		
Gorgon's Last Heir Rider	S03	FSS03-043_C	CH	G	C	FS/S03-043	2	1	8500	1	1	Servant, Animal	A frog with its feet cut off. There's nowhere to run.			
Sisters' Hug	S03	FSS03-044_R	EV	G	R	FS/S03-044	2	5			0		Thank you. I'm glad that you kept wearing that ribbon	Choose 1 Level 3 or below Character from your Clock, place it onto the Stage in any slot. At the end of your opponent's next turn, place that card into your Clock.		
Mystic Eyes Cybele	S03	FSS03-045_U	EV	G	U	FS/S03-045	2	1			0		----that instant, everything became solid	Look at and choose 1 card out of the top 3 cards of your opponent's Deck, and place it at the bottom of the Deck. Place the remaining cards on top of your opponent's Deck in any order.		
Nursing Over Sakura	S03	FSS03-046_U	EV	G	U	FS/S03-046	1	0			0		I want to go flower viewing	CONCENTRATE Place the top card of your Deck into Stock. Place the top 3 cards of your Deck into Waiting Room. If there were any Climax cards in those cards, place this card into Stock.		
The Spear Of Striking Death Flight	S03	FSS03-047_C	EV	G	C	FS/S03-047	1	2			0		---Here I go. You should probably take this with your hand......!	[COUNTER] Choose 1 of your Characters, during this turn, it gets +4000 Power.		
Are You Happy, Sakura?	S03	FSS03-048_CR	CX	G	CR	FS/S03-048					2		----Yes	[C]All your Characters get +2 Soul.		
The Bridle Of Chivalry	S03	FSS03-049_CC	CX	G	CC	FS/S03-049					S		In front of her, a huge eye made of blood appeared	[C]All your Characters get +1000 Power, +1 Soul.	(Bag: When this card is Triggered, you may take the top card of your Deck, put to Stock.)	
Heaven's Feel	S03	FSS03-050_CC	CX	G	CC	FS/S03-050					2		Now. Shall we go view the promised flowers this year----	[A]When this card comes on Stage from hand, put the top card of your Deck to Stock. During this turn, all of your Characters get +1 Soul.		
Black Clothed Sakura	S03	FSS03-051_RR	CH	R	RR	FS/S03-051	1	1	5500	1	1	Master, Insect	You will die here	[A]When this card is placed onto the Stage from your hand, choose 1 of your Characters with <<Sakura>> in its name, place it into the Waiting Room. 		
Pitch Black Holy Sword Saber	S03	FSS03-052_RR	CH	R	RR	FS/S03-052	2	2	10000	2	1	Servant, Weapon	----Black light reeks. Coupled with the wind, Saber's sword is now scorching	[A]When this card is placed onto the Stage from the hand, choose 1 card with <<Saber>> in its name, place it into Clock.		
Pyjama Rin	S03	FSS03-053_R	CH	R	R	FS/S03-053	0	0	500	1	0	Master, Pyjama	*yawn*.... it's... bright...	[C] SUPPORT All your Characters in front of this card gets +500 Power.	[S][(1)]Choose 1 card with <<Archer>> in its name, during this turn, it gains the following ability.<<[A]When this card becomes REVERSE, if the Character battling this card is this card's Level or below, you may put that card into REVERSE.>>	
Lacking Devotion Archer	S03	FSS03-054_R	CH	R	R	FS/S03-054	0	0	3500	1	0	Servant, Weapon	I will make you understand that you've been fortunate.	[A]When you Level up, place this card into the Waiting Room.		
Magic Bullet Shooter Rin	S03	FSS03-055_R	CH	R	R	FS/S03-055	1	1	3000	1	1	Master, Jewel	Because I'll be the one victorious	[C] SUPPORT All your Level 2 and above Characters in front of this card gets +1000 Power.	[S][Put 2 of your <Master> Characters into REST] Choose 1 of your opponent's Waiting Room cards, place it on top of the Deck.	
Duplication Specialist Archer	S03	FSS03-056_R	CH	R	R	FS/S03-056	2	1	8000	1	1	Servant, Weapon	I shall answer your expectations---	[A][(4)]When <<Unlimited Blade Works>> is placed into your Climax slot, if this card is in the Front Row, you may pay this cost. If you do, choose 2 Level 2 or below <Weapon> Characters from your Waiting Room, place them in the Front Row. At the beginning of the Encore STEP, if those Characters are on the Stage, return them to the Deck. Shuffle your Deck.		
Rider & Shinji	S03	FSS03-057_U	CH	R	U	FS/S03-057	0	0	1000	1	0	Servant, Book	You're not my Master, Shinji	[A][(1)]When this card is placed from the Stage to the Waiting Room, you may pay the cost. If you do, choose 1 <<Black Holy Grail Sakura>> from your Waiting Room, return it to your hand.		
Rin & Shirou	S03	FSS03-058_U	CH	R	U	FS/S03-058	0	0	2500	1	0	Master, Weapon	Let's go, Shirou. Just like we practiced	[S][(2) Place this card into REST]Choose 1 <Weapon> Character from the Waiting Room, return it to your hand.		
Heroic Spirit Of Iron Archer	S03	FSS03-059_U	CH	R	U	FS/S03-059	1	0	4000	1	0	Servant, Weapon	---- So it finally comes	[A][(1)]When the Character battling this card is Level 1 or above and becomes REVERSE, you may pay the cost. If you do, place a <Weapon> Character from the Waiting Room into your hand. 	[A] ENCORE [Discard 1 Character to Waiting Room from hand] (When this card is put to Waiting Room from Stage, you may pay this cost. If you do, return this card in REST to its previous slot)	
Average One Rin	S03	FSS03-060_U	CH	R	U	FS/S03-060	2	1	7500	1	1	Master, Magic	You took all of it right? This will cost you!	[A][(1)]When this card attacks, and <<Mischievous Smile>> is in the Climax slot, you may pay the cost. If you do, you may deal one damage to your opponent. (the damage can be canceled) 	[S][(1)]During this turn, this card gets +1000 power, this card gains following skill. <<[A]When the Character battling this card becomes REVERSE, you may place that Character on top of your opponent's Deck.>>	
Rin & Archer	S03	FSS03-061_U	CH	R	U	FS/S03-061	3	2	9500	2	1	Master, Servant	--- If you get further involved, you'll die	[A]When this card is played from your hand to the Stage, you may place the top card of your Clock into the Waiting Room.	[A]When this card attacks and <<Words Of Farewell>> is in your Climax slot, you may deal 1 damage to your opponent. (the damage can be canceled) 	[S][Place 1 <Weapon> Character from your hand into the Waiting Room] During that turn, this card gets +2000 power.
Red Devil Rin	S03	FSS03-062_C	CH	R	C	FS/S03-062	0	0	2000	1	0	Master, Glasses	I only wear glasses when I am by myself, so I don't know... is it weird?	[A][(2)]When you play this card from your hand onto the Stage,you may pay the cost. If you do, take one <Master> Character from your Waiting Room and place it into your hand.		
Tohsaka Rin	S03	FSS03-063_C	CH	R	C	FS/S03-063	0	0	1000	1	0	Master, Jewel	That's the top of the high tower. A magician feeling like the moon looking down on the ocean	[A] BOND/<<Heroic Spirit Of Iron Archer>> [(1)] (When you play this card from your hand onto the Stage, you may pay the cost. If you do, take one <<Heroic Spirit Of Iron Archer>> from your Waiting Room and place it into your hand)		
Red Knight Archer	S03	FSS03-064_C	CH	R	C	FS/S03-064	0	0	3000	1	0	Servant, Weapon	--- Is that so. Then, you shall disappear here with your false lord			
Gem Magic Bloodline Rin	S03	FSS03-065_C	CH	R	C	FS/S03-065	1	1	2000	1	1	Master, Jewel	There......!	[S][COUNTER] ASSIST 2000 Level 1 [(1) Discard this card from hand to Waiting Room] (Choose 1 Character that is being Front Attacked, during this turn, it gets +2000 Power.)		
Saber Alter	S03	FSS03-066_C	CH	R	C	FS/S03-066	1	1	4000	1	1	Servant, Weapon	...... You couldn't even feel any of the noble feeling that she used to give out--	[A]When this card becomes REVERSE, if the card battling this card is Level 1 or below, you may put that Character into REVERSE.		
Rin & Saber	S03	FSS03-067_C	CH	R	C	FS/S03-067	1	1	6000	1	1	Master, Servant	Saber: "I shall protect Rin"			
Black Holy Grail Sakura	S03	FSS03-068_C	CH	R	C	FS/S03-068	2	2	9000	2	1	Master, Magic	I was only given regret and despair by my older sisters. That---- is what I shall teach you slowly			
The Seven Rings That Cover The Fiery Heavens	S03	FSS03-069_R	EV	R	R	FS/S03-069	2	2			0		Seven petals shall protect Archer and counter the magical shot that tries to pierce my lord----!	[COUNTER]Choose 1 Character from your Waiting Room, place it in your hand. Choose 1 of your Characters, during this turn, it gets +2000 power.		
Messed Up Summon	S03	FSS03-070_U	EV	R	U	FS/S03-070	2	3			0		...... I want to believe that you really are my Master	Choose 1 <<Rin & Archer>> from your Waiting Room, play it onto the Stage in any slot. Choose one card from your hand and place it into the Waiting Room.		
Gem Sword Zelretch	S03	FSS03-071_U	EV	R	U	FS/S03-071	2	3			0		Es laﬂt frei. EileSalve-----!	Deal 6 damage to your opponent. (This damage can be canceled)		
Gem Magic	S03	FSS03-072_C	EV	R	C	FS/S03-072	2	0			0		Draw it, Saber.....!	Choose one of your Characters, place it into the Waiting Room. If you do so, choose one of your opponent's Level 2 or below Characters, place it into the Waiting Room.		
Unlimited Blade Works	S03	FSS03-073_CR	CX	R	CR	FS/S03-073					D		---my body can make swords	[C]All your Characters get +1000 Power, +1 Soul.		
Words Of Farewell	S03	FSS03-074_CC	CX	R	CC	FS/S03-074					2		--- That's bad. No attachments left in this world?	[C]All your Characters get +2 Soul.		
Mischievous Smile	S03	FSS03-075_CC	CX	R	CC	FS/S03-075					2		Heh, Shirou. What's your answer?	[A]When this card comes on Stage from hand, put the top card of your Deck to Stock. During this turn, all of your Characters get +1 Soul.		
Gamemaster Kirei	S03	FSS03-076_RR	CH	B	RR	FS/S03-076	1	0	2500	1	0	Master, God	--- Risk your life. If you do, you might be able to reach me---!	[C] All your other <Weapon> Characters get power +500. 	[S][(5) Place this card into REST]Choose one of your Level 2 or below Characters in your hand, place it onto the Stage in any slot.	
Little Holy Grail Ilya	S03	FSS03-077_RR	CH	B	RR	FS/S03-077	2	1	1500	1	1	Master, Magic	Berserker...... where are you?	[A][(1)]When this card is placed from your hand onto the Stage, you may pay the cost. If you do, search your Deck for a card with <<Berserker>> in its name, show it to your opponent, and place it in your hand. Shuffle your Deck. 	[A]When one of your Characters with <Servant> goes from the Stage to the Waiting Room, you may draw one card. If you do, place 1 of your hand cards from your hand into the Waiting Room.	
Illyasviel von Einzbern	S03	FSS03-078_R	CH	B	R	FS/S03-078	0	0	2500	1	0	Master, Homunculus	Okay, please take care of yourself Shirou! Do your best-!	[C]During your opponent's turn, this card gets +1000 power.		
Saigusa Yukika	S03	FSS03-079_R	CH	B	R	FS/S03-079	0	0	1500	1	0	Sports, Manager	If, if it's okay with you, do you want to have lunch together......!	[C] During your opponent's turn, all your other Characters get +1 Level.		
Cruel Child Ilya	S03	FSS03-080_R	CH	B	R	FS/S03-080	1	0	3000	1	0	Master, Homunculus	Onii-chan, you don't like me?	[C] SUPPORT All cards in front of this Character get <<[A] ENCORE [Discard 1 Character to Waiting Room from hand]>>. 	[A]When <<Saint Of Winter Justica>> is in your Climax slot,choose 1 of your Characters, during this turn, it gets +1500 Power.	
Souichirou & Caster	S03	FSS03-081_R	CH	B	R	FS/S03-081	2	2	7000	2	1	Master, Servant	Souichirou-sama..... marvelous---	[C]If one of your other <Teacher> Characters are on the Stage, this card gets +2000 power. 	[A][(2)]When this card attacks, if <<Caster's Wish>>is in your Climax slot, you may pay the cost. If you do so, draw 2 cards.	
Proxy Kotomine Kirei	S03	FSS03-082_U	CH	B	U	FS/S03-082	0	0	2500	1	0	Master, God	If you're helped by a woman, don't kill her	[S][(2) Put this card into REST]Choose one of your opponent's Character. For your opponent's next stand phase, that Character cannot STAND.		
Gods Era's Witch Caster	S03	FSS03-083_U	CH	B	U	FS/S03-083	0	0	1000	1	0	Servant, Master	Let's end this now	[C]During your opponent's turn, all your other <Teacher> Characters get +1000 Power.	[A][(2)]When this card is placed from your hand onto Stage, you may pay this cost. If you do, search your Deck for 1 card with <<Kojiro>> in its name, show it to your opponent, place it into your hand. Shuffle your Deck.	
Hassan-i Sabbah	S03	FSS03-084_U	CH	B	U	FS/S03-084	1	1	8000	1	1	Servant, Mask	I'll take your heart now	[A]When this card is played onto the Stage, choose 1 of your <<Sasaki Kojiro>> or this card and place it into the Waiting Room.		
Kirei & Gilgamesh	S03	FSS03-085_U	CH	B	U	FS/S03-085	2	2	9000	2	1	Master, Servant	I'll tell you all about it later, so please have mercy			
Ilya & Berserker	S03	FSS03-086_U	CH	B	U	FS/S03-086	3	2	9000	2	1	Master, Servant	---- Hey, Are you done yet?	[C]The Character facing this card gets -1 Soul.	[A]When this card attacks, if <<Winter Forest>> is in your Climax slot, draw 2 cards, place 1 card from your hand into the Waiting Room. 	[A] ENCORE [Discard 1 Character from hand to Waiting Room]
Disciple Number One	S03	FSS03-087_C	CH	B	C	FS/S03-087	0	0	3000	1	0	Master, Sports	Yay! I'm a regular now---!			
Makidera Kaede	S03	FSS03-088_C	CH	B	C	FS/S03-088	0	0	500	1	0	Sports	Taiyaki and crepes have no big differences-	[C]ALARM When this card is at the top of your Clock, all of your Level 2 or above Characters gain <<[A] ENCORE [Discard 1 Character from hand to Waiting Room]>>		
Himuro Kane	S03	FSS03-089_C	CH	B	C	FS/S03-089	0	0	2000	1	0	Sports, Glasses	......Of course. I'd think that Lady Tohsaka would've heard of your bad mothing	[S] CONCENTRATE [(1)]Place the top 2 cards of your Deck into the Waiting Room. For every Climax in those cards, draw 1 card.		
Traitorous Witch Caster	S03	FSS03-090_C	CH	B	C	FS/S03-090	1	0	2500	1	0	Servant, Master	......I don't want to be touched, so don't get close to me	[A] BOND/<<Kuzuki Souichirou>>[(1)](When this card is played to Stage, you may pay this cost. If you do, choose 1 <<Kuzuki Souichirou>> from your Waiting Room, return to hand)	[S][(5) Put this card into REST]Choose 1 of your opponent's front row Level 2 or below Characters, place it on top of the Deck. Search your own Deck for 1 Character with the same name, place it on the Stage in a slot of your choice. Shuffle your Deck.	
Sasaki Kojiro	S03	FSS03-091_C	CH	B	C	FS/S03-091	1	1	6000	1	1	Servant, Weapon	While you live you can't pass, while you live you can't return			
Kuzuki Souichirou	S03	FSS03-092_C	CH	B	C	FS/S03-092	1	0	4500	1	0	Master, Teacher	Shh----!	[A][(1)]When your Deck has refreshed, you may pay the cost. If you do, choose 1 <<Souichirou & Caster>> from your hand and place it onto a back row slot of your choice. 	[A] ENCORE [Discard 1 Character to Waiting Room from hand] (When this card is put to Waiting Room from Stage, you may pay this cost. If you do, return this card in REST to its previous slot)	
Iwa-Style, Nameless Kojiro	S03	FSS03-093_C	CH	B	C	FS/S03-093	2	1	2500	1	1	Servant, Weapon	Prepare. If you don't, you'll die, Saber	[S][COUNTER] ASSIST 3000 Level 2 [(1) Discard this card from hand to Waiting Room] (Choose 1 Character that is being Front Attacked, during this turn, it gets +3000 Power.)		
Trio Of Close Friends	S03	FSS03-094_R	EV	B	R	FS/S03-094	3	3			0		Saegusa: "It tastes good" Makidera: "I prefer taiyaki, though"	Choose 3 cards from your Clock and place them into the Waiting Room. Place this card in Memory.		
Dancing In The Snow Ilya	S03	FSS03-095_U	EV	B	U	FS/S03-095	2	0			0		--- Wow! Shirou, it's snow, snow!	[COUNTER]Draw 1 card, place 1 card from your hand into the Waiting Room. Choose 1 of your Characters, during this turn it gains the following ability. <<[A]When this card is put to Waiting Room from Stage you may return this card in REST to its previous slot.>>		
Rain Of Light Bullets	S03	FSS03-096_U	EV	B	U	FS/S03-096	1	1			0		You think you can run......!	Choose one of your opponent's Level 3 or below Characters. For your opponent's next stand phase, that Character cannot STAND.		
Mapo Tofu	S03	FSS03-097_C	EV	B	C	FS/S03-097	1	2			0		---- you going to eat?	Draw 3 cards, place 2 of your cards from your hand into the Waiting Room.		
Caster's Wish	S03	FSS03-098_CR	CX	B	CR	FS/S03-098					B		Because my wish --- came true until just now	[C] All your Characters get +1000 Power, +1 Soul.		
Winter Forest	S03	FSS03-099_CC	CX	B	CC	FS/S03-099					2		--- Berserker is really strong	[C]All your Characters get +2 Soul.		
Saint Of Winter Justica	S03	FSS03-100_CC	CX	B	CC	FS/S03-100					2		--- That's right, there's only one that has seen the dream. For the banishment of all evil on this world	[A]When this card comes on Stage from hand, put the top card of your Deck to Stock. During this turn, all of your Characters get +1 Soul.		
Saber	S03	FSS03-101_PR	CH	Y	PR	FS/S03-101	1	1	6000	1	1	Weapon, Servant				
Swimsuit Saber & Sakura	S03	FSS03-102_TD	CH	Y	TD	FS/S03-102	1	0	4000	1	0	Master, Swimsuit		[C]During your turn, all your other Character get +500 Power.		
Emiya Household's Freeloaders	S03	FSS03-103_TD	CH	R	TD	FS/S03-103	0	0	1500	1	0	Servant, Master		[C]When this card becomes REVERSE in battle,choose one of your Characters, during this turn it gets +1000 power. 	[S][(1)]Choose one of your opponent's front row Level 0 or below Characters and place it in the Waiting Room.	
