Name	Set	ImageFile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Orchestra Club Manager Matsunaga Ayane	S08	P4S08-013_C	CH	Y	C	P4/S08-013	0	0	500	1	0	Music	I think I should become a bit more selfish	[C] ASSIST: Your Characters in front of this card get +500 Power. 	[S][Put this card to REST] Put to REST one of your opponent's Character in STAND.	
Wedding Announcement Nanako	S08	P4S08-014_C	CH	Y	C	P4/S08-014	0	0	1000	1	0	Junes, TV	Nanako, in the future, will marry onii-chan	[C] All of your Characters with the trait <Hero> or a name inclusive of <<Protagonist>> gain +500 Power.	[S][Put this card to REST] During this turn, one <<Protagonist & Izanagi-Okami>> you control gets +1 Soul.	
Miss Con? Protagonist-chan	S08	P4S08-015_C	CH	Y	C	P4/S08-015	0	0	3000	1	0	Magic, Female Clothing	The bitter mild fragrance of the city, and there have been countless woman who have cried!?			
Protagonist's Partner Yosuke	S08	P4S08-016_C	CH	Y	C	P4/S08-016	1	0	1000	1	0	Junes, Magic	Protect the important one, a new power.. is that so. Hehe, good	[A] CHANGE [(3) Return this card to your hand] At the start of your Draw Phase, you may pay the cost to place a <<Yosuke & Susano-o>> from your Waiting Room to this card's previous border.	[S][COUNTER] BACKUP 1500 Level 1 [Send this card from your hand to the Waiting Room] Your Character being Front Attacked gains Power +1500 during this turn.	
Band-Aid of Friendship Yosuke	S08	P4S08-017_C	CH	Y	C	P4/S08-017	1	1	6000	1	1	Junes, Magic	Hit me!	[C] This card cannot Direct Attack.	[A] ENCORE [Send a Character card from your hand to the Waiting Room] When this card is sent from the Stage to the Waiting Room you may pay the cost to put it into its previous border in REST	
A Father's Promise Dojima	S08	P4S08-018_C	CH	Y	C	P4/S08-018	2	1	8500	1	1	Police	I don't want to lose something dear to me again. Definitely... definitely			
Yosuke & Susano-O	S08	P4S08-019_C	CH	Y	C	P4/S08-019	2	2	8500	2	1	Junes, Glasses	Eh, average strength eh?	[A] When <<Brave Zapper>> is in your Climax zone, and all of your opponent's Characters are in the REST position, this card's Power is increased by 4000, and its Soul is increased by 1.	[A] [(1)] When this card attacks, and the Climax <<Brave Zapper>> is in your Climax zone, you may activate this ability by paying its cost. Choose one of your opponent's Characters and return it to their hand. 	
Midnight Channel	S08	P4S08-020_U	EV	Y	U	P4/S08-020	2	2			0		I am you.. you are me... you are the one to open the door...	Put one of your Characters to REST. Put one of your opponent's Characters to REST. Put to Stock one of their Level 3 or below Characters.		
Junes	S08	P4S08-021_U	EV	Y	U	P4/S08-021	2	0			0		Everyday~ Young Life~ Junes	Search your Deck for up to one <Junes> Character or a Character with <<Protagonist>> in its name and add it to your hand. Shuffle your Deck. 		
Passionate Hug	S08	P4S08-022_C	EV	Y	C	P4/S08-022	1	1			0		Idiot... That's what girls.. do...	[COUNTER] Choose up to two Characters. During this turn, they gain +2000 Power. Put one card from your hand to Clock.		
Myriad Truths	S08	P4S08-023_CR	CX	Y	CR	P4/S08-023					2		The ultimate mantra to dissipate thousands of spells and win the truth	[C] All of your Characters gain Soul +2.		
Never More	S08	P4S08-024_CC	CX	Y	CC	P4/S08-024					2		Yousuke: "Distance isn't a problem! Even if we're apart, we're still friends-!"	[A] When this card is put into Climax slot, put a card from the top card of your Deck into Stock. During this turn, all your Characters gain Soul +1.		
Brave Zapper	S08	P4S08-025_CC	CX	Y	CC	P4/S08-025					1W		Roar, Susano-o!!	[C] All of your Characters gain Power +1000 and Soul +1. 		
True Self Rise	S08	P4S08-026_RR	CH	G	RR	P4/S08-026	1	1	5000	1	1	Music, TV	... I've been thinking of returning to the entertainment industry since spring	[A]ENCORE [Send a Character card from your hand to the Waiting Room] When this card is sent from the Stage to the Waiting Room, you may pay the cost to put it into its previous border in REST	[S][Put two <<Music>> Characters to REST] Choose one of your Characters. During this turn, it gains the following ability: <<[A] When this card battles and the opponent's Character is put to REVERSE, put to Stock from the top of your Deck>>	
Self-Proclaimed Kung-fu Research Group Chie	S08	P4S08-027_RR	CH	G	RR	P4/S08-027	3	2	10000	2	1	Sports, Magic	Special training, special training!	[A] When this card attacks, put to Stock one card with the <Sports> trait from your Deck. Shuffle your Deck.	[A][(5)] Once per turn, when this card attacks and puts its opponent to REVERSE, if you have no other Characters in STAND, you may pay the cost to put this card to STAND.	
God of Death Kuroda Hisano	S08	P4S08-028_R	CH	G	R	P4/S08-028	0	0	500	1	0	Death	Don't ever turn your eyes away, look at it until the end...	[C] ASSIST Your Characters in front of this card gain +500 Power.	[S][(1)] Send the top card of your Deck to the Waiting Room. If that card was a Character card, for the remainder of the turn all of your Characters of the same Level as the discarded card gain +1500 Power. 	
Celebrity Rise	S08	P4S08-029_R	CH	G	R	P4/S08-029	0	0	500	1	0	Music, TV	Wait a moment. All the seats above are reserved	[A][(1)] When this card is played from your hand to the Stage, you may pay the cost. Select 1 <<King's Game>> from your Waiting Room and add it to your hand.	[S][Put to REST] One of your opponent's Characters to REST.	
Basketball Team Ichijou Kou	S08	P4S08-030_R	CH	G	R	P4/S08-030	1	0	3000	1	0	Sports	This is.. completely different. True "understanding"... I see	[C] All Characters in front of this card gain Power +500	[S][(1) Put to REST] Select a <Sports> Character, during this turn, it gains +2500 Power.	
Rise & Himiko	S08	P4S08-031_R	CH	G	R	P4/S08-031	1	0	4000	1	0	Music, Glasses	Chie-senpai's HP! Someone, help recover!	[A] When you play this card from your hand to the Stage, choose one other Character. During this turn, that card gains +1500 Power.	[A][CHANGE][(2) Return this card to your hand] At the start of your Draw Phase, you may pay the cost. Put a <<Rise & Kanzeon>> card from your Waiting Room into the border this card was in.	
Chie & Suzuka Gongen	S08	P4S08-032_R	CH	G	R	P4/S08-032	2	2	7500	2	1	Sports, Glasses	Don't think, just feel... is that so	[A] When this card attacks and the Climax card <<God Hand>> is in play, put to Stock from your Waiting Room. This card gains +2500 Power.	[A] ENCORE [Send a Character card from your hand to the Waiting Room] When this card is sent from the Stage to the Waiting Room you may pay the cost to put it into its previous border in REST	
Daycare Mother Minami Eri	S08	P4S08-033_U	CH	G	U	P4/S08-033	0	0	2000	1	0	Love	It must be scary. But don't let the solo time by again	[A] When this card attacks and you have one Character or less on your Stage, send the top card of your Deck to the Waiting Room. If it is a Level 0 or below Character, place that card in your Back Row.		
Swimsuit Chie	S08	P4S08-034_U	CH	G	U	P4/S08-034	1	0	5500	1	0	Sports, Swimsuit	D, don't stare like that!			
Golden Right Leg Chie	S08	P4S08-035_U	CH	G	U	P4/S08-035	1	1	5000	1	1	Sports, Magic	S, suddenly appearing and suddenly collapsing	[A][(1)] When this card attacks and the Climax card <<Chie's Followup Attack>> is in play, you may pay the cost. Choose one of your opponent's Characters. This turn, it gains -1000 Power. If you have no other Character in STAND, that card gains a further -1000 Power.	[A][CHANGE][(2) Return to your hand] At the start of your Draw Phase, you may pay the cost. Put a <<Chie & Suzuka Gongen>> card from your Waiting Room into the border this card was on.	
Tatsuhime Shrine Kitsune	S08	P4S08-036_U	CH	G	U	P4/S08-036	2	1	1000	1	1	Animal, God	Gong!	[C] If you have more than 5 Stock, all other Characters gain +500 Power, and the following ability: <<[A] ENCORE [Send a Character card from your hand to the Waiting Room] When this card is sent from the Stage to the Waiting Room you may pay the cost to put it into its previous border in REST>>	[A][Put this card to REST] If another Character with <Glasses> trait or <<Protagonist>> in its name is placed from hand to Stage, you may pay the cost. If this card is in STAND, you may pay the cost. Put the top card of your Deck to Stock.	
Rise & Kanzeon	S08	P4S08-037_U	CH	G	U	P4/S08-037	2	1	7000	1	1	Music, Glasses	It's weak to fire, we can beat it!	[A] When the Climax card <<High . Analyze>> is played to the Climax slot, all of your Characters gain Power +1000	[S][(2) Put to REST] Place a card from the top of your Deck to the Waiting Room. If the card is a Character card, all of the opponents Characters' that share one or more traits of this card gain -2000 Power.	
Reliable Prince Chie	S08	P4S08-038_C	CH	G	C	P4/S08-038	0	0	500	1	0	Sports, Magic	Truthfully, I was counted on by Yukiko	[A] BOND/<<Yukiko & Amaterasu>>[(1)] (When this card is played on the Stage, you may pay the cost to search for a <<Yukiko & Amaterasu>> from the Waiting Room and add it to your hand.)	[S][Put to REST] All Characters with <<Yukiko>> in their names gain Power +500.	
Healing Wave Rise	S08	P4S08-039_C	CH	G	C	P4/S08-039	0	0	2000	1	0	Music, Glasses	I shall help this time!	[S][Put two Characters with the <Glasses> trait to REST] Select one of your Characters. During this turn, it gains +2000 Power.		
Yukata Chie	S08	P4S08-040_C	CH	G	C	P4/S08-040	0	0	2500	1	0	Sports, Kimono	D, don't say it's an accident!	[S] When this card attacks or is Front Attacked, send the top card of your Deck to the Waiting Room. If the card sent to the Waiting Room was a Level 0 or below Character, during this turn, this card gains Level +1, Power +1000.		
Yukata Rise	S08	P4S08-041_C	CH	G	C	P4/S08-041	0	0	3000	1	0	Sports, Kimono	Hey, senpai, what do you think of our yukatas? Feel anything?			
Soccer Team Nagase Daisuke	S08	P4S08-042_C	CH	G	C	P4/S08-042	1	0	1500	1	0	Sports	I won't do anything that I can't see	[S][COUNTER] BACKUP 1500 Level 1 [Send this card from your hand to the Waiting Room] Your Character being Front Attacked gains Power +1500 during this turn.		
Important Friends Chie & Yukiko	S08	P4S08-043_C	CH	G	C	P4/S08-043	2	1	7500	1	1	Fan, Sports	Yukiko: "Go go-!" Chie: "Good going, Yukiko-"	[A] When this card attacks or is Front Attacked, send the top card of your Deck to the Waiting Room. If the card sent to the Waiting Room was a Level 1 or above Character, during this turn, this card gains +2500 Power.		
Swimsuit Rise	S08	P4S08-044_C	CH	G	C	P4/S08-044	2	2	9000	2	1	Music, Swimsuit	It's bothersome, and to endure this, Rise can't do it! I hate it! I'm tired of it!			
Self-Proclaimed Special Investigation Team	S08	P4S08-045_U	EV	G	U	P4/S08-045	2	1			0		Kanji: "Ahh, now comes the end... let them see what we've got!"	Look at the top two cards of your opponent's Deck and put one of the cards on the bottom. Place the remaining card back on the top of their Deck. Then choose one Character on your Stage. For this turn, that Character gains +3000 Power		
King's Game	S08	P4S08-046_U	EV	G	U	P4/S08-046	1	1			0		Adults play the King Game in this situation. The laws say so.. *hic*	Take one Character card from your Clock and add it to your hand, put to Clock one card from the top of your Deck.	If your opponent doesn't have any Characters in STAND, put this card to Stock	
Guardian Fishing at the River	S08	P4S08-047_C	EV	G	C	P4/S08-047	2	0			0		> You caught the Master!	Take the top card of your Deck and place it in your Stock. You may search your Stock for up to one Character card, show it to your opponent, and place it in your hand. Shuffle your Stock afterward.		
God Hand	S08	P4S08-048_CR	CX	G	CR	P4/S08-048					S		Let's go! Suzuka Gongen!	[C] Your Characters gain +1000 Power, +1 Soul.		
Chie's Followup Attack	S08	P4S08-049_CC	CX	G	CC	P4/S08-049					2		Hey hey! Let me handle this?	[C] Your Characters gain Soul +2.		
High . Analyze	S08	P4S08-050_CC	CX	G	CC	P4/S08-050					2		Se, senpai! Looking good-!	[A] Put to Stock one card from the top of your Deck. Your Characters gain Soul +1.		
Kanji & Rokuten Maou	S08	P4S08-051_RR	CH	R	RR	P4/S08-051	1	1	5000	1	1	Delinquent, Glasses	End is now! Take tis!	[A] When this card attacks, and the card <<Mighty Swing>> is in your Climax slot, this card gains the following ability for this turn: <<[A] When this card is put to REVERSE battling a Character of Level 2 or below, that card is also put to REVERSE>>	[A] ENCORE [Send a Character card from your hand to the Waiting Room] When this card is sent from the Stage to the Waiting Room you may pay the cost to put it into its previous border in REST	
Yukata Yukiko	S08	P4S08-052_RR	CH	R	RR	P4/S08-052	2	1	4500	1	1	Fan, Kimono	You, you're kidding. You're just used to seeing it, that's all...	[C] All other [Fan] or [Kimono] cards gain +1000 Power	[A] CHANGE [(2) Return to hand] At the start of your Draw Phase, you may pay the cost. Put a <<Young Proprietress Yukiko>> card from your Waiting Room into the border this card was on.	[S][Put this card to REST] Choose and put to REST one of your opponent's Characters in STAND.
True Strength Kanji	S08	P4S08-053_R	CH	R	R	P4/S08-053	0	0	2000	1	0	Delinquent, Magic	I'll say this clearly now... that "other me" is me	[A] When you play this card from your hand to the Stage, you may select a card in STAND belonging to your opponent and put it to REST.	[A] CHANGE [(2) Return to hand] At the start of your Draw Phase, you may pay the cost. Put a <<Kanji & Rokuten Maou>> card from your Waiting Room into the border this card was on.	
Swimsuit Yukiko	S08	P4S08-054_R	CH	R	R	P4/S08-054	0	0	2500	1	0	Fan, Swimsuit	No, no, aww...	[C] If your opponent has no Characters in STAND, this card gains +1500 Power		
Roaring Laughter Switch Yukiko	S08	P4S08-055_R	CH	R	R	P4/S08-055	1	1	5000	1	1	Fan, Magic	Hu... hahaha... that's weird-! HA, hahaha... my stomach.. hurting.. ahaha...	[A] When one of your opponent's Characters in STAND is put to REST, on this turn, this card gains +1500 Power.		
Game Feel Adachi	S08	P4S08-056_R	CH	R	R	P4/S08-056	2	1	8000	1	1	Police, Weapon	Uh.. I only "entered" people. I didn't kill them	[A][(3)] When this card attacks and the card <<Intent of the World>> is in your Climax slot, you may pay the cost. If you do, choose an opponent's Front Row Character of Level 3 or below, and put it on top of their Deck.		
Young Proprietress Yukiko	S08	P4S08-057_R	CH	R	R	P4/S08-057	3	2	9500	2	1	Fan, Kimono	Even if we're apart.. we're together	[A] When this card attacks, reveal the top card of your Deck. If it is a Character card with the [Fan] or [Kimono] traits, deal one damage to your opponent. (This damage is subject to damage cancellation)	[A] ENCORE [Send a Character card from your hand to the Waiting Room] When this card is sent from the Stage to the Waiting Room you may pay the cost to put it into its previous border in REST	
Reliant Princess Yukiko	S08	P4S08-058_U	CH	R	U	P4/S08-058	0	0	500	1	0	Fan, Magic	All, all of that are lies! Good looking or no boyfriend!	[A] BOND/<<Chie & Suzuka Gongen>>[(1)] (When this card is played on the Stage, you may pay the cost to search for a <<Chie & Suzuka Gongen>> from the Waiting Room and add it to your hand.)	[S][Put this card to REST] Choose one Character with <<Chie>> in its name. On this turn, it gains +500 Power.	
Victim's Brother Konishi Naoki	S08	P4S08-059_U	CH	R	U	P4/S08-059	0	0	1500	1	0	Infirmary, Alchohol	... I can't take this anymore. Losing someone dear to me...	[C] If none of your opponent's Characters are in STAND, all of your Characters gain +500 Power	[S][Put this card to REST] Select an opposing card in STAND, and put it to REST.	
One Hit Kill Yukiko	S08	P4S08-060_U	CH	R	U	P4/S08-060	1	0	3500	1	0	Fan, Magic	Yukiko: "Wanna try this?" Chie: "Eh, if Yukiko isn't trying, I won't"	[A] When you play this card from your hand to the Stage, select an opponent's Character and put it to REST.	[A][(1)] When you play this card from your hand to the Stage, you may pay the cost. If you do, you may take one <<Inpalatable Curry>> card from your Waiting Room and put it in your hand.	
Legendary Man Kanji	S08	P4S08-061_U	CH	R	U	P4/S08-061	1	0	5000	1	0	Delinquent, Magic	What are you talking about! Kanji Tatsumi isn't someone who you should anger!	[C] If your opponent has no Characters in STAND, this card gains +1500 Power.		
Yukiko & Amaterasu	S08	P4S08-062_U	CH	R	U	P4/S08-062	2	2	8000	2	1	Fan, Glasses	Next one is also my favorite. Hehe	[C] If your opponent has no Characters in STAND, this card gains +2000 Power	[A] If this card attacks, and the card <<Salvation>> is in your Climax slot, you may take a Character card from your Waiting Room and add it to your hand.	
Slacking At Junes Adachi	S08	P4S08-063_C	CH	R	C	P4/S08-063	0	0	500	1	0	Police, Junes	Tonight's dinner will be... rolled cabbage and cabbage miso soup.. and cabbage rice?	[C] ASSIST: Your Characters in front of this card gain Power +500.	[S][Put two of your Characters to REST] Choose one of your <Police> Characters. During this turn, that card gains Power +1000. 	
Gas Station Attendant	S08	P4S08-064_C	CH	R	C	P4/S08-064	0	0	2500	1	0	-	Welcome	[C] This card gains +X Power, where X is the Level of the Character opposing this card X 2000.		
Yukata Kanji	S08	P4S08-065_C	CH	R	C	P4/S08-065	0	0	3000	1	0	Delinquent, Kimono	I, I don't believe this... It "came"...			
Nurse Uihara Sayoko	S08	P4S08-066_C	CH	R	C	P4/S08-066	1	0	3000	1	0	Nurse	What's right, what you should choose. The answer is all within you	[C] ALARM When this card is the top card of your Clock, all your Characters gain the following ability: <<[C] When your opponent has no Characters in STAND, this card gains Power +1500.>>		
Brainiest in Police Force Adachi	S08	P4S08-067_C	CH	R	C	P4/S08-067	1	1	5000	1	1	Police, Junes	Let's hear it back at the station... Gah! I really wanted to use that line!	[A] When this card is put to REVERSE, if Level of this card's battle opponent is higher than your opponent's Level, you may REVERSE that card as well.		
Too Terrible Kanji-chan	S08	P4S08-068_C	CH	R	C	P4/S08-068	2	1	2500	1	1	Delinquent, Female Clothing	Runaway express born from the nature of Inaba, excessively destructive!	[A][(3)] When using this card's COUNTER effect, you may pay the cost to send one Character from your opponent's Stage to their Waiting Room whose Level is one Level higher than their current Level.	[S][COUNTER] BACKUP 2500 Level 2 [Send this card from your hand to the Waiting Room] Your Character being Front Attacked gains Power +2500 during this turn.	
Linen Stuffed Toys Master Kanji	S08	P4S08-069_C	CH	R	C	P4/S08-069	2	2	9000	2	1	Delinquent, Magic	Dont' say it... too cute and you'd die!			
Inpalatable Curry	S08	P4S08-070_U	EV	R	U	P4/S08-070	1	0			0		Curry should be either spicy or sweet! This is horrible!	Choose one of your Characters. For the remainder of the turn that Character recives the ability: <<[A] When this card is put into a REVERSE, if the Character it was battling is of equal or lower Level, you may place that card into the REVERSE.>>	In addition, if your opponent has no Characters in the STAND, you may take one card from their Waiting Room and place it on top of their Deck. 	
Mid-Term Test	S08	P4S08-071_U	EV	R	U	P4/S08-071	2	1			0		[The pen that started to write can't be stopped!]	Draw two cards, and show them to your opponent. You may take any of these cards that are Character card and put the rest into your Waiting Room.		
One Hit	S08	P4S08-072_C	EV	R	C	P4/S08-072	2	1			0		Rise: "Se, senpai!?" Kanji: "One hit..."	Put one of your Characters to REST. Put one of your opponent's Characters to REST. Deal onedamage to your opponent. (Damage cancellation still applies)		
Salvation	S08	P4S08-073_CR	CX	R	CR	P4/S08-073					D		Come, Amaterasu!	[C] All of your Characters gain +1000 Power, +1 Soul		
Mighty Swing	S08	P4S08-074_CC	CX	R	CC	P4/S08-074					2		Crush, Rokuten-Maoh!	[C] All of your Characters gain +2 Soul		
Intent of the World	S08	P4S08-075_CC	CX	R	CC	P4/S08-075					2		Shall we decide which side the "Will of the World" would choose	[A] Draw one card. Select one of your Characters. During this turn, it gains +2000 Power, +1 Soul		
Yukata Teddy	S08	P4S08-076_RR	CH	B	RR	P4/S08-076	0	0	500	1	0	Shadow, Kimono	The two of them walking together at the night of Summer Festival... the yukata falling due to not used to wearing it... summer	[C] During your opponent's turn, all other cards gain Power +500	[A] You may use this effect up to three times per turn. When you play an Event card, select one of your Characters. During this turn, they gain +1000 Power	
Journey's Companion Margaret	S08	P4S08-077_RR	CH	B	RR	P4/S08-077	1	1	2500	1	1	Pun, Book	That's why, Jakufriyo... Don't bite it	[C] Your Level 2 or above Characters in front of this card gain +1000 Power	[A][(1)] When you play this card from your hand to the Stage, you may pay the cost. If you do, you may take one <<Aria of Souls>> from your Waiting Room and put it in your hand.	
Doing The Best To Follow Up Naoto	S08	P4S08-078_R	CH	B	R	P4/S08-078	0	0	2000	1	0	Men Clothes, Detective	Don't over do it. I can only follow you so much	[A][(1) Put this card to the Waiting Room] When your other Characters are Front Attacked, you may pay the cost. If you do, you may return that Character to your hand		
Teddy & Kintoki-Douji	S08	P4S08-079_R	CH	B	R	P4/S08-079	1	0	1000	1	0	Shadow, Animal	... So what about shadows! There are definitely things that only I can do!	[A] CHANGE [(3) Return this card to your hand] At the start of your Draw Phase, pay the cost, then search for one <<Teddy & Kamui>> and place it in the card slot this card was occupying. 		
Student Council President Fushimi Chihiro	S08	P4S08-080_R	CH	B	R	P4/S08-080	2	1	1500	1	1	Student Council, Glasses	No, it won't work. I have to something instead of just relying on everyone	[C] Your other Characters with the <Student Council> or <Glasses> attribute gain +1000 Power	[A][(2)] When you play this card from your hand to the Stage, you may pay the cost. If you do, search your Deck for a card with the <Student Council> or <Glasses> attributes. Show the card to your opponent and put it into your hand. Shuffle your Deck. 	
Naoto & Yamato Takeru	S08	P4S08-081_R	CH	B	R	P4/S08-081	2	2	7500	2	1	Men Clothes, Glasses	Now's the chance! Let's go!	[A][(1)] When this card attacks, you may pay the cost. If you do, put one card from the top of your Deck to the Waiting Room. If that card has either the <Men Clothes> or <Female Clothing> attributes, you may put one card from the top of your Clock to your Waiting Room		
Teddy & Kamui	S08	P4S08-082_R	CH	B	R	P4/S08-082	2	2	5500	2	1	Shadow, Animal	Teddie, we've climbed the stairs of adults!	[C] This card gains +500 Power for each card in your hand	[A] ENCORE [Send a Character Card from the hand to the Waiting Room] When this card is sent from the Stage to the Waiting Room, you may pay the cost to place it in REST on the slot it was occupying.	
Advocacy of Youth Teddy	S08	P4S08-083_U	CH	B	U	P4/S08-083	0	0	2500	1	0	Shadow, Rose	Spilt juice, bright smile, one night love... the bittersweet of the day, that's youth!	[A][(2)] When this card is played from your hand to the Stage, you may pay the cost to return all the cards in both players Waiting Room back to their respective Deck. Shuffle both Decks.		
Detective Prince Naoto	S08	P4S08-084_U	CH	B	U	P4/S08-084	0	0	500	1	0	Men Clothes, Detective	I'm Naoto Shirogane. I've been researching about the serial killing	[C] Your other Characters with the <Men Clothes> or <Female Clothing> attributes gain +500 Power	[A] You may use this ability up to three times per turn. When you play a Character from your hand to the Stage with the <Men Clothes> or <Female Clothing> attributes, you may choose one of your Characters. During this turn, that card gains +500 Power.	
Naoto & Sukuna Hikona	S08	P4S08-085_U	CH	B	U	P4/S08-085	1	0	5500	1	0	Men Clothes, Glasses	When did you start living in me. I'm you... and you're me			
Junes' Idol Teddy	S08	P4S08-086_U	CH	B	U	P4/S08-086	2	2	8500	2	1	Shadow, Junes	It might not be so bad if I become the idol of Junes... or something	[C] During your opponent's turn, this card gains +1000 Power		
Governor of Power Margaret	S08	P4S08-087_U	CH	B	U	P4/S08-087	3	2	10000	2	1	Magic, God	As "Controller of Power"... I shall give you my utmost respect and be your opponent	[A][(3)] You may activate this ability once per turn. When this card attacks, you may pay the cost. Should you do so, place three cards from the top of your Deck to the Waiting Room. For every Climax card discarded this way, put the top card of your Clock to the Waiting Room. If any Event cards are discarded this way, send all of your cards in Stock cards to the Waiting Room. Finally, put this card to STAND.		
Manager Ebihara Ai	S08	P4S08-088_C	CH	B	C	P4/S08-088	0	0	2000	1	0	Sports, Manager	... You already have me, so you can't talk to other girls!	[S][(1) Put this card to REST] Choose and return two cards from your opponent's Waiting Room to their Deck. Shuffle the Deck afterward. 		
Famous Detective Naoto	S08	P4S08-089_C	CH	B	C	P4/S08-089	0	0	3000	1	0	Detective, Weapon	Cases are still going!!			
Student Nakajima Shu	S08	P4S08-090_C	CH	B	C	P4/S08-090	0	1	500	1	0	Glasses	... I've been thinking of myself amd laying out the rails	[A] ALARM: If you have four or more <Glasses> Characters in play, at the beginning of your Climax Phase, you may draw a card		
Infinite Possibilities Naoto	S08	P4S08-091_C	CH	B	C	P4/S08-091	1	0	4500	1	0	Men Clothes, Glasses	Within me... there's this possibility too, it seems...	[A] When this card attacks and the Climax card <<Megidolaon>> is in your Climax slot, this card gains the following abilitiy: <<[A] When this card puts to REVERSE an opponent's card in battle, you may draw a card.>>	[A] CHANGE [(3) Return this card to your hand] At the start of your Draw Phase, pay the cost, then search for one <<Naoto & Yamato Takeru>> and place it in the card slot this card was occupying. 	
