Name	Set	ImageFile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Summer Beach Sheryl & Ranka	S13	MFS13-009_U	CH	Y	U	MF/S13-009	0	0	2500	1	0	Music, Love	Sheryl: "We're catchable, so come catch us"	[A] When this card is placed from hand to the Stage, this card gains +1 Level and +1000 Power for the turn.		
VF-27 Lucifer (Brera)	S13	MFS13-010_U	CH	Y	U	MF/S13-010	1	0	5000	1	0	Pilot, Mecha		[C] EXPERIENCE If the sum of Levels of cards in your Level Zone is 2 or higher, this card gains <<[S] [Rest 1 of your Characters] This card gains +1000 Power for the turn>>.		
Galactic Fairy Sheryl Nome	S13	MFS13-011_U	CH	Y	U	MF/S13-011	2	1	7000	1	1	Music, Love	Let's go, Ranka-chan!	[A] [(1)] When this card attacks, if <<Obelisk>> is in the Climax Zone, you may pay cost. If so, all your Characters gain +1000 Power and +1 Soul for the turn.	[A] ENCORE [Discard a Character card from hand to the Waiting Room]	
Diamond Crevasse Sheryl	S13	MFS13-012_U	CH	Y	U	MF/S13-012	2	2	8500	2	1	Music, Love	I wang to sing... for the people risking their lives far away from here...	[C] This card gains +1000 Power during your turn.		
Mission Code "Galactic Fairy" Sheryl	S13	MFS13-013_C	CH	Y	C	MF/S13-013	0	0	500	1	0	Music, Love	It's VEGA's Black Card. If that's not enough, I'll just give you my royalties of my next album!	[C] ASSIST All your Characters in front of this card gain +500 Power.	[A] When your Character Direct Attacks, choose 1 of your Characters. That Character gains +500 Power for the turn.	
Visited by Alto Sheryl	S13	MFS13-014_C	CH	Y	C	MF/S13-014	0	0	2500	1	0	Music, Love	It's loud! All because of Alto!	[S] [Rest 2 of your Characters] Choose a Level 0 or lower Character in your Opponent's Front Row and return it to the hand.		
Brera Sterne	S13	MFS13-015_C	CH	Y	C	MF/S13-015	0	0	2500	1	0	Pilot, Modification	Ranka...	[A] [Put this card in the Waiting Room] When another of your Characters whose name includes either <<Sheryl>> or <<Ranka>> is Front Attacked, you may pay cost. If so, choose 1 of your battling Characters. That Character gains +1000 Power for the turn.		
Sheryl by the Lake	S13	MFS13-016_C	CH	Y	C	MF/S13-016	0	0	3000	1	0	Music, Love	It's a first for me too... Girl who sings "Aimo" in this expansive universe			
Gyro Bike Date Sheryl & Alto	S13	MFS13-017_C	CH	Y	C	MF/S13-017	1	0	4500	1	0	Music, Pilot	Sheryl: "You came to save me... again..."	[C] If there are 2 or fewer Characters in your Opponent's Front Row, this card gains +1500 Power.	[A] ENCORE [Discard a Character card from hand to the Waiting Room]	
Rival's Instinct Sheryl	S13	MFS13-018_C	CH	Y	C	MF/S13-018	1	1	7000	1	0	Music, Love	This girl's song...			
Loveslinger Sheryl	S13	MFS13-019_C	CH	Y	C	MF/S13-019	2	1	2500	1	1	Music, Love	Keep going!	[S] [Counter] BACKUP 3000, Level 2 [(1) Discard this card card from hand to the Waiting Room]		
Ranka's Real Brother Brera	S13	MFS13-020_C	CH	Y	C	MF/S13-020	2	1	8500	1	1	Pilot, Modification	I came to see you, Ranka			
Extinguished Life	S13	MFS13-021_U	EV	Y	U	MF/S13-021	1	0			0			Choose 1 of your Characters. That Character gains +3000 Power. At the end of the turn, put that Character in the Stock.		
SHERYL ARREST	S13	MFS13-022_U	EV	Y	U	MF/S13-022	1	1			0			Choose 1 of your Opponent's Level 1 or lower Characters and return it to the hand.		
Universal Bunny	S13	MFS13-023_CR	CX	Y	CR	MF/S13-023					1W			[C] All your Characters gain +1000 Power and +1 Soul.		
Northern Cross	S13	MFS13-024_CC	CX	Y	CC	MF/S13-024					1F		Even if I die... My song will not!	[C] All your Characters gain +1000 Power and +1 Soul.		
Obelisk	S13	MFS13-025_CC	CX	Y	CC	MF/S13-025					1		I... My song should do something for the Vajras!	[A] When this card is placed from hand to the Climax Zone, draw a card, and all your Characters gain +1000 Power.		
Naive and Blooming Ranka	S13	MFS13-026_RR	CH	G	RR	MF/S13-026	2	2	10000	2	1	Music, Love	Everyone together~ 	[A] When this card is turned to REVERSE while battling, put the top card of your Deck in your Clock.		
Naive and Blooming Ranka SP	S13	MFS13-026SP_SP	CH	G	SP	MF/S13-026	2	2	10000	2	1	Music, Love		[A] When this card is turned to REVERSE while battling, put the top card of your Deck in your Clock.		
Songs are Magic Ranka	S13	MFS13-027_RR	CH	G	RR	MF/S13-027	3	2	10000	2	1	Music, Love	Rirameru rarameru ra rura ran	[A] When this card is placed from hand to the Stage or via CHANGE to the Stage, you may put the top card of your Clock in your Waiting Room.	[A] [(1)] When <<Rainbow-colored Bear>> is placed in your Climax Zone, if this card is in the Front Row, you may pay cost. If so, search your Deck for up to 1 <Love> Character and put it in any Slot on the Stage. Shuffle.	
Songs are Magic Ranka SR	S13	MFS13-027S_SR	CH	G	SR	MF/S13-027	3	2	10000	2	1	Music, Love	Open Ranka!	[A] When this card is placed from hand to the Stage or via CHANGE to the Stage, you may put the top card of your Clock in your Waiting Room.	[A] [(1)] When <<Rainbow-colored Bear>> is placed in your Climax Zone, if this card is in the Front Row, you may pay cost. If so, search your Deck for up to 1 <Love> Character and put it in any Slot on the Stage. Shuffle.	
Love is Dog Fight Ranka	S13	MFS13-028_R	CH	G	R	MF/S13-028	0	0	3500	1	0	Music, Love	Girl: "It reached us... Queen's voice!"	[A] When this card is placed from hand to the Stage, reveal the top card of your Deck. If it's not a <Music> Character, this card gains <<[C] This card cannot attack>> for the turn. (Put the revealed card back)		
Love is Dog Fight RRR	S13	MFS13-028R_RRR	CH	G	RRR	MF/S13-028	0	0	3500	1	0	Music, Love	Girl: "It reached us... Queen's voice!"	[A] When this card is placed from hand to the Stage, reveal the top card of your Deck. If it's not a <Music> Character, this card gains <<[C] This card cannot attack>> for the turn. (Put the revealed card back)		
Love Rivals Ranka & Sheryl	S13	MFS13-029_R	CH	G	R	MF/S13-029	1	0	4500	1	0	Music, Love		[C] If there are 6 or more cards in your Stock, this card gains +1500 Power.	[A] ENCORE [Discard a Character card from hand to the Waiting Room]	
Love Rivals Ranka & Sheryl SR	S13	MFS13-029S_SR	CH	G	SR	MF/S13-029	1	0	4500	1	0	Music, Love		[C] If there are 6 or more cards in your Stock, this card gains +1500 Power.	[A] ENCORE [Discard a Character card from hand to the Waiting Room]	
Praying for Safety Ranka & Alto	S13	MFS13-030_R	CH	G	R	MF/S13-030	1	1	2500	1	1	Music, Pilot	Ranka: "Alto needs... needs to promise he'll come back!"	[A] EXPERIENCE When you use BACKUP of this card, if the sum of Levels of cards in your Level Zone is 3 or higher, choose 1 of your battling Characters. That Character gains +1000 Power for the turn.	[S] [Counter] BACKUP 1500, Level 1 [(1) Discard this card card from hand to the Waiting Room]	
Pushing on Alto's Back Ranka	S13	MFS13-031_R	CH	G	R	MF/S13-031	2	1	5000	1	1	Music, Love	Alto: "... Let's go, Ranka"	[C] ASSIST All your Characters in front of this card gain +X Power, where X = 500 times the Level of that Character.	[A] [(1)] When <<After Class Overflow>> is placed in your Climax Zone, you may pay cost. If so, all your Characters gain +2000 Power for the turn.	
Innocent in Sailor Uniform Ranka	S13	MFS13-032_R	CH	G	R	MF/S13-032	2	2	8500	2	1	Music, Love	I fight through every single day	[A] When this card is placed from hand to the Stage, this card gains +1500 Power for the turn.		
Innocent in Sailor Uniform Ranka SR	S13	MFS13-032S_SR	CH	G	SR	MF/S13-032	2	2	8500	2	1	Music, Love	I fight through every single day	[A] When this card is placed from hand to the Stage, this card gains +1500 Power for the turn.		
Nanase Matsuura	S13	MFS13-033_U	CH	G	U	MF/S13-033	0	0	1000	1	0	Glasses	The smile. Everyone's looking forward to Ranka-san's smile	[C] All your other <<First CM Song Ranka>> and <<Reclamation Heavy Machinery Ranka>> gains +500 Power and <<[A] ENCORE [Discard a Character card from hand to the Waiting Room]>>	[A] When another of your Characters whose name includes <<Ranka>> attacks, if that Character's Power is at least 2000 higher than its Battle Opponent, then your Opponent may not play BACKUP from hand during that Character's battle.	
Vajra (Big)	S13	MFS13-034_U	CH	G	U	MF/S13-034	1	0	4000	1	0	Vajra		[C] You may have unlimited copies of cards with the same name as this card in your Deck.	[A] This card ability may be played up to twice per turn. When another of your <Vajra> Characters is placed from hand to the Stage, this card gains +1000 Power for the turn.	[A] [(2)] When this card is placed from the Stage to the Waiting Room, you may pay cost. If so, search your Deck for up to 1 <<Vajra (Big)>>, reveal it, and put it in your hand. Shuffle your Deck.
Yearning to Become Songstress Ranka	S13	MFS13-035_U	CH	G	U	MF/S13-035	1	1	5500	1	0	Music, Love	You really got tickets for Sheryl's concert!?	[C] EXPERIENCE If the sum of Levels of cards in your Level Zone is 2 or higher, this card gains +1000 Power.	[A] CHANGE [(1) Put this card in the Waiting Room] At the beginning of your Encore Step, if this card is in REST, you may pay cost. If so, choose a <<Reclamation Heavy Machinery Ranka>> in your Waiting Room and put it in the Slot this card was in.	
Vajra Queen	S13	MFS13-036_U	CH	G	U	MF/S13-036	2	1	500	1	1	Vajra		[C] All your other <Vajra> Characters gain +1000 Power.	[A] When this card is placed from hand to the Stage, if you have 4 or more other <Vajra> Characters, all your Characters gain +6000 Power for the turn.	
Reclamation Heavy Machinery Ranka	S13	MFS13-037_U	CH	G	U	MF/S13-037	2	1	6500	1	1	Music, Love	I finally got to operate a bulldozer the other day...	[A] CHANGE [(2) Put this card in the Waiting Room] At the beginning of your Encore Step, if this card is in REST, you may pay cost. If so, choose a <<"Songs are Magic" Ranka>> in your Waiting Room and put it in the Slot this card was in. (this card can't be played if this card wasn't on the Stage at the beginning of the Encore Step)	[S] [(1)] Choose 1 of your Characters. That Character gains +X power for the turn, where X = 500 times Level of that Character.	
Mayan Island Ranka	S13	MFS13-038_C	CH	G	C	MF/S13-038	0	0	500	1	0	Music, Love	Don't stare at me like that!	[C] ASSIST All your Characters in front of this card gain +500 Power.	[S] [(1)] Choose 1 of your <Music> Characters. That Character gains +1 Level for the turn.	
Ai-kun	S13	MFS13-039_C	CH	G	C	MF/S13-039	0	0	1000	1	0	Vajra		[A] BOND/ <<Super Dimensional Cinderella Ranka Lee>> [(1)]		
Vajra (Small)	S13	MFS13-040_C	CH	G	C	MF/S13-040	0	0	1500	1	0	Vajra		[C] You may have unlimited copies of cards with the same name as this card in your Deck.	[A] When this card is placed from hand to the Stage, choose 1 of your <Vajra> Characters. That Character gains +1500 Power for the turn.	
Starlight Natto Ranka	S13	MFS13-041_C	CH	G	C	MF/S13-041	0	0	2500	1	0	Music, Love	I convinced Vector Production's Elmo to allow me to debut as a singer! 	[C] If there are 4 or fewer cards in your hand, this card gains +1000 Power.		
Interstellar Flight Ranka	S13	MFS13-042_C	CH	G	C	MF/S13-042	0	0	2500	1	0	Music, Love	Everyone embrace! Until the end of the Universe~	[S] [Rest 1 of your <Music> Characters] This card gains +1000 Power for the turn.		
First CM Song Ranka	S13	MFS13-043_C	CH	G	C	MF/S13-043	0	0	3000	1	0	Music, Love	As Alto-kun pushes my back, I also started to fly! 			
Super Dimension Cinderella Ranka Lee	S13	MFS13-044_C	CH	G	C	MF/S13-044	1	0	5000	1	0	Music, Love	Sheryl-san!	[A] [(1)] When this card attacks, if <<Aimo>> is in the Climax Zone, you may pay cost. If so, search your Deck for up to 1 Level 1 or higher Character with <Music> or <Vajra>, reveal it, and put it in your hand. Shuffle your Deck.		
Alone Ranka	S13	MFS13-045_C	CH	G	C	MF/S13-045	1	0	5500	1	0	Music, Love	Brera: "Target has moved from Island 1 to Island 3. It appears to be heading towards Central Mall"			
Rescued Ranka	S13	MFS13-046_U	EV	G	U	MF/S13-046	2	0			0		Alto-kun!	Choose 1 of your Opponent's Characters. That Character gets -2000 Power for the turn. 		
Mysterious Scout	S13	MFS13-047_U	EV	G	U	MF/S13-047	2	0			0		Your song will change the world!	Choose 2 of your Characters in STAND and put them to REST. If so, search your Deck for up to 1 <Music> Character, reveal it, and put it in your hand. Shuffle your Deck.		
After Class Overflow	S13	MFS13-048_CR	CX	G	CR	MF/S13-048					2		These lyrics are what I wrote about my feelings to... someone who's important to me	[A] When this card is placed from hand to the Climax Zone, put the top card of your Deck to your Stock, and all your Characters gain +1 Soul for the turn.		
Aimo	S13	MFS13-049_CC	CX	G	CC	MF/S13-049					S		Please listen to my song!	[C] All your Characters gain +1000 Power and +1 Soul.		
Rainbow-colored Bear	S13	MFS13-050_CC	CX	G	CC	MF/S13-050					G			[C] All your Characters gain +1000 Power and +1 Soul.		
Seeking Real Sky Alto	S13	MFS13-051_RR	CH	R	RR	MF/S13-051	0	0	1000	1	0	Pilot, Mecha	I've always gone to stars with atmosphere and flied in the real sky	[C] All your other Characters with either <<Sheryl>> or <<Ranka>> in the name gain +500 Power.	[S] [REST this card] Choose 1 of your Characters with either <<Sheryl>> or <<Ranka>> in the name. That Character gains +500 Power for the turn.	
Seeking Real Sky Alto RRR	S13	MFS13-051R_RRR	CH	R	RRR	MF/S13-051	0	0	1000	1	0	Pilot, Mecha	Sheryl: "If your stage is the real sky, dance once more - dance the true dance of Saotome Alto!"	[C] All your other Characters with either <<Sheryl>> or <<Ranka>> in the name gain +500 Power.	[S] [REST this card] Choose 1 of your Characters with either <<Sheryl>> or <<Ranka>> in the name. That Character gains +500 Power for the turn.	
Mission to Reach out with Songs Alto	S13	MFS13-052_RR	CH	R	RR	MF/S13-052	1	1	6500	1	0	Pilot, Music	Go... go closer.... If I can't reach out with the songs...	[A] [(2)] When this card attacks, if <<Lion>> is in the Climax Zone, you may pay cost. If so, choose up to 2 other of your Characters. Those Characters gain <<[A] When the Battle Opponent of this card is turned to REVERSE, you may choose a Character in your Waiting Room and return it to your hand>> for the turn.		
Closer Alto & Ranka	S13	MFS13-053_R	CH	R	R	MF/S13-053	1	0	4500	1	0	Pilot, Music	Alto: "I'll mail you later"	[C] For ever other <<Running from Vajra Alto & Sheryl>> you have, this card gains +1000 Power.	[C] EXPERIENCE When another of your battling Characters is turned to REVERSE, if the sum of Levels of cards in your Level Zone is 2 or higher, this card gains +2000 Power for the turn.	
Running from Vajra Alto & Sheryl	S13	MFS13-054_R	CH	R	R	MF/S13-054	1	1	5000	1	1	Pilot, Music	Alto: "Hold on tight!"	[C] For every other <<Closer Alto & Ranka>> you have, this card gains +1000 Power.	[C] EXPERIENCE When another of your battling Characters is turned to REVERSE, if the sum of Levels of cards in your Level Zone is 2 or higher, this card gains +2000 Power for the turn.	
Pride of the Pilot Alto	S13	MFS13-055_R	CH	R	R	MF/S13-055	2	1	2500	1	1	Pilot	I can do it!! I'm a pilot!!	[A] [(2)] When you use the BACKUP of this card, you may pay cost. If so, choose a <Music> Character in your Waiting Room and return it to your hand.	[S] [Counter] BACKUP 2500, Level 2 [(1) Discard this card card from hand to the Waiting Room]	
Pride of the Pilot Alto SP	S13	MFS13-055SP_SP	CH	R	SP	MF/S13-055	2	1	2500	1	1	Pilot		[A] [(2)] When you use the BACKUP of this card, you may pay cost. If so, choose a <Music> Character in your Waiting Room and return it to your hand.	[S] [Counter] BACKUP 2500, Level 2 [(1) Discard this card card from hand to the Waiting Room]	
Macross Quarter Storm Attack Mode	S13	MFS13-056_R	CH	R	R	MF/S13-056	2	1	8000	1	1	Mecha		[A] [(1)] When the Battle Opponent of this card is turned to REVERSE, if <<Macross Attack>> is in your Climax Zone, you may pay cost. If so, deal X damage to your Opponent, where X = the Cost of that Character. (Damage Cancel can occur)		
Macross Quarter Storm Attack Mode SR	S13	MFS13-056S_SR	CH	R	SR	MF/S13-056	2	1	8000	1	1	Mecha		[A] [(1)] When the Battle Opponent of this card is turned to REVERSE, if <<Macross Attack>> is in your Climax Zone, you may pay cost. If so, deal X damage to your Opponent, where X = the Cost of that Character. (Damage Cancel can occur)		
Triangular Alto	S13	MFS13-057r_R	CH	R	R	MF/S13-057	3	2	10000	2	1	Pilot, Music	Alto: "Even if it costs me my life, I will protect you from the Vajra"	[A] When this card is placed from hand to the Stage or via CHANGE to the stage, you may draw a card.	[A] [Return this card to your hand] When the Battle Opponent of this card is turned to REVERSE, if <<Wings of Farewell>> is in your Climax Zone, you may pay cost. If so, return all your Characters in STAND in your Front Row to your hand. If at least 1 Character was returned this way, choose up to 1 <<Love Triangle Alto>> in your hand and put it in an Empty Slot on the Stage.	
Triangular Alto	S13	MFS13-057s_R	CH	R	R	MF/S13-057	3	2	10000	2	1	Pilot, Music	Alto: "I said it before, no? You're not alone"	[A] When this card is placed from hand to the Stage or via CHANGE to the stage, you may draw a card.	[A] [Return this card to your hand] When the Battle Opponent of this card is turned to REVERSE, if <<Wings of Farewell>> is in your Climax Zone, you may pay cost. If so, return all your Characters in STAND in your Front Row to your hand. If at least 1 Character was returned this way, choose up to 1 <<Love Triangle Alto>> in your hand and put it in an Empty Slot on the Stage.	
Gothic Lolita Alto	S13	MFS13-058_U	CH	R	U	MF/S13-058	0	0	1500	1	0	Pilot, Female Dressing		[C] All your other <Pilot> Characters gain +500 Power.	[S] [(1)] Choose a Level 0 or lower Character in your Opponent's Front Row and put it in the Waiting Room.	
Canaria Berstein	S13	MFS13-059_U	CH	R	U	MF/S13-059	0	0	1500	1	0	Pilot		[C] All your other <<VB-6 Koenig Monster (Canaria)>> gain +1000 Power.	[S] BRAINSTORM [(1) REST this card] Reveal the top 4 cards of your Deck and put them in the Waiting Room. For each Climax card revealed this way, choose up to 1 Character in your Waiting Room and return it to your hand.	
Jeffrey Wilder	S13	MFS13-060_U	CH	R	U	MF/S13-060	1	0	3000	1	0	-	Strategies used here at S.M.S. are wilder than typical military ones. Be prepared	[C] All your other <Pilot> Characters gain +500 Power.	[A] [(2)] When this card is placed from hand to the Stage, you may pay cost. If so, choose 1 Character in your Waiting Room and return it to your hand.	
VB-6 Koenig Monster (Canaria)	S13	MFS13-061_U	CH	R	U	MF/S13-061	1	0	4500	1	0	Pilot, Mecha		[A] [(4) Discard a card from hand to the Waiting Room] When this card attacks, you may pay cost. If so, put all Level 1 or lower Characters in your Opponent's Front Row to the Waiting Room.		
End of Triangular Alto	S13	MFS13-062_U	CH	R	U	MF/S13-062	2	1	7000	1	1	Pilot, Mecha	To choose something... means I lose somthing... Even then, I...	[C] EXPERIENCE If the sum of Levels of cards in your Level Zone is 3 or higher, this card gains +1000 Power.	[A] CHANGE [(2) Put this card in the Waiting Room] At the beginning of your Encore Step, you may pay cost. If so, choose an <<Love Triangle Alto>> in your Waiting Room and put it in the Slot this card was in.	
Saotome Alto	S13	MFS13-063_C	CH	R	C	MF/S13-063	0	0	1000	1	0	Pilot	Michel: "Hahaha... It's really too bad that you're a pilot"	[A] BOND/ <<YF-29 Durandal (Alto)>> [(1)]		
Mayan Island Alto	S13	MFS13-064_C	CH	R	C	MF/S13-064	0	0	2000	1	0	Pilot	Did you ask me out because something's troubling you?	[A] When this card is turned to REVERSE, if the Level of its Battle Opponent is 0 or lower, you may Reverse that Character.		
Apple Valkyrie Alto	S13	MFS13-065_C	CH	R	C	MF/S13-065	0	0	2500	1	0	Pilot	Sheryl: "Heh, you would be a good wife"	[A] [(1)] When the Damage dealt by this card becomes Canceled, you may pay cost. If so, choose a Character in your Waiting Room and return it to your hand, then discard a card from your hand to the Waiting Room.		
Falling for Someone Monica	S13	MFS13-066_C	CH	R	C	MF/S13-066	0	0	2500	1	0	-		[A] When this card is placed from hand to the Stage, choose 1 of your other <Pilot> Characters. That Character gains +1000 Power for the turn.		
Played by Sheryl Alto	S13	MFS13-067_C	CH	R	C	MF/S13-067	0	0	3000	1	0	Pilot	That's not fair!			
Playing Young Female Alto	S13	MFS13-068_C	CH	R	C	MF/S13-068	1	0	5500	1	0	Pilot, Female Dressing	Young Sheryl: "Yo... your Kabuki was great!"			
Bobby Margot	S13	MFS13-069_C	CH	R	C	MF/S13-069	2	2	7500	2	1	Drag Queen	Alright!! I'll take it~!	[A] When this card attacks, choose 1 of your other <Mecha> Characters. That Character gains +1000 Power for the turn.	[A] ENCORE [Discard a Character card from hand to the Waiting Room]	
YF-29 Durandal (Alto)	S13	MFS13-070_C	CH	R	C	MF/S13-070	2	2	9000	2	1	Pilot, Mecha				
Prison Break from Alcatraz	S13	MFS13-071_U	EV	R	U	MF/S13-071	2	1			0		Sheryl: "...Idiot!"	Choose a Character in your Waiting Room and return it to your hand. Choose 1 of your Characters. That Character gains +2500 Power for the turn.		
Symbiotic with Vajra	S13	MFS13-072_U	EV	R	U	MF/S13-072	1	1			0		Believe it, Vajra... we are not enemies!	All players return cards in their Waiting Rooms and return it to their Decks. Shuffle the Decks. Choose 1 of your Characters. That Character gains <<[A] When this card is turned to REVERSE, if the Level of its Battle Opponent is lower than or equal to the Level of this card, you may REVERSE that Character>> for the turn.		
Wings of Farewell	S13	MFS13-073_CR	CX	R	CR	MF/S13-073					D		Ranka: "Wings, like the wind!" Sheryl: "Carry the song across the galaxy!"	[C] All your Characters gain +1000 Power and +1 Soul.		
Macross Attack	S13	MFS13-074_CC	CX	R	CC	MF/S13-074					2		Jeffery: "Body Blow!"	[A] When this card is placed from hand to the Climax Zone, draw a card, and choose 1 of your Characters. That Character gains +2000 Power and +1 Soul for the turn.		
Lion	S13	MFS13-075_CC	CX	R	CC	MF/S13-075					2			[A] When this card is placed from hand to the Climax Zone, put the top card of your Deck to your Stock, and all your Characters gain +1 Soul for the turn.		
LOVELY BOMBER Clan	S13	MFS13-076_RR	CH	B	RR	MF/S13-076	2	1	8000	1	1	Pilot, Music		[A] When this card attacks, if <<Alcatraz Visit Live>> is in the Climax Zone, all your other Characters gain +1000 Power for the turn.	[A] [(1)] When this card attacks, if <<Alcatraz Visit Live>> is in the Climax Zone, you may pay cost. If so, draw 1 card.	
LOVELY BOMBER Clan SR	S13	MFS13-076S_SR	CH	B	SR	MF/S13-076	2	1	8000	1	1	Pilot, Music		[A] When this card attacks, if <<Alcatraz Visit Live>> is in the Climax Zone, all your other Characters gain +1000 Power for the turn.	[A] [(1)] When this card attacks, if <<Alcatraz Visit Live>> is in the Climax Zone, you may pay cost. If so, draw 1 card.	
Microned Clan	S13	MFS13-077_RR	CH	B	RR	MF/S13-077	3	2	10000	2	1	Pilot	... Kids that wouldn't grow up	[C] EXPERIENCE If the sum of Levels of cards in your Level Zone is 4 or higher, all your other <Pilot> Characters gain <<[A] ENCORE [Discard a Character card from hand to the Waiting Room]>>.	[A] When this card is placed from hand to the Stage, you may put the top card of your Clock in your Waiting Room.	
Microned Clan RRR	S13	MFS13-077R_RRR	CH	B	RRR	MF/S13-077	3	2	10000	2	1	Pilot	... Kids that wouldn't grow up	[C] EXPERIENCE If the sum of Levels of cards in your Level Zone is 4 or higher, all your other <Pilot> Characters gain <<[A] ENCORE [Discard a Character card from hand to the Waiting Room]>>.	[A] When this card is placed from hand to the Stage, you may put the top card of your Clock in your Waiting Room.	
