Name	Set	ImageFile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Beautiful Girl Takane	SE04	IMSE04-11_C	CH	G	C	IM/SE04-11	1	1	5500	1	1	Music, Royalty	The piercing light of the blue moon... The moon will some day stir my heart...	[A] This card ability may be played up to once per turn. when you play an Event card, this card gains +2000 Power for the turn.		
Self-Confidence Towards Songs Miki	SE04	IMSE04-12_C	CH	G	C	IM/SE04-12	2	1	8000	1	1	Music	Miki's songs have lots of memories associated with them. That's why you shouldn't think you'd beat me easily!	[S] [REST 2 of your Characters] This card gains <<[A] When the Battle Opponent of this card becomes turned to REVERSE, you may put the top card of your Deck in your Stock>> for the turn.		
Yumeko Sakurai	SE04	IMSE04-13_C	CH	G	C	IM/SE04-13	2	1	8000	1	1	Music	I'm not kidding. Eat this candy and see for yourself how scary I am!	[A] This card ability may be played up to once per turn. When you use an [S] ability, you may put the top card of your Opponent's Stock in the Waiting Room. If so, choose a card in your Opponent's Waiting Room and put it in Stock.		
Dazzling World	SE04	IMSE04-14_C	CX	G	C	IM/SE04-14					G		Time flows / Shines / Making / Lots of Memories	[C] All your Characters gain +1000 Power and +1 Soul.		
Special Coach Makoto	SE04	IMSE04-15_R	CH	R	R	IM/SE04-15	0	0	1000	1	0	Music, Sports	Eh? That cute Ryou is a boy? Ahaha! Nice joke!	[C] All your other Characters with <<Ryou>> in the name gains +1 Level.	[S] [(1) Discard a Climax card from hand to the Waiting Room] Choose a Character in your Waiting Room and return it to your hand.	
Wherever Straightforward Ai	SE04	IMSE04-16_R	CH	R	R	IM/SE04-16	0	0	2500	1	0	Music	I can only move forward. If I can't push it, I'll just break it.	[A] [(1) Put the top card of your Deck in your Clock] When this card is placed from hand to the Stage, you may pay cost. If so, choose a Character with <<Ai>> in the name in your Waiting Room and return it to your hand.		
Challenging the Limits Ai	SE04	IMSE04-17_R	CH	R	R	IM/SE04-17	2	1	8000	1	1	Music	That's right. If I don't sing it my way, it'd be like the legend of my mom - unbreakable!	[A] [(2)] When <<ALIVE>> is placed in your Climax Zone, you may pay cost. If so, put this card in the Waiting Room, then choose an <<Talent As Idol Ai>> in your Waiting Room and put it in the Slot this card was in.		
Legendary Idol Mai	SE04	IMSE04-18_R	CH	R	R	IM/SE04-18	3	2	9500	2	1	Music	Tonight is our festival! Let's start the best time of our life!	[C] Character opposite this card gets -1 Soul.	[C] This card gains +X Power, where X = 500 times the highest Level amongst your Characters with <<Ai>> in the name.	[A] When <<ALIVE>> is placed in your Climax Zone, if this card is in the Front Row, you may choose an <<Talent As Idol Ai>> in your Waiting Room and put it in a Slot on the Stage.
Supporting Role Manami	SE04	IMSE04-19_C	CH	R	C	IM/SE04-19	0	0	1000	1	0	Manager, Glasses	Just this once, I shall support you not as a manager. Do your best until the end, please?	[C] This card cannot Front Attack.	[C All your other Characters with <<Ai>> or <<Mai>> in the name gains +500 Power and <<[A] ENCORE [(2)]>>.	
Lively Parent And Child Ai & Mai	SE04	IMSE04-20_C	CH	R	C	IM/SE04-20	0	0	2000	1	0	Music	Mai: "Just do what you want to do the most, no?" Ai: "Mom, I want to sing. To become an idol!"	[A] [(1)] When this card is placed from the Stage to the Waiting Room, you may pay cost. If so, Send this card to Memory.	[A] CHANGE [Discard a card from hand to the Waiting Room, Put this card in the Waiting Room] At the beginning of your Climax Phase, you may pay cost. If so, choose a <<"Dashing Mini-Tank" Ai>> in your Waiting Room and put it in the Slot this card was in.	
Everyone's Idol Yayoi	SE04	IMSE04-21_C	CH	R	C	IM/SE04-21	1	0	5000	1	0	Music, Frog	Woo, woo! Lets do our best with explosion of energy that would blow off the roof!	[C] For each other Level 0 or lower Characters you have, this card gains +500 Power.		
Dashing Mini-Tank Ai	SE04	IMSE04-22_C	CH	R	C	IM/SE04-22	1	0	5500	1	0	Music	Ye-s! I shall go full power with my idol activities today-!			
Special Judge Haruka	SE04	IMSE04-23_C	CH	R	C	IM/SE04-23	2	1	7500	1	1	Music, Snacks	Cheer up, okay? True love will eventually reach the other party...!	[C] If there are 2 or more cards in your Memory, all your other Characters with <<Ai>> in the name gain <<[A] ENCORE [Discard a Character card from hand to the Waiting Room]>>, and this card gains <<[A] ENCORE [Discard a Character card from hand to the Waiting Room]>>.		
Talent As Idol Ai	SE04	IMSE04-24_C	CH	R	C	IM/SE04-24	3	2	10000	2	1	Music	Mom, I will not give up any of my dreams! I shall keep looking up and move forward!	[A] When this card is placed from hand or Waiting Room to the Stage, this card gains <<[A] When the Battle Opponent of this card becomes turned to REVERSE, you may put the top card of your Clock in your Waiting Room>> for the turn.	[S] [REST this card, Put an <<Lively Parent And Child Ai & Mai>> from your Memory to your Waiting Room] Choose a card in your Opponent's Waiting Room and put it on top of the Deck.	
ALIVE	SE04	IMSE04-25_C	CX	R	C	IM/SE04-25					D		Keep your dreams / No matter what kind of dream / Wish for it and it will come true	[C] All your Characters gain +1000 Power and +1 Soul.		
Premonition of Incident Ritsuko	SE04	IMSE04-26_R	CH	B	R	IM/SE04-26	0	0	500	1	0	Music, Glasses	Hmm, something is off. I can feel it. The will of decepting the truth	[C] All your other Characters with <<Ryou>> in the name gains +500 Power.	[S] [REST this card] Reveal the top card of your Deck. If it's a Climax card, put it in your hand, and discard a card from your hand to the Waiting Room. (Otherwise put it back where it was)	
Quite Incredulous Eri	SE04	IMSE04-27_R	CH	B	R	IM/SE04-27	0	0	3500	1	0	Music, Net	Ohayo... gozaimasu? You say ohayogozaimasu no matter whether it's morning or nigt?	[A] At the beginning of your Climax Phase, reveal the top card of your Deck. If it's a Climax card, choose another Character of yours and put it in the Waiting Room.		
Eri Mizutani	SE04	IMSE04-28_R	CH	B	R	IM/SE04-28	1	1	5500	1	1	Music, Net	Fufu, fufufun~ I will make this song all by myself!	[A] [Put this card in Clock] When <<Precog>> is placed in your Climax Zone, you may pay cost. If so, search your Deck for up to 1 <<Inherited Dream Eri>> and put it in the Slot this card was in. Shuffle your Deck.		
Advice of Songs Chihaya	SE04	IMSE04-29_R	CH	B	R	IM/SE04-29	2	2	8500	2	1	Music	When your thoughts sync with the thoughts of the fans.. the song will become something greater and deeper	[C] If all your Characters are <Music>, this card gains +1000 Power.		
Producer Ozaki	SE04	IMSE04-30_C	CH	B	C	IM/SE04-30	0	0	500	1	0	Music	Why don't you just try? With me. I shall let you see the dreams that can't be seen by just one person	[C] ASSIST All your Characters in front of this card gain +500 Power.	[A] When the Battle Opponent of your other <<Quite Incredulous Eri>> becomes turned to REVERSE, you may draw a card. If so, discard a card from hand to the Waiting Room.	
Group Lesson Eri	SE04	IMSE04-31_C	CH	B	C	IM/SE04-31	0	0	2500	1	0	Music, Net	Ai-chan, can you produce gentle yet loud sound? That is, higher volume, but gentler nuance	[S] [REST 2 of your other Characters] Choose 1 of your Characters with <<Ai>> in the name. That Character gains +1 Soul and +1000 Power for the turn.		
Multi-Artist Eri	SE04	IMSE04-32_C	CH	B	C	IM/SE04-32	1	0	3000	1	0	Music, Net	Look at the stage from the top and check your own position? If you consider how the audience views and jump...	[S] [(2) REST this card] Draw a card.	[S] [REST this card] Choose 1 of your <Music> Characters. That Character gains +1000 Power for the turn.	[S] [(2) REST this card] Put the top card of your Clock in your Waiting Room.
Thinking of Dreams Azusa	SE04	IMSE04-33_C	CH	B	C	IM/SE04-33	1	1	4000	1	1	Music, Love	Dreams, huh... Hehe, my dreams - although small - are something important that won't be changed	[C] ASSIST All your Level 2 or higher Characters in front of this card gain +1000 Power.		
Net Idol CINERIA	SE04	IMSE04-34_C	CH	B	C	IM/SE04-34	1	1	4000	1	1	Music, Otaku	Ehehehehe, I'll always be ELLIE-senpai's friend	[A] BOND/<<Multi-Artist Eri>> [Put the top card of your Deck in your Clock]		
Inherited Dream Eri	SE04	IMSE04-35_C	CH	B	C	IM/SE04-35	2	1	8000	1	1	Music, Net	Because they are there, I'll do my best! Because they are there... it's fun! That's all!	[C] During your Opponent's turn, for every other <Music> Character you have, this card gains +500 Power.		
Precog	SE04	IMSE04-36_C	CX	B	C	IM/SE04-36					2		Bathed in sun / Towarrds precognition / And that side	[C] All your Characters gain +2 Soul.		
o(>o<)/\(>o<)o Ami & Mami S	SE04	IMSE04-01S_C	CH	Y	SC	IM/SE04-01	0	0	2500	1	0	Music, Twins	Eri onee-chan, this way, hurry! This is the cloth shop that Ami and Mami go to!	[S] BRAINSTORM [(1)] Reveal the top 4 cards of your Deck and put them in the Waiting Room. For each Climax card revealed this way, this card gains +1000 Power and +1 Soul for the turn.		
Kind Senpai Yukiho S	SE04	IMSE04-02S_C	CH	Y	SC	IM/SE04-02	1	0	1000	1	0	Music, Tea	Crying is embarrassing I was told this, so I decide to become an idol	[A] [(1)] When you use the BACKUP of this card, you may pay cost. If so, choose an <<Bright Parent And Kid Ai & Mai>> in your Waiting Room and Send it to Memory.	[S] COUNTER BACKUP 1500, Level 1 [Discard this card from hand to the Waiting Room]	
Idol Favorite Iori S	SE04	IMSE04-03S_C	CH	Y	SC	IM/SE04-03	2	2	7000	2	1	Music, Doll	Hehe, well said~ It'll take you more than 100 years before you can beat me!	[A] ENCORE [(2)]	[S] [REST 1 of your Characters] This card gains +1000 Power for the turn.	
A Step Towards Dreams Ryou S	SE04	IMSE04-04S_R	CH	G	SR	IM/SE04-04	0	0	4000	1	0	Music, Female Clothing	Ahh, this is embarrassing... My feet are cold, and it scrapes a lot...	[A] When this card is placed from hand to the Stage, reveal the top card of your Deck. If it's a Climax card, put this card in the Waiting Room. (Put the revealed card back where it was)		
Tropical Girl Hibiki S	SE04	IMSE04-05S_R	CH	G	SR	IM/SE04-05	1	0	4000	1	0	Music, Animal	Hey!!!! Ah, am I too loud? My name is Hibiki Gahana! Please to meet you!!	[A] When a Level 1 or higher Battle Opponent of this card becomes turned to REVERSE, you may put the top card of your Deck in your Stock.	[A] ENCORE [Discard a Character card from hand to the Waiting Room]	
Big Secret Ryou S	SE04	IMSE04-06S_R	CH	G	SR	IM/SE04-06	1	1	7500	1	1	Music, Female Clothing	Nooo, if Ai-chan or Eri-chan found out, how would they treat me? This has to be kept a secret!	[A] When this card is placed from hand to the Stage, reveal the top card of your Deck. If it's a Climax card, put this card in the Waiting Room. (Put the revealed card back where it was)		
Not Giving Up Dreams Ryou S	SE04	IMSE04-07S_R	CH	G	SR	IM/SE04-07	2	2	8500	2	1	Music, Female Clothing	I'm standing on the best stages as a male idol like this ... so can you!	[A] [(2)] When this card attacks, if <<Dazzling World>> is in your Climax Zone, you may pay cost. If so, choose a card in your Opponent's Waiting Room and Send it to Memory.		
President Ishikawa S	SE04	IMSE04-08S_C	CH	G	SC	IM/SE04-08	0	0	1000	1	0	Music, Shadow	The road to top idol takes more than 1 day. You have to accumulate experience and best efforts	[A] [(2)] When this card is placed from hand to the Stage, you may pay cost. If so, search your Deck for up to 1 <Music> Character, reveal it, and put it in your hand. Shuffle your Deck.		
Idol's Cousin Ryou S	SE04	IMSE04-09S_C	CH	G	SC	IM/SE04-09	0	0	3000	1	0	Music, Female Clothing	Ahh, I am nervous, but I want to become a hunk one day. Let's go, me-! Okay!			
Uneven Combination Ryou & Yumeko S	SE04	IMSE04-10S_C	CH	G	SC	IM/SE04-10	1	0	4500	1	0	Music, Female Clothing	This is the biggest event since I've become an idol, so you, help me out as much as you can. Got that?	[C] For each Marker under this card, this card gains +1 Level and +1500 Power.	[A] When the Battle Opponent of this card becomes turned to REVERSE, you may put the top card of your Deck under this card as Marker.	
Beautiful Girl Takane S	SE04	IMSE04-11S_C	CH	G	SC	IM/SE04-11	1	1	5500	1	1	Music, Royalty	The piercing light of the blue moon... The moon will some day stir my heart...	[A] This card ability may be played up to once per turn. when you play an Event card, this card gains +2000 Power for the turn.		
Self-Confidence Towards Songs Miki S	SE04	IMSE04-12S_C	CH	G	SC	IM/SE04-12	2	1	8000	1	1	Music	Miki's songs have lots of memories associated with them. That's why you shouldn't think you'd beat me easily!	[S] [REST 2 of your Characters] This card gains <<[A] When the Battle Opponent of this card becomes turned to REVERSE, you may put the top card of your Deck in your Stock>> for the turn.		
Yumeko Sakurai S	SE04	IMSE04-13S_C	CH	G	SC	IM/SE04-13	2	1	8000	1	1	Music	I'm not kidding. Eat this candy and see for yourself how scary I am!	[A] This card ability may be played up to once per turn. When you use an [S] ability, you may put the top card of your Opponent's Stock in the Waiting Room. If so, choose a card in your Opponent's Waiting Room and put it in Stock.		
Dazzling World S	SE04	IMSE04-14S_C	CX	G	SC	IM/SE04-14					G		Time flows / Shines / Making / Lots of Memories	[C] All your Characters gain +1000 Power and +1 Soul.		
Special Coach Makoto S	SE04	IMSE04-15S_R	CH	R	SR	IM/SE04-15	0	0	1000	1	0	Music, Sports	Eh? That cute Ryou is a boy? Ahaha! Nice joke!	[C] All your other Characters with <<Ryou>> in the name gains +1 Level.	[S] [(1) Discard a Climax card from hand to the Waiting Room] Choose a Character in your Waiting Room and return it to your hand.	
Wherever Straightforward Ai S	SE04	IMSE04-16S_R	CH	R	SR	IM/SE04-16	0	0	2500	1	0	Music	I can only move forward. If I can't push it, I'll just break it.	[A] [(1) Put the top card of your Deck in your Clock] When this card is placed from hand to the Stage, you may pay cost. If so, choose a Character with <<Ai>> in the name in your Waiting Room and return it to your hand.		
Challenging the Limits Ai S	SE04	IMSE04-17S_R	CH	R	SR	IM/SE04-17	2	1	8000	1	1	Music	That's right. If I don't sing it my way, it'd be like the legend of my mom - unbreakable!	[A] [(2)] When <<ALIVE>> is placed in your Climax Zone, you may pay cost. If so, put this card in the Waiting Room, then choose an <<Talent As Idol Ai>> in your Waiting Room and put it in the Slot this card was in.		
Legendary Idol Mai S	SE04	IMSE04-18S_R	CH	R	SR	IM/SE04-18	3	2	9500	2	1	Music	Tonight is our festival! Let's start the best time of our life!	[C] Character opposite this card gets -1 Soul.	[C] This card gains +X Power, where X = 500 times the highest Level amongst your Characters with <<Ai>> in the name.	[A] When <<ALIVE>> is placed in your Climax Zone, if this card is in the Front Row, you may choose an <<Talent As Idol Ai>> in your Waiting Room and put it in a Slot on the Stage.
Supporting Role Manami S	SE04	IMSE04-19S_C	CH	R	SC	IM/SE04-19	0	0	1000	1	0	Manager, Glasses	Just this once, I shall support you not as a manager. Do your best until the end, please?	[C] This card cannot Front Attack.	[C All your other Characters with <<Ai>> or <<Mai>> in the name gains +500 Power and <<[A] ENCORE [(2)]>>.	
Lively Parent And Child Ai & Mai S	SE04	IMSE04-20S_C	CH	R	SC	IM/SE04-20	0	0	2000	1	0	Music	Mai: "Just do what you want to do the most, no?" Ai: "Mom, I want to sing. To become an idol!"	[A] [(1)] When this card is placed from the Stage to the Waiting Room, you may pay cost. If so, Send this card to Memory.	[A] CHANGE [Discard a card from hand to the Waiting Room, Put this card in the Waiting Room] At the beginning of your Climax Phase, you may pay cost. If so, choose a <<"Dashing Mini-Tank" Ai>> in your Waiting Room and put it in the Slot this card was in.	
Everyone's Idol Yayoi S	SE04	IMSE04-21S_C	CH	R	SC	IM/SE04-21	1	0	5000	1	0	Music, Frog	Woo, woo! Lets do our best with explosion of energy that would blow off the roof!	[C] For each other Level 0 or lower Characters you have, this card gains +500 Power.		
Dashing Mini-Tank Ai S	SE04	IMSE04-22S_C	CH	R	SC	IM/SE04-22	1	0	5500	1	0	Music	Ye-s! I shall go full power with my idol activities today-!			
Special Judge Haruka S	SE04	IMSE04-23S_C	CH	R	SC	IM/SE04-23	2	1	7500	1	1	Music, Snacks	Cheer up, okay? True love will eventually reach the other party...!	[C] If there are 2 or more cards in your Memory, all your other Characters with <<Ai>> in the name gain <<[A] ENCORE [Discard a Character card from hand to the Waiting Room]>>, and this card gains <<[A] ENCORE [Discard a Character card from hand to the Waiting Room]>>.		
Talent As Idol Ai S	SE04	IMSE04-24S_C	CH	R	SC	IM/SE04-24	3	2	10000	2	1	Music	Mom, I will not give up any of my dreams! I shall keep looking up and move forward!	[A] When this card is placed from hand or Waiting Room to the Stage, this card gains <<[A] When the Battle Opponent of this card becomes turned to REVERSE, you may put the top card of your Clock in your Waiting Room>> for the turn.	[S] [REST this card, Put an <<Lively Parent And Child Ai & Mai>> from your Memory to your Waiting Room] Choose a card in your Opponent's Waiting Room and put it on top of the Deck.	
ALIVE S	SE04	IMSE04-25S_C	CX	R	SC	IM/SE04-25					D		Keep your dreams / No matter what kind of dream / Wish for it and it will come true	[C] All your Characters gain +1000 Power and +1 Soul.		
Premonition of Incident Ritsuko S	SE04	IMSE04-26S_R	CH	B	SR	IM/SE04-26	0	0	500	1	0	Music, Glasses	Hmm, something is off. I can feel it. The will of decepting the truth	[C] All your other Characters with <<Ryou>> in the name gains +500 Power.	[S] [REST this card] Reveal the top card of your Deck. If it's a Climax card, put it in your hand, and discard a card from your hand to the Waiting Room. (Otherwise put it back where it was)	
Quite Incredulous Eri S	SE04	IMSE04-27S_R	CH	B	SR	IM/SE04-27	0	0	3500	1	0	Music, Net	Ohayo... gozaimasu? You say ohayogozaimasu no matter whether it's morning or nigt?	[A] At the beginning of your Climax Phase, reveal the top card of your Deck. If it's a Climax card, choose another Character of yours and put it in the Waiting Room.		
Eri Mizutani S	SE04	IMSE04-28S_R	CH	B	SR	IM/SE04-28	1	1	5500	1	1	Music, Net	Fufu, fufufun~ I will make this song all by myself!	[A] [Put this card in Clock] When <<Precog>> is placed in your Climax Zone, you may pay cost. If so, search your Deck for up to 1 <<Inherited Dream Eri>> and put it in the Slot this card was in. Shuffle your Deck.		
Advice of Songs Chihaya S	SE04	IMSE04-29S_R	CH	B	SR	IM/SE04-29	2	2	8500	2	1	Music	When your thoughts sync with the thoughts of the fans.. the song will become something greater and deeper	[C] If all your Characters are <Music>, this card gains +1000 Power.		
Producer Ozaki S	SE04	IMSE04-30S_C	CH	B	SC	IM/SE04-30	0	0	500	1	0	Music	Why don't you just try? With me. I shall let you see the dreams that can't be seen by just one person	[C] ASSIST All your Characters in front of this card gain +500 Power.	[A] When the Battle Opponent of your other <<Quite Incredulous Eri>> becomes turned to REVERSE, you may draw a card. If so, discard a card from hand to the Waiting Room.	
Group Lesson Eri S	SE04	IMSE04-31S_C	CH	B	SC	IM/SE04-31	0	0	2500	1	0	Music, Net	Ai-chan, can you produce gentle yet loud sound? That is, higher volume, but gentler nuance	[S] [REST 2 of your other Characters] Choose 1 of your Characters with <<Ai>> in the name. That Character gains +1 Soul and +1000 Power for the turn.		
Multi-Artist Eri S	SE04	IMSE04-32S_C	CH	B	SC	IM/SE04-32	1	0	3000	1	0	Music, Net	Look at the stage from the top and check your own position? If you consider how the audience views and jump...	[S] [(2) REST this card] Draw a card.	[S] [REST this card] Choose 1 of your <Music> Characters. That Character gains +1000 Power for the turn.	[S] [(2) REST this card] Put the top card of your Clock in your Waiting Room.
Thinking of Dreams Azusa S	SE04	IMSE04-33S_C	CH	B	SC	IM/SE04-33	1	1	4000	1	1	Music, Love	Dreams, huh... Hehe, my dreams - although small - are something important that won't be changed	[C] ASSIST All your Level 2 or higher Characters in front of this card gain +1000 Power.		
Net Idol CINERIA S	SE04	IMSE04-34S_C	CH	B	SC	IM/SE04-34	1	1	4000	1	1	Music, Otaku	Ehehehehe, I'll always be ELLIE-senpai's friend	[A] BOND/<<Multi-Artist Eri>> [Put the top card of your Deck in your Clock]		
Inherited Dream Eri S	SE04	IMSE04-35S_C	CH	B	SC	IM/SE04-35	2	1	8000	1	1	Music, Net	Because they are there, I'll do my best! Because they are there... it's fun! That's all!	[C] During your Opponent's turn, for every other <Music> Character you have, this card gains +500 Power.		
Precog S	SE04	IMSE04-36S_C	CX	B	SC	IM/SE04-36					2		Bathed in sun / Towarrds precognition / And that side	[C] All your Characters gain +2 Soul.		
Not Giving Up Dreams Ryou SP	SE04	IMSE04-07SP_R	CH	G	SP	IM/SE04-07	2	2	8500	2	1	Music, Female Clothing	I'm standing on the best stages as a male idol like this ... so can you!	[A] [(2)] When this card attacks, if <<Dazzling World>> is in your Climax Zone, you may pay cost. If so, choose a card in your Opponent's Waiting Room and Send it to Memory.		
Challenging the Limits Ai SP	SE04	IMSE04-17SP_R	CH	R	SP	IM/SE04-17	2	1	8000	1	1	Music	That's right. If I don't sing it my way, it'd be like the legend of my mom - unbreakable!	[A] [(2)] When <<ALIVE>> is placed in your Climax Zone, you may pay cost. If so, put this card in the Waiting Room, then choose an <<Talent As Idol Ai>> in your Waiting Room and put it in the Slot this card was in.		
Eri Mizutani SP	SE04	IMSE04-28SP_R	CH	B	SP	IM/SE04-28	1	1	5500	1	1	Music, Net	Fufu, fufufun~ I will make this song all by myself!	[A] [Put this card in Clock] When <<Precog>> is placed in your Climax Zone, you may pay cost. If so, search your Deck for up to 1 <<Inherited Dream Eri>> and put it in the Slot this card was in. Shuffle your Deck.		
