Name	Set	ImageFile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Sakura, Miracle Returned	W18	DC3W18-077	CH	B	R	DC3/W18-077	2	1	5500	1	1	Magic, Sweets	All I know is the happy times that I spent with you all. That, and the promise that we exchanged right before we died 	[C] All your other Characters gain "[C] RECOLLECTION If there are X or more cards in your Memory, this gains +1000 Power, where X = the Level of this card". 		
Aoi, True Feelings	W18	DC3W18-078	CH	B	R	DC3/W18-078	2	2	8000	2	1	Magic, Waitress	But I'm scared. Really, really scard. -- That's why, is it okay if I cry a little...? 	[A] [(1) Send 1 "Magical Mist" from your Climax Zone or Waiting Room to Memory] When this attacks, you may pay cost. If so, look at up to 2 cards from top of your Library and choose up to 1 of them and put it in your hand. Put the rest back on top of the Library in any order.	[A] CHANGE [Send 1 "Magical Mist" from your Waiting Room to Memory, Send this to Memory] At the beginning of your Encore Step, if this is Rested, you may pay cost. If so, choose an "Aoi, A Future We Are Heading Towards" in your Waiting Room and put it in the Slot this was in. 	
Sara, Eternal Promise	W18	DC3W18-079	CH	B	R	DC3/W18-079	3	2	10000	2	1	Magic, Sports	Kiyotaka, please be with me forever? 	[C] If there are 5 or fewer cards in your Opponent's hand, this gains +1000 Power.	[A] When this is placed from hand to the Stage, you may put the top card of your Clock in your Waiting Room. 	
Aoi, Pacing	W18	DC3W18-080	CH	B	U	DC3/W18-080	0	0	2000	1	0	Newspaper, Waitress	Ahh!!!	[A] [(1)] When this becomes Reversed in battle, you may pay cost. If so, send this to Memory.	[A] [Clock] SHIFT Level 0 	
Aoi, Important Time	W18	DC3W18-081	CH	B	U	DC3/W18-081	0	0	4000	1	0	Newspaper, Waitress	Y, yes	[A] At the beginning of your Climax Phase, reveal the top card of your Library. If it's a Climax card, choose 1 of your other Characters in your Front Row and put it in the Waiting Room. (Put the revealed card back where it was) 		
Sara in Gymnastics Cloths	W18	DC3W18-082	CH	B	U	DC3/W18-082	1	0	4000	1	0	Newspaper, Sports	Ah, senpai. How's my practice swings? Is it getting better? 	[A] When this attacks, if "Fir~st Lesson" is in the Climax Zone, reveal the top card of your Library. If it's a ::Sports:: Character put it in your hand. (Otherwise put it back where it was)	[A] CHANGE [(1) Discard a card from hand to the Waiting Room, Send this to Memory] At the beginning of oyur Encore Step, if this is Rested, you may pay cost. If so, choose a "Sara, Big Crisis!" in your Waiting Room and put it in the Slot this was in. 	
Aoi, Under Starlit Sky	W18	DC3W18-083	CH	B	U	DC3/W18-083	1	0	4500	1	0	Newspaper, Waitress	Hey hey hey!	[A] When this is placed from hand to the Stage, this gains +1500 Power until the end of your Opponent's next turn. 		
Sara, Big Crisis	W18	DC3W18-084	CH	B	U	DC3/W18-084	2	1	9000	1	1	Newspaper, Sports	Katsuragi-san! Please help me! 	[A] When this is placed from hand to the Stage, reveal the top card of your Library. If it's a Climax card, Rest this. (Put the revealed card back where it was) 		
Sara, Echoed Thumping	W18	DC3W18-085	CH	B	C	DC3/W18-085	0	0	500	1	0	Magic, Sports	Thank you 	[C] All your other ::Sports:: Characters gain +500 Power.	[S] [(1) Rest this] Choose 1 of your other ::Sports:: Characters and Stand it. 	
Aoi, Sunny Girl	W18	DC3W18-086	CH	B	C	DC3/W18-086	0	0	2500	1	0	Newspaper, Waitress	Uh, is it okay if I call Kiyotaka-san onii-chan at times! 	[S] BRAINSTORM [(1)] Reveal 1 card from top of your Library and put it in the Waiting Room. If it's a ::Newspaper:: Character, all your Characters gain +1000 Power for the turn.  		
Suginami, Ubiquitous Trickster	W18	DC3W18-087	CH	B	C	DC3/W18-087	0	0	2500	1	0	Newspaper, Occult	It is more fun for thing to head down an unexpected path 	[A] When this Side Attacks, choose 1 of your other Characters. That Character gains +1500 Power for the turn.  		
Sara, A Little Spoiled	W18	DC3W18-088	CH	B	C	DC3/W18-088	0	0	3000	1	0	Newspaper, Sports	Yes, I had a lot of fun. Although I was nervous at the beginning 			
Suginami, Natural Troublemaker	W18	DC3W18-089	CH	B	C	DC3/W18-089	1	0	5000	1	0	Magic, Newspaper	I see it that way. Believe me. You can definitely escape from this crisis!	[S] [(1)] Draw a card, and discard a card from hand to the Waiting Room. 		
Aoi, Energetic	W18	DC3W18-090	CH	B	C	DC3/W18-090	1	1	2000	1	1	Newspaper, Waitress	Energetic and brightness are my merits!	[S] [Counter] BACKUP 2000, Level 1 [(1) Discard this from hand to the Waiting Room] 		
Sara, Younger Classmate	W18	DC3W18-091	CH	B	C	DC3/W18-091	1	1	6000	1	0	Newspaper, Sports	Ah, no! I'm not guarding anything 	[A] When an Opponent's Character is placed from hand to the Stage, this gains +500 Power for the turn.	[A] ENCORE [Discard a Character card from hand to the Waiting Room] 	
Aoi, Getting Out of Bath	W18	DC3W18-092	CH	B	C	DC3/W18-092	1	1	7000	1	0	Newspaper, Waitress	Kiyotaka.... san...? 			
Aoi, Sickly Dog-like Girl	W18	DC3W18-093	CH	B	C	DC3/W18-093	2	1	8500	1	1	Newspaper, Waitress	Ah, uh! If it's okay, can Kiyotaka-san carry me? 			
Aoi, Working Girl	W18	DC3W18-094	CH	B	C	DC3/W18-094	2	2	8500	2	1	Newspaper, Waitress	Eh? Is it okay? 	[A] ENCORE [Put the top card of your Library in your Clock] 		
