Name	Set	ImageFile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Phantom Girl Fuuko	WE01	CLWE01-11_C	CH	G	C	CL/WE01-11	2	2	7500	2	1	Starfish		[A] When this card attacks and the Climax card <<Until The End Of The Dream >> is in play, place the top 1 card from your Deck to Stock and all your <Starfish> Characters gain Power +2000 for this turn. 	[A] ENCORE [(2)] (When this card is placed from the Stage into the Waiting Room, you may pay the cost. If you do so, place this card back onto its previous Border in REST mode. 	
Legendary Girl Tomoyo	WE01	CLWE01-12_C	CH	G	C	CL/WE01-12	0	0	1500	1	0	Student Council, Sport		[A] When this card is placed from hand to the Stage, you may choose 1 of your Back Row cards whose name contains <<Youhei >> into Stock.	[S][(1) Put this card to REST mode] Choose 1 of your Characters. It gains Level +1 and Power +3000 for this turn.	
Fuuko And Kouko	WE01	CLWE01-13_C	CH	G	C	CL/WE01-13	0	0	2500	1	0	Starfish, Teacher		[S][(1)] Choose 1 of your Characters. It gains <Starfish> and the following ability. <<[S][Put this card to REST mode] Choose 1 of your <Teacher> Characters. It gains Power +2000 for this turn.>>		
Until The End Of The Dream	WE01	CLWE01-14_C	CX	G	C	CL/WE01-14					2			[A] When this card is placed into the Climax area, place the top 1 card of your Deck to Stock. All your Characters gain Soul +1 for this turn.		
Obliging Kyou	WE01	CLWE01-15_R	CH	R	R	CL/WE01-15	0	0	1000	1	0	Twin, President		[C] All your other <Sports> Characters gain Power +500.		
Bakers Nagisa And Kyou	WE01	CLWE01-16_R	CH	R	R	CL/WE01-16	0	0	1000	1	0	Theater, President		[C] All your other <Delinquent> Characters gain Level +1.	[C] All your other <President> Characters gain Power +500.	
Considerate Of Younger Sister Kyou	WE01	CLWE01-17_C	CH	R	C	CL/WE01-17	2	1	2000	1	1	Twin, President		[C] All your other cards with names that contain <Ryou > gain Power +500.	[S][COUNTER] BACKUP 3000 Level 2 [(1) Place this card from hand into the Waiting Room] Choose 1 Character that is being Front Attacked. It gains Power +3000 for this turn.	
Rampaging Girl Kyou	WE01	CLWE01-18_C	CH	R	C	CL/WE01-18	1	0	5000	1	0	Twin, President		[A][(1) Put 1 <Book> Character into the Waiting Room] When this card is placed from hand to the Stage, you may pay the cost. If you do so, place 1 opponent's Level 1 or below Front Row Character into the Waiting Room.		
Furukawa Sanae	WE01	CLWE01-19_C	CH	R	C	CL/WE01-19	1	1	4500	1	1	Bread, Teacher		[C] If you have a <Theater> Character in play, this card gains Power +2000.		
Furukawa Akio	WE01	CLWE01-20_C	CH	R	C	CL/WE01-20	0	0	1000	1	0	Bread, Theater		[C] All your other <Bread> and <Dango> Characters gain Power +500.	[S][(1) Put this card to the Waiting Room] Choose 1 <<Furukawa Sanae >> from your Waiting Room and put it back into your hand.	
Nagisa And Kotomi	WE01	CLWE01-21_R	CH	B	R	CL/WE01-21	2	2	8000	2	1	Theater, Book		[C] During your opponent's turn, if you control other Yellow and Green Characters, this card gains Power +1500 and <<[A] ENCORE [Put 1 Character card from hand to the Waiting Room]>>.		
Honourary Library Committee Member Kotomi	WE01	CLWE01-22_R	CH	B	R	CL/WE01-22	1	1	3500	1	1	Book, Music		[C] ASSIST: All Level 2 and above cards in front of this card gain Power +1000.	[S][(2) Put this card to REST mode] Search your Deck for a <Book> Character, show it to your opponent and add it to your hand. Shuffle your Deck.	
Goddess Of Destruction Of Melodies Kotomi	WE01	CLWE01-23_C	CH	B	C	CL/WE01-23	2	1	8000	1	1	Book, Music		[A][(7)] When this card attacks, if the Climax card <<Present for my Daughter >> is in play, you may pay the cost. If you do so, place all player's Front Row Characters other than this card into the Decks. Shuffle the Decks.		
Girl Of The Illusionary World	WE01	CLWE01-24_C	CH	B	C	CL/WE01-24	1	1	1000	1	1	Doll		[C] ALARM When this card is the top card in your Clock, and you have only 1 Character card in play, all your Characters gain the following ability. <<[A] When this card attacks, search your Deck for a Character, show it to your opponent and add it to your hand. Shuffle your Deck.>>		
Ichinose Kotomi	WE01	CLWE01-25_C	CH	B	C	CL/WE01-25	0	0	1000	1	0	Book, Music		[A] When this card is placed from hand to the Stage, draw 1 card and put 1 card from hand to the Waiting Room.		
Kyou And Ryou	WE01	CLWE01-26_C	CH	B	C	CL/WE01-26	0	0	3000	1	0	Twin, President				
Present For My Daughter	WE01	CLWE01-27_C	CX	B	C	CL/WE01-27					B			[C] All your Characters gain Power +1000, Soul +1.		
In The Sunlight Nagisa	WE01	CLWE01-46_PR	CH	Y	PR	CL/WE01-46	0	0	3000	1	0	Theater, Dango				
Sunohara Combo	WE01	CLWE01-47_PR	EV	G	PR	CL/WE01-47	2	0			0			Choose 1 <<Sunohara Youhei>> in your Clock, put it into Waiting Room. If you have a card with <<Tomoya>> in its name, choose 1 <<Sunohara Youhei>> from your Waiting Room, put it into Stock.		
Flower Girls	WE01	CLWE01-48_PR	CH	Y	PR	CL/WE01-48	0	0	3000	1	0	Theater, Sport				
Connecting Combo Kyou	WE01	CLWE01-49_PR	CH	G	PR	CL/WE01-49	2	1	7000	1	1	Twin, President		[A][(1)]When this card comes to Stage from hand, you may pay this cost. If you do, choose 1 <<Sunohara Combo>> from your Waiting Room, return it to your hand.	[S][(1)]You may choose 1 <<Sunohara Youhei>> from your Waiting Room, put it into your Clock. If you do, choose 1 card from your Clock, put it into Waiting Room.	
Theatrical Club President Nagisa S	WE01	CLWE01-01S_R	CH	Y	SR	CL/WE01-01	2	2	8000	2	1	Theater, Dango		[C] If you have a <<Okazaki Tomoya >> in play, this card gains Power +1000.	[A] When this card attacks and the Climax card <<Do You Like This Academy...? >>is in play, search your Deck for a <Twins> or <Book> Character, show it to your opponent and add it into your hand. Shuffle your Deck.	
Okazaki Tomoya S	WE01	CLWE01-02S_R	CH	Y	SR	CL/WE01-02	2	1	5500	1	1	Delinquent, Sport		[A] At the beginning of your opponent's Attack Phase, you may choose one of your Characters, put it and this card to STAND mode and switch their positions.		
Girl Who Stands Still Nagisa S	WE01	CLWE01-03S_R	CH	Y	SR	CL/WE01-03	1	1	4000	1	1	Theater, Dango		[A] When this card is placed from hand to the Stage, if you control 4 or more other cards with names that contain <<Furukawa >>, all your Characters gain Soul +2 for that turn.		
Furukawa Nagisa S	WE01	CLWE01-04S_C	CH	Y	SC	CL/WE01-04	0	0	500	1	0	Theater, Dango		[C] All other <<Okazaki Tomoya >> gain Power +1000.	[A] BOND/<<Okazaki Tomoya >> [(1)] (When you play this card onto the Stage, you may pay the cost. If you do so, choose 1 <<Okazaki Tomoya >> from your Waiting Room and put it back in your hand.	
Meddlesome Nagisa S	WE01	CLWE01-05S_C	CH	Y	SC	CL/WE01-05	0	0	2500	1	0	Theater, Dango		[C] During your turn, this card gains Power +1000.		
Sunohara Youhei S	WE01	CLWE01-06S_C	CH	Y	SC	CL/WE01-06	0	0	2000	1	0	Delinquent, Sport		[S] [Put this card to REST mode] Choose 2 Characters. They gain <<Sports>> for this turn.	[S] [Place this card into the Waiting Room] Choose 1 of your cards whose name contains <<Tomoyo >>. It gains Power +2500 for this turn.	
Do You Like This Academy......? S	WE01	CLWE01-07S_C	CX	Y	SC	CL/WE01-07					2			[C] All your Characters gain Soul +2.		
Legendary Starfish User Fuuko S	WE01	CLWE01-08S_R	CH	G	SR	CL/WE01-08	1	0	1000	1	0	Starfish		[A] When you use this card's BACKUP ability, all Characters in battle gain the following ability for this turn. <<[A] When this card is put from the Stage into the Waiting Room, place this card back onto its previous Border in REST mode.>>	[S][COUNTER] BACKUP 0 Level 1 [Place this card from hand into the Waiting Room] Choose 1 Character that is being Front Attacked. It gains Power +0 for this turn.	
Familial Tomoyo S	WE01	CLWE01-09S_R	CH	G	SR	CL/WE01-09	1	0	3500	1	0	Student Council, Sport		[A] When this card is placed from hand to the Stage, you may choose 1 of your Level 1 or below Back Row Characters and put it to STAND mode.		
Athletic Tomoyo S	WE01	CLWE01-10S_C	CH	G	SC	CL/WE01-10	3	2	10000	2	1	Student Council, Sport		[A][(5)] When this card is placed from hand to the Stage, you may pay the cost. If you do so, place an opponent's Front Row Level 3 or below <Sports> or <Delinquent> card into the Clock.	[A] When this card is placed from hand to the Stage, you may place the top 1 card of your Clock into the Waiting Room.	
Phantom Girl Fuuko S	WE01	CLWE01-11S_C	CH	G	SC	CL/WE01-11	2	2	7500	2	1	Starfish		[A] When this card attacks and the Climax card <<Until The End Of The Dream >> is in play, place the top 1 card from your Deck to Stock and all your <Starfish> Characters gain Power +2000 for this turn. 	[A] ENCORE [(2)] (When this card is placed from the Stage into the Waiting Room, you may pay the cost. If you do so, place this card back onto its previous Border in REST mode. 	
Legendary Girl Tomoyo S	WE01	CLWE01-12S_C	CH	G	SC	CL/WE01-12	0	0	1500	1	0	Student Council, Sport		[A] When this card is placed from hand to the Stage, you may choose 1 of your Back Row cards whose name contains <<Youhei >> into Stock.	[S][(1) Put this card to REST mode] Choose 1 of your Characters. It gains Level +1 and Power +3000 for this turn.	
Fuuko And Kouko S	WE01	CLWE01-13S_C	CH	G	SC	CL/WE01-13	0	0	2500	1	0	Starfish, Teacher		[S][(1)] Choose 1 of your Characters. It gains <Starfish> and the following ability. <<[S][Put this card to REST mode] Choose 1 of your <Teacher> Characters. It gains Power +2000 for this turn.>>		
Until The End Of The Dream S	WE01	CLWE01-14S_C	CX	G	SC	CL/WE01-14					2			[A] When this card is placed into the Climax area, place the top 1 card of your Deck to Stock. All your Characters gain Soul +1 for this turn.		
Obliging Kyou S	WE01	CLWE01-15S_R	CH	R	SR	CL/WE01-15	0	0	1000	1	0	Twin, President		[C] All your other <Sports> Characters gain Power +500.		
Bakers Nagisa And Kyou S	WE01	CLWE01-16S_R	CH	R	SR	CL/WE01-16	0	0	1000	1	0	Theater, President		[C] All your other <Delinquent> Characters gain Level +1.	[C] All your other <President> Characters gain Power +500.	
Considerate Of Younger Sister Kyou S	WE01	CLWE01-17S_C	CH	R	SC	CL/WE01-17	2	1	2000	1	1	Twin, President		[C] All your other cards with names that contain <Ryou > gain Power +500.	[S][COUNTER] BACKUP 3000 Level 2 [(1) Place this card from hand into the Waiting Room] Choose 1 Character that is being Front Attacked. It gains Power +3000 for this turn.	
Rampaging Girl Kyou S	WE01	CLWE01-18S_C	CH	R	SC	CL/WE01-18	1	0	5000	1	0	Twin, President		[A][(1) Put 1 <Book> Character into the Waiting Room] When this card is placed from hand to the Stage, you may pay the cost. If you do so, place 1 opponent's Level 1 or below Front Row Character into the Waiting Room.		
Furukawa Sanae S	WE01	CLWE01-19S_C	CH	R	SC	CL/WE01-19	1	1	4500	1	1	Bread, Teacher		[C] If you have a <Theater> Character in play, this card gains Power +2000.		
Furukawa Akio S	WE01	CLWE01-20S_C	CH	R	SC	CL/WE01-20	0	0	1000	1	0	Bread, Theater		[C] All your other <Bread> and <Dango> Characters gain Power +500.	[S][(1) Put this card to the Waiting Room] Choose 1 <<Furukawa Sanae >> from your Waiting Room and put it back into your hand.	
Nagisa And Kotomi S	WE01	CLWE01-21S_R	CH	B	SR	CL/WE01-21	2	2	8000	2	1	Theater, Book		[C] During your opponent's turn, if you control other Yellow and Green Characters, this card gains Power +1500 and <<[A] ENCORE [Put 1 Character card from hand to the Waiting Room]>>.		
Honourary Library Committee Member Kotomi S	WE01	CLWE01-22S_R	CH	B	SR	CL/WE01-22	1	1	3500	1	1	Book, Music		[C] ASSIST: All Level 2 and above cards in front of this card gain Power +1000.	[S][(2) Put this card to REST mode] Search your Deck for a <Book> Character, show it to your opponent and add it to your hand. Shuffle your Deck.	
Goddess Of Destruction Of Melodies Kotomi S	WE01	CLWE01-23S_C	CH	B	SC	CL/WE01-23	2	1	8000	1	1	Book, Music		[A][(7)] When this card attacks, if the Climax card <<Present for my Daughter >> is in play, you may pay the cost. If you do so, place all player's Front Row Characters other than this card into the Decks. Shuffle the Decks.		
Girl Of The Illusionary World S	WE01	CLWE01-24S_C	CH	B	SC	CL/WE01-24	1	1	1000	1	1	Doll		[C] ALARM When this card is the top card in your Clock, and you have only 1 Character card in play, all your Characters gain the following ability. <<[A] When this card attacks, search your Deck for a Character, show it to your opponent and add it to your hand. Shuffle your Deck.>>		
Ichinose Kotomi S	WE01	CLWE01-25S_C	CH	B	SC	CL/WE01-25	0	0	1000	1	0	Book, Music		[A] When this card is placed from hand to the Stage, draw 1 card and put 1 card from hand to the Waiting Room.		
Kyou And Ryou S	WE01	CLWE01-26S_C	CH	B	SC	CL/WE01-26	0	0	3000	1	0	Twin, President				
Present For My Daughter S	WE01	CLWE01-27S_C	CX	B	SC	CL/WE01-27					B			[C] All your Characters gain Power +1000, Soul +1.		
