Name	Set	ImageFile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Genius Girl Kotomi	WE04	CLWE04-15_R	CH	B	R	CL/WE04-15	1	1	1000	1	1	Book, Music		[C] ASSIST All cards in front of this card gain Level +1.	[A] At the beginning of your Draw Phase, if you do not control any other cards whose name contains <<Tomoya>>, put this card to REST mode.	[S][(1) Put this card to REST mode] Draw 1 card.
My Pace Kotomi	WE04	CLWE04-16_C	CH	B	C	CL/WE04-16	0	0	1000	1	0	Book, Music		[C] ASSIST All cards in front of this card gain Power +500.		
Fond Of Fortune-telling Ryou	WE04	CLWE04-17_C	CH	B	C	CL/WE04-17	1	0	2500	1	0	Twin, Fortune Telling		[C] All your other cards whose name contains <<Kyou >> gain Power +500.	[C] ASSIST All cards in front of this card gain Power +500.	
Yoshino Yuusuke	WE04	CLWE04-18_C	CH	B	C	CL/WE04-18	2	2	8500	2	1	Music		[A] This ability can only be activated 1 time in 1 turn. When you use a [S] ability, this card gains Power +1000 for this turn.		
Kyou & Ushio	WE04	CLWE04-19_PR	CH	R	PR	CL/WE04-19	0	0	2000	1	0	Twin, Teacher		[C]All your other Characters with Power 500 or less gains <<[A] ENCORE [Put 1 Character to Waiting Room from hand] >>.		
Winter's Day Nagisa	WE04	CLWE04-20_PR	CH	Y	PR	CL/WE04-20	1	0	1500	1	0	Theater, Dango		[S][COUNTER] ASSIST 1500 Level 1 [Put this card to Waiting Room from hand] (Choose 1 of your Characters being Front Attacked, during this turn, it gets +1500 Power)		
Kyou & Ushio (misprint)	WE04	CLWE05-19_PR	CH	R	PR	CL/WE05-19	0	0	2000	1	0	Twin, Teacher		[C]All your other Characters with Power 500 or less gains <<[A] ENCORE [Put 1 Character to Waiting Room from hand] >>.		
Nagisa And Ushio S	WE04	CLWE04-01S_SP	CH	Y	SR	CL/WE04-01	2	1	6500	1	1	Love, Dango		[C] During your turn, if you control other Red and Blue characters, this card gains Power +3000.	[A][(2)] When this card is placed from hand to the Stage, you may pay the cost. If you do so, search your Deck for a character with Power 500 and below, show it to your opponent and add it to your hand. Shuffle your Deck.	
Okazaki Nagisa S	WE04	CLWE04-02S_SP	CH	Y	SC	CL/WE04-02	1	0	3500	1	0	Dango		[A] BOND/<<Forward-looking Tomoya>> [(1)] (When this card is played onto the Stage, you may pay the cost. If you do so, choose 1 <<Forward-looking Tomoya >> from your Waiting Room and put it back in your hand.		
Instigator Of Love Mei S	WE04	CLWE04-03S_SP	CH	Y	SC	CL/WE04-03	1	0	4500	1	0	Love		[S][(2) Put this card to REST mode] All your characters whose name contains <<Nagisa >> gain Soul +1 for this turn.		
Forward-looking Tomoya S	WE04	CLWE04-04S_SP	CH	Y	SC	CL/WE04-04	1	1	7000	1	1	Delinquent, Sport		[A] When this card is placed from hand to the Stage, put this card to REST mode.		
Sakagami Tomoyo S	WE04	CLWE04-05S_SP	CH	G	SR	CL/WE04-05	0	0	3000	1	0	Student Council, Glasses				
Student Council President Tomoyo S	WE04	CLWE04-06S_SP	CH	G	SR	CL/WE04-06	2	1	7500	1	1	Student Council, Sport		[C] When this card is in battle, if both this card and the character it is battling have <Sport>, this card gains Power +2000.	[A] When this card attacks, if the Climax card <<Tomoyo's Vow >> is in play, all your <Theater> characters gain Power +2000 and the following ability for this turn. <<[A] When this card attacks, you may put the top 1 card of your Deck to Stock>>	
Ibuki Fuuko S	WE04	CLWE04-07S_SP	CH	G	SC	CL/WE04-07	0	0	1000	1	0	Starfish		[C] If you control other Red and Blue characters, all your other characters gain Power +500.		
Pajama Fuuko S	WE04	CLWE04-08S_SP	CH	G	SC	CL/WE04-08	1	0	4000	1	0	Starfish, Pajamas		[A][(2)] When this card is placed from hand to the Stage, you may pay the cost. If you do so, search your Deck for a <Starfish> character, show it to your opponent and add it to your hand. Shuffle your Deck.		
Tomoyo's Vow S	WE04	CLWE04-09S_SP	CX	G	SC	CL/WE04-09					S			[C] All your characters gain Power +1000 and Soul +1.		
Kyou And Tomoyo S	WE04	CLWE04-10S_SP	CH	R	SR	CL/WE04-10	2	2	8500	2	1	President, Student Council		[A][(5)] When this card is placed from hand to the Stage, if you control other <Dango> and <Delinquent> and <Starfish> and <Book> characters, you may pay the cost. If you do so, place all of your opponent's front row Level 2 and below characters into the Waiting Room.		
Fujibayashi Kyou S	WE04	CLWE04-11S_SP	CH	R	SR	CL/WE04-11	0	0	1500	1	0	Twin, President		[C] If your opponent controls a character with Power 500 or less, this card gains Power +1500.	[S][(2) Put this card to REST mode] Return 1 character from Waiting Room to your hand.	
Nagisa And Kyou S	WE04	CLWE04-12S_SP	CH	R	SC	CL/WE04-12	1	1	5500	1	1	Theater, President		[C] If you have 5 or more cards in your Stock, this card gains Level +1 and Power +1000.		
President Kyou S	WE04	CLWE04-13S_SP	CH	R	SC	CL/WE04-13	3	2	10000	2	1	Twin, President		[A][(1)] When this card is placed from hand to the Stage, you may pay the cost. If you do so, your opponent takes 1 damage. (Damage cancel can occur)	[A] When this card attacks, if the Climax card <<Love Triangle >> is in play, choose a card whose name contains <<Tomoya >>, show it to your opponent and return it to your hand, and this card gains Power +5000 for this turn.	
Love Triangle S	WE04	CLWE04-14S_SP	CX	R	SC	CL/WE04-14					D			[C] All your characters gain Power +1000 and Soul +1.		
Genius Girl Kotomi S	WE04	CLWE04-15S_SP	CH	B	SR	CL/WE04-15	1	1	1000	1	1	Book, Music		[C] ASSIST All cards in front of this card gain Level +1.	[A] At the beginning of your Draw Phase, if you do not control any other cards whose name contains <<Tomoya>>, put this card to REST mode.	[S][(1) Put this card to REST mode] Draw 1 card.
My Pace Kotomi S	WE04	CLWE04-16S_SP	CH	B	SC	CL/WE04-16	0	0	1000	1	0	Book, Music		[C] ASSIST All cards in front of this card gain Power +500.		
Fond Of Fortune-telling Ryou S	WE04	CLWE04-17S_SP	CH	B	SC	CL/WE04-17	1	0	2500	1	0	Twin, Fortune Telling		[C] All your other cards whose name contains <<Kyou >> gain Power +500.	[C] ASSIST All cards in front of this card gain Power +500.	
Yoshino Yuusuke S	WE04	CLWE04-18S_SP	CH	B	SC	CL/WE04-18	2	2	8500	2	1	Music		[A] This ability can only be activated 1 time in 1 turn. When you use a [S] ability, this card gains Power +1000 for this turn.		
