Name	Set	ImageFile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Obstinate Alisa	WE06	N1WE06-11_R	CH	G	R	N1/WE06-11	0	0	1000	1	0	Animal		[C] All your other Characters with <<Nanoha>> in the name gain <<[A] ENCORE [Discard 1 Character to Waiting Room from hand]>>. 	[A] When this card is placed on Stage from hand, choose 1 of your Characters, during this turn, it gets +1000 Power.	
Own Will Nanoha	WE06	N1WE06-12_R	CH	G	R	N1/WE06-12	2	2	8500	2	1	Magic, Weapon		[C] If you have 5 or more Stock, this card gets +1000 Power.		
Tsukimura Suzuka	WE06	N1WE06-13_C	CH	G	C	N1/WE06-13	0	0	500	1	0	Animal		[C] SUPPORT All your Characters in front of this card get +500 Power.	[S] [Put this card to REST] Choose 1 of your Characters with <<Nanoha>> in the name, during this turn, it gets +1 Level.	
Ace Operator Amy	WE06	N1WE06-14_C	CH	G	C	N1/WE06-14	0	0	1500	1	0	-		[C] ALARM If this card is at the top of your Clock, all your <Magic> Characters gain the following ability.<<[S] [(1)] During this turn, this card gets +2000 Power.>>		
Friendly Girl Suzuka	WE06	N1WE06-15_C	CH	G	C	N1/WE06-15	1	0	1500	1	0	Animal		[A] [Discard 1 card to Waiting Room from hand]When this card is placed on Stage from hand, you may pay the cost. If you do, search your Deck for up to 1 <Animal> Character, show it to your opponent and place it into your hand. Shuffle your Deck afterwards.		
Alisa Bannings	WE06	N1WE06-16_C	CH	G	C	N1/WE06-16	1	0	4500	1	0	Animal		[C] If you have another Character with <<Nanoha>> in the name, this card gains the following ability.<<[A] When the Character battling this card becomes REVERSE, you may place the top card of your Deck into Stock.>>		
Time-Space Administration Bureau Admiral Lindy	WE06	N1WE06-17_C	CH	G	C	N1/WE06-17	1	0	5000	1	0	Magic, Tea		[A] [(2)] When this card is placed on Stage from hand, you may pay the cost. If you do, until the end of your opponent's next turn, your opponent cannot use the [S] of Characters on Stage.		
Asura's Trump Card Chrono	WE06	N1WE06-18_C	CH	G	C	N1/WE06-18	2	1	8000	1	1	Magic, Weapon		[A] When a Level 2 or Above Character battling this card becomes REVERSE, you may place the top card of your Deck into Stock.		
Feelings Of Belief Nanoha	WE06	N1WE06-19_R	CH	R	R	N1/WE06-19	1	1	5500	1	1	Magic, Weapon		[A] When this card attacks, if <<Divine Buster>> is in the Climax slot, choose 1 of your Characters with <<Fate>> in the name, during this turn, it gets +2000 Power, this card gets +2000 Power.		
Full Power Full Blast Nanoha	WE06	N1WE06-20_R	CH	R	R	N1/WE06-20	2	2	8000	2	1	Magic, Weapon		[A] When this card attacks, if <<Starlight Breaker>> is in the Climax slot, during this turn, this card gets +X Power where X is equal to the Number of Climax in your Waiting Room x 1000. All battling Characters gain the following ability.<<[A] When the Character battling this card becomes REVERSE, you may choose 1 Character from your Waiting Room and return it to your hand.>>		
Shared Feelings Nanoha & Fate	WE06	N1WE06-21_R	CH	R	R	N1/WE06-21	3	2	10000	2	1	Magic, Clone		[C] All your other <<Shared Feelings Nanoha & Fate>> get +1000 Power. 	[A] When this card is placed on Stage from hand, you may choose 1 <Magic> Character from your Waiting Room, return it to hand.	
School Uniform Nanoha	WE06	N1WE06-22_C	CH	R	C	N1/WE06-22	0	0	2000	1	0	Magic, Weapon		[C] If you have 2 or more other <Magic> or <Animal> Characters, this card gets +1500 Power.		
Ferret Form Yuuno	WE06	N1WE06-23_C	CH	R	C	N1/WE06-23	0	0	2000	1	0	Magic, Animal		[S] [(1) Put this card to REST] Choose 1 of your Characters with <<Nanoha>> in the name, during this turn, it gains the following ability.<<[A] When the Character battling this card becomes REVERSE, you may choose 1 Character from your Waiting Room, return it to hand.>>		
Magical Quality Nanoha	WE06	N1WE06-24_C	CH	R	C	N1/WE06-24	0	0	2500	1	0	Magic, Weapon		[A] CHANGE [Discard 1 card to Waiting Room from hand, place this card in Clock]At the start of your Climax Phase, you may pay the cost. If you do, choose 1 <<Feelings Of Belief Nanoha>> from your Waiting Room, place it in this card's previous slot.		
Barrier Magician Yuno	WE06	N1WE06-25_C	CH	R	C	N1/WE06-25	1	0	1500	1	0	Magic, Animal		[S] [COUNTER] ASSIST 1500 Level 1 [Discard this card from hand to Waiting Room] (Choose 1 Character being Front Attacked, during this turn, it gets +1500 Power)		
Divine Buster	WE06	N1WE06-26_C	CX	R	C	N1/WE06-26					2			[A] When this card comes to Stage from hand, draw 1 card. Choose 1 of your Characters, during this turn, it gets +2000 Power, +1 Soul.		
Starlight Breaker	WE06	N1WE06-27_C	CX	R	C	N1/WE06-27					D			[C] All your Characters get +1000 Power, +1 Soul.		
Barrier Jacket Nanoha	WE06	N1WE06-28_PR	CH	R	PR	N1/WE06-28	1	1	5500	1	0	Magic, Weapon		[C] If this card has a marker under it, it gets +1000 Power.	[A] When this card is placed on Stage from Waiting Room, place the top card of your Deck under this card as a marker.	
Combat-Prepared Fate	WE06	N1WE06-29_PR	CH	Y	PR	N1/WE06-29	1	0	6500	1	0	Magic, Clone		[A] When this card is placed on Stage from hand, choose 1 of your Characters with <<Fate>> in the name, place it in Waiting Room.		
Lasting Feelings Nanoha	WE06	N1WE06-30_PR	CH	R	PR	N1/WE06-30	1	1	6000	1	1	Magic, Weapon				
Reckless Sealing Fate	WE06	N1WE06-31_PR	CH	Y	PR	N1/WE06-31	2	1	8000	1	1	Magic, Clone		[S] [(1)] During this turn, this card gets +1 Soul.		
Alicia . Testarossa	WE06	N1WE06-32_PR	CH	Y	PR	N1/WE06-32	0	0	1500	1	0	-		[A] [(2)] When this card is placed in Waiting Room from Stage, you may pay the cost. If you do, search your Deck for up to 1 Character with <<Fate>> in the name, show it to your opponent and place it into your hand. Shuffle your Deck afterwards.		
Proxy Doll Fate S	WE06	N1WE06-01S_R	CH	Y	SR	N1/WE06-01	0	0	4000	1	0	Magic, Clone		[A] When this card becomes REVERSE in battle, place the top card of your Deck in Clock.		
Equal Partner Arf S	WE06	N1WE06-02S_R	CH	Y	SR	N1/WE06-02	1	0	3000	1	0	Familiar, Animal		[A] BOND/<<Thinking Of Mother Fate>> [(1)] (When you place this card on Stage from hand, you may pay the cost. If you do, choose 1 <<Thinking Of Mother Fate>> from your Waiting Room and place it into your hand)	[A] CHANGE [(2) Discard 1 card to Waiting Room from hand, place this card in Waiting Room] At the beginning of your Climax Phase, you may pay the cost. If you do, choose 1 <<Wolf Form Arf>> from your Waiting Room, place it in this card's previous slot.	
The Other Magical Girl Fate S	WE06	N1WE06-03S_R	CH	Y	SR	N1/WE06-03	1	1	5000	1	1	Magic, Clone		[A] CHANGE [(2) Discard 1 card to Waiting Room from hand, place this card in Waiting Room] At the beginning of your Climax Phase, you may pay the cost. If you do, choose 1 <<Thinking Of Mother Fate>> from your Waiting Room, place it in this card's previous slot.	[A] ENCORE [Discard 1 Character to Waiting Room from hand] (When this card is placed in Waiting Room from Stage, you may pay the cost. If you do, return this card in REST to its previous slot.)	
Vanished Past Precia S	WE06	N1WE06-04S_R	CH	Y	SR	N1/WE06-04	2	1	3500	1	1	Magic, Illness		[C] All your other <Magic> Characters get +1500 Power. 	[A] At the beginning of your Draw Phase, you may place the top card of your Deck into Clock. If you do not, place this card in Memory.	
Precia . Testarossa S	WE06	N1WE06-05S_C	CH	Y	SC	N1/WE06-05	0	0	2000	1	0	Magic, Illness		[C] For each marker under this card, this card gets +1000 Power.	[A] When the Character battling another of your Characters with <<Fate>> in the name become REVERSE, you may place the top card of your Deck under this card as a marker.	[A] [(3)] When this card becomes REVERSE in battle, you may pay the cost. If you do, put this card in REST.
Trainer Rinis S	WE06	N1WE06-06S_C	CH	Y	SC	N1/WE06-06	0	0	2500	1	0	Familiar, Animal		[A] [Place 1 of your Characters with <<Fate>> in the name to Clock from Stage, place this card in Memory] When this card is placed on Stage from hand, you may pay the cost. If you do, search your Deck for up to 1 <<The Other Magical Girl Fate>>, place it on any back row slot. Shuffle your Deck afterwards.		
Single-Minded Fate S	WE06	N1WE06-07S_C	CH	Y	SC	N1/WE06-07	1	0	5500	1	0	Magic, Clone				
Wolf Form Arf S	WE06	N1WE06-08S_C	CH	Y	SC	N1/WE06-08	2	1	6000	1	1	Familiar, Animal		[C] All your other Characters with <<Fate>> in the name get +1000 Power. 	[S] [(1)] During this turn, this card gets +1 Soul.	
Thinking Of Mother Fate S	WE06	N1WE06-09S_C	CH	Y	SC	N1/WE06-09	2	2	7000	2	1	Magic, Clone		[C] If you have another <Familiar> Character, this card gets +2000 Power.	[A] [(6)] When this card attacks, if <<Phalanx Shift>> is in the Climax slot, you may pay the cost. If you do, for each of your <<Thinking Of Mother Fate>>, perform the following action. <<Deal 1 damage to your opponent.>> (This damage can be canceled)	
Phalanx Shift S	WE06	N1WE06-10S_C	CX	Y	SC	N1/WE06-10					2			[A] When this card is placed in the Climax slot from hand, place the top card of your Deck into Stock. During this turn, all of your Characters get +1 Soul.		
Obstinate Alisa S	WE06	N1WE06-11S_R	CH	G	SR	N1/WE06-11	0	0	1000	1	0	Animal		[C] All your other Characters with <<Nanoha>> in the name gain <<[A] ENCORE [Discard 1 Character to Waiting Room from hand]>>. 	[A] When this card is placed on Stage from hand, choose 1 of your Characters, during this turn, it gets +1000 Power.	
Own Will Nanoha S	WE06	N1WE06-12S_R	CH	G	SR	N1/WE06-12	2	2	8500	2	1	Magic, Weapon		[C] If you have 5 or more Stock, this card gets +1000 Power.		
Tsukimura Suzuka S	WE06	N1WE06-13S_C	CH	G	SC	N1/WE06-13	0	0	500	1	0	Animal		[C] SUPPORT All your Characters in front of this card get +500 Power.	[S] [Put this card to REST] Choose 1 of your Characters with <<Nanoha>> in the name, during this turn, it gets +1 Level.	
Ace Operator Amy S	WE06	N1WE06-14S_C	CH	G	SC	N1/WE06-14	0	0	1500	1	0	-		[C] ALARM If this card is at the top of your Clock, all your <Magic> Characters gain the following ability.<<[S] [(1)] During this turn, this card gets +2000 Power.>>		
Friendly Girl Suzuka S	WE06	N1WE06-15S_C	CH	G	SC	N1/WE06-15	1	0	1500	1	0	Animal		[A] [Discard 1 card to Waiting Room from hand]When this card is placed on Stage from hand, you may pay the cost. If you do, search your Deck for up to 1 <Animal> Character, show it to your opponent and place it into your hand. Shuffle your Deck afterwards.		
Alisa Bannings S	WE06	N1WE06-16S_C	CH	G	SC	N1/WE06-16	1	0	4500	1	0	Animal		[C] If you have another Character with <<Nanoha>> in the name, this card gains the following ability.<<[A] When the Character battling this card becomes REVERSE, you may place the top card of your Deck into Stock.>>		
Time-Space Administration Bureau Admiral Lindy S	WE06	N1WE06-17S_C	CH	G	SC	N1/WE06-17	1	0	5000	1	0	Magic, Tea		[A] [(2)] When this card is placed on Stage from hand, you may pay the cost. If you do, until the end of your opponent's next turn, your opponent cannot use the [S] of Characters on Stage.		
Asura's Trump Card Chrono S	WE06	N1WE06-18S_C	CH	G	SC	N1/WE06-18	2	1	8000	1	1	Magic, Weapon		[A] When a Level 2 or Above Character battling this card becomes REVERSE, you may place the top card of your Deck into Stock.		
Feelings Of Belief Nanoha S	WE06	N1WE06-19S_R	CH	R	SR	N1/WE06-19	1	1	5500	1	1	Magic, Weapon		[A] When this card attacks, if <<Divine Buster>> is in the Climax slot, choose 1 of your Characters with <<Fate>> in the name, during this turn, it gets +2000 Power, this card gets +2000 Power.		
Full Power Full Blast Nanoha S	WE06	N1WE06-20S_R	CH	R	SR	N1/WE06-20	2	2	8000	2	1	Magic, Weapon		[A] When this card attacks, if <<Starlight Breaker>> is in the Climax slot, during this turn, this card gets +X Power where X is equal to the Number of Climax in your Waiting Room x 1000. All battling Characters gain the following ability.<<[A] When the Character battling this card becomes REVERSE, you may choose 1 Character from your Waiting Room and return it to your hand.>>		
Shared Feelings Nanoha & Fate S	WE06	N1WE06-21S_R	CH	R	SR	N1/WE06-21	3	2	10000	2	1	Magic, Clone		[C] All your other <<Shared Feelings Nanoha & Fate>> get +1000 Power. 	[A] When this card is placed on Stage from hand, you may choose 1 <Magic> Character from your Waiting Room, return it to hand.	
School Uniform Nanoha S	WE06	N1WE06-22S_C	CH	R	SC	N1/WE06-22	0	0	2000	1	0	Magic, Weapon		[C] If you have 2 or more other <Magic> or <Animal> Characters, this card gets +1500 Power.		
Ferret Form Yuuno S	WE06	N1WE06-23S_C	CH	R	SC	N1/WE06-23	0	0	2000	1	0	Magic, Animal		[S] [(1) Put this card to REST] Choose 1 of your Characters with <<Nanoha>> in the name, during this turn, it gains the following ability.<<[A] When the Character battling this card becomes REVERSE, you may choose 1 Character from your Waiting Room, return it to hand.>>		
Magical Quality Nanoha S	WE06	N1WE06-24S_C	CH	R	SC	N1/WE06-24	0	0	2500	1	0	Magic, Weapon		[A] CHANGE [Discard 1 card to Waiting Room from hand, place this card in Clock]At the start of your Climax Phase, you may pay the cost. If you do, choose 1 <<Feelings Of Belief Nanoha>> from your Waiting Room, place it in this card's previous slot.		
Barrier Magician Yuno S	WE06	N1WE06-25S_C	CH	R	SC	N1/WE06-25	1	0	1500	1	0	Magic, Animal		[S] [COUNTER] ASSIST 1500 Level 1 [Discard this card from hand to Waiting Room] (Choose 1 Character being Front Attacked, during this turn, it gets +1500 Power)		
Divine Buster S	WE06	N1WE06-26S_C	CX	R	SC	N1/WE06-26					2			[A] When this card comes to Stage from hand, draw 1 card. Choose 1 of your Characters, during this turn, it gets +2000 Power, +1 Soul.		
Starlight Breaker S	WE06	N1WE06-27S_C	CX	R	SC	N1/WE06-27					D			[C] All your Characters get +1000 Power, +1 Soul.		
Proxy Doll Fate SP	WE06	N1WE06-01SP_R	CH	Y	SP	N1/WE06-01	0	0	4000	1	0	Magic, Clone		[A] When this card becomes REVERSE in battle, place the top card of your Deck in Clock.		
Phalanx Shift SP	WE06	N1WE06-10SP_C	CX	Y	SP	N1/WE06-10					2			[A] When this card is placed in the Climax slot from hand, place the top card of your Deck into Stock. During this turn, all of your Characters get +1 Soul.		
Starlight Breaker SP	WE06	N1WE06-27SP_C	CX	R	SP	N1/WE06-27					D			[C] All your Characters get +1000 Power, +1 Soul.		
