Name	Set	ImageFile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Lord of Eternal Darkness Dead Master	SE06	BRSE06-11_R	CH	G	R	BR/SE06-11	3	2	10000	2	1	Weapon		[A] When this card is placed from hand to the Stage, you may put the top card in your Clock in your Waiting Room.	[A] [(1)] When this card is placed from hand to the Stage, you may pay cost. If you do, look at up to 3 cards from the top of your Opponent's Deck. You may put them back in any order.	
Girl from an Alien World Dead Master	SE06	BRSE06-12_C	CH	G	C	BR/SE06-12	0	0	500	1	0	Weapon		[A] [(2)] When this card is placed from hand to the Stage, you may pay cost. If you do, search your Deck for up to 1 Character with either <Sports> or <Weapon>, reveal it, and put it in your hand. Shuffle your Deck.		
Hollow Dead Master	SE06	BRSE06-13_C	CH	G	C	BR/SE06-13	0	0	2000	1	0	Weapon		[S] [REST 2 of your Characters] Choose 1 Character in your Opponent's Front Row. That Character gets -1000 Power for the turn.		
Hope of the Volleyball Club Yomi	SE06	BRSE06-14_C	CH	G	C	BR/SE06-14	0	0	2500	1	0	Sports	I've decided on which club to join	[C] If you have 1 or fewer other Characters in your Front Row, this card gains +1000 Power.		
Takanashi Yomi	SE06	BRSE06-15_C	CH	G	C	BR/SE06-15	1	1	6500	1	0	Sports	It's pronounced "Takanashi". The kanjis are written as "Bird" and "Play"	[A] When this card Attacks, if <<Star-Shaped Strap>> is in the Climax Zone, choose 1 of your other Characters. That Character gains +1500 Power for the turn, and this card Character gains +1500 Power for the turn.		
Mature Bishoujo Yomi	SE06	BRSE06-16_C	CH	G	C	BR/SE06-16	2	1	3000	1	1	Sports	I'm not great at it, but I like math a little	[C] ASSIST All your Characters in front of this card gain +X Power, where X = 500 times the Level of that Character.	[A] [(2)] When this card is placed from either hand or the Waiting Room to the Stage, you may pay cost. If you do, search your Deck for up to 1 <Sports> Character, reveal it, and put it in your hand. Shuffle your Deck.	
Dancing in Darkness Dead Master	SE06	BRSE06-17_C	CH	G	C	BR/SE06-17	2	1	8000	1	1	Weapon		[S] [(1)] This card gains +2000 Power for the turn.		
Black Throne Dead Master	SE06	BRSE06-18_C	CH	G	C	BR/SE06-18	2	2	8500	2	1	Weapon		[A] When this card attacks, if <<Shadow Floating in Darkness>> is in the Climax Zone, this card gains +1000 Power for the turn, and your Opponent may not play BACKUP from their hand for the turn.		
Star-Shaped Strap	SE06	BRSE06-19_C	CX	G	C	BR/SE06-19					2		Mato: "This is for you!"	[A] When this card is placed from hand to the Climax Zone, put the top card of your Deck to your Stock, and all your Characters gain +1 Soul for the turn.		
Shadow Floating in Darkness	SE06	BRSE06-20_C	CX	G	C	BR/SE06-20					G			[C] All your Characters gain +1000 Power and +1 Soul.		
Naive and Romantic Mato	SE06	BRSE06-21_R	CH	B	R	BR/SE06-21	0	0	1500	1	0	Sports	Where should we go today?	[A] [Put a card from hand to the Clock] When this card is placed from hand to the Stage, you may pay cost. If you do, search your Deck for up to 1 <Sports> Character, reveal it, and put it in your hand. Shuffle your Deck.		
Girl from an Alien World Black Rock Shooter	SE06	BRSE06-22_R	CH	B	R	BR/SE06-22	0	0	3500	1	0	Weapon		[C] If you don't have another <Sports> Character, this card does not Stand during your Stand Phase.		
Contrasting Girls Mato & Yomi	SE06	BRSE06-23_R	CH	B	R	BR/SE06-23	1	0	5000	1	0	Sports	Mato: "This is cute~" Yomi: "It really is~"	[C] All your other <<Contrasting Girls Mato & Yomi>> gain +500 Power and <<[A] ENCORE [Discard a Character card from hand to the Waiting Room]>>		
Blue Shock Black Rock Shooter	SE06	BRSE06-24_R	CH	B	R	BR/SE06-24	1	1	5000	1	1	Weapon		[A] CHANGE [(1) Put this card in the Clock] At the beginning of your Encore Step, if this card is in REST, you may pay cost. If you do, put a <<Darkness Rider Black Rock Shooter>> from your Waiting Room in the Slot this card was in.		
Darkness Rider Black Rock Shooter	SE06	BRSE06-25_R	CH	B	R	BR/SE06-25	2	2	8500	2	1	Weapon		[C] During your Opponent's turn, if you have 4 or more cards in your Stock Zone, this card gains +1500 Power.		
Standing Still Black Rock Shooter	SE06	BRSE06-26_C	CH	B	C	BR/SE06-26	0	0	2000	1	0	Weapon		[A] [(2)] When this card is placed from hand to the Stage, you may pay cost. If you do, put the top card of your Clock in the Waiting Room.		
"Black Blade" Black Rock Shooter	SE06	BRSE06-27_C	CH	B	C	BR/SE06-27	0	0	2500	1	0	Weapon		[C] For each <<Hopeful First-Year Ace Mato>> you have, this card gains +1000 Power.		
Hopeful First-Year Ace Mato	SE06	BRSE06-28_C	CH	B	C	BR/SE06-28	0	0	3000	1	0	Sports	I know, I'll work hard!			
Kuroi Mato	SE06	BRSE06-29_C	CH	B	C	BR/SE06-29	1	0	1500	1	0	Sports	I'm Kuroi Mato, Mato is fine	[C] ASSIST All your Characters in front of this card gain +500 Power.	[A] BOND/<<Takanashi Yomi>> [(1)]	
"Rock Cannon" Black Rock Shooter	SE06	BRSE06-30_C	CH	B	C	BR/SE06-30	1	0	5000	1	0	Weapon		[A] [Put a <<Emerald Eyes Dead Master>> from your Stage to the Stock Zone] When this card attacks, if <<Rock Cannon>> is in the Climax Zone, you may pay cost. If you do, put a <<Mature Bishoujo Yomi>> from your Waiting Room to a Slot in the Back Row.		
Blue Fiery Eyes Black Rock Shooter	SE06	BRSE06-31_C	CH	B	C	BR/SE06-31	2	1	2500	1	1	Weapon		[S] [Counter] BACKUP 3000, Level 2 [(1) Discard this card card from hand to the Waiting Room]		
Thinking of Friends Mato	SE06	BRSE06-32_C	CH	B	C	BR/SE06-32	2	1	8000	1	1	Sports	I want to smile together with you...!	[A] [Send a <<Girl from an Alien World Black Rock Shooter>> from hand to Memory, put this card in the Waiting Room] When <<Who Are You?>> is placed to your Climax Zone, you may pay cost. If you do, put a <<"Comet" Black Rock Shooter>> from your Waiting Room to the Slot this card was in.		
"Encounter" Black Rock Shooter & Dead Master	SE06	BRSE06-33_C	CH	B	C	BR/SE06-33	2	2	9000	2	1	Weapon				
"Comet" Black Rock Shooter	SE06	BRSE06-34_C	CH	B	C	BR/SE06-34	3	2	10000	2	1	Weapon		[A] When this card is placed from either hand or the Waiting Room to the Stage, this card gains <<[A] When the Battle Opponent of this card becomes turned to REVERSE, you may put that Character on the bottom of the Deck. If you do, search your Deck for up to 1 Character whose Level is lower than the Battle Opponent, reveal it, and put it in your hand. Shuffle your Deck.>> for the turn.		
Rock Cannon	SE06	BRSE06-35_C	CX	B	C	BR/SE06-35					2			[A] When this card is placed from hand to the Climax Zone, draw a card, and choose 1 of your Characters. That Character gains +2000 Power and +1 Soul for the turn.		
Who Are You?	SE06	BRSE06-36_C	CX	B	C	BR/SE06-36					B		Black Rock Shooter: "Do you want to help her?"	[C] All your Characters gain +1000 Power and +1 Soul.		
Xmas Party Mato	SE06	BRSE06-37_PR	CH	B	PR	BR/SE06-37	0	0	2500	1	0	Sports				
Classmate Yuu S	SE06	BRSE06-01S_R	CH	Y	SR	BR/SE06-01	1	1	2500	1	1	Sports, Manager	A promising first-year student..? If we don't do something about the volleyball club...	[C] If you have <<Mature Bishoujo Yomi>> in play, this card gains <<[S] [Put this card in the Waiting Room] Put a <<Strength>> from your Waiting Room in the Slot this card was in.>>	[C] All your other Characters gain +1000 Power during your turn.	
Strength S	SE06	BRSE06-02S_R	CH	Y	SR	BR/SE06-02	2	1	9500	1	1	Weapon		[A] When this card is placed from hand to the Stage, put 1 of your Characters with <<Yuu>> in its name from Stage to the Waiting Room. If you can't, put the top card in your Deck in your Clock.		
Elite Manager Yuu S	SE06	BRSE06-03S_C	CH	Y	SC	BR/SE06-03	0	0	1000	1	0	Sports, Manager	Did you hurt yourself during the landing? Can you stand up?	[C] All your other Characters gain +1000 Power during your turn.	[S] [(2) REST this card] Search your Deck for up to 1 <Sports> Character, reveal it, and put it in your hand. Shuffle your Deck.	
Blade of Darkness Black Gold Saw S	SE06	BRSE06-04S_C	CH	Y	SC	BR/SE06-04	0	0	2500	1	0	Weapon		[C] This card gains +1000 Power during your turn.		
Yuu S	SE06	BRSE06-05S_C	CH	Y	SC	BR/SE06-05	1	0	1500	1	0	Sports, Manager	My name is Yuu, pleased to meet you	[S] [Counter] BACKUP 1500, Level 1 [Discard this card from hand to the Waiting Room]		
Black Gold Saw S	SE06	BRSE06-06S_C	CH	Y	SC	BR/SE06-06	1	1	4000	1	1	Weapon		[A] ALARM If this card is on top of your Clock, at the beginning of your Climax Phase, choose 1 of your Characters. That Character gains +1 Soul for the turn.		
Returned from Overseas Yomi S	SE06	BRSE06-07S_R	CH	G	SR	BR/SE06-07	0	0	500	1	0	Sports	That's fine	[C] If you have <<Classmate Yuu>> in play, this card gains <<[S] [Put this card in the Waiting Room] Put a <<"Dead Scythe" Dead Master>> from your Waiting Room in the Slot this card was in.>>	[C] ASSIST All your Characters in front of this card gain +500 Power.	
Cold Smile Dead Master S	SE06	BRSE06-08S_R	CH	G	SR	BR/SE06-08	0	0	2000	1	0	Weapon		[S] BRAINSTORM [(1)] Reveal top 4 cards of your Deck and put them in the Waiting Room. X = # of Climax Cards revealed. Search your Deck for up to X <Weapon> Characters, reveal them, put them in your hand, then discard X cards from your hand to the Waiting Room.		
Emerald Eyes Dead Master S	SE06	BRSE06-09S_R	CH	G	SR	BR/SE06-09	1	0	5000	1	0	Weapon		[S] [REST 2 of your Characters] Choose 1 of your <Weapon> Characters. That Character gains <<[A] When the Battle Opponent of this card becomes turned to REVERSE, you may put the top card of your Deck in your Stock Zone.>> for the turn.		
Dead Scythe Dead Master S	SE06	BRSE06-10S_R	CH	G	SR	BR/SE06-10	1	0	6000	1	0	Weapon		[A] When this card is placed from hand to the Stage, put 1 of your Characters with <<Yomi>> in its name from the Stage to the Waiting Room. If you can't, put the top card of your Deck to your Clock.	[A] ENCORE [Discard a Character card from hand to the Waiting Room]	
Lord of Eternal Darkness Dead Master S	SE06	BRSE06-11S_R	CH	G	SR	BR/SE06-11	3	2	10000	2	1	Weapon		[A] When this card is placed from hand to the Stage, you may put the top card in your Clock in your Waiting Room.	[A] [(1)] When this card is placed from hand to the Stage, you may pay cost. If you do, look at up to 3 cards from the top of your Opponent's Deck. You may put them back in any order.	
Girl from an Alien World Dead Master S	SE06	BRSE06-12S_C	CH	G	SC	BR/SE06-12	0	0	500	1	0	Weapon		[A] [(2)] When this card is placed from hand to the Stage, you may pay cost. If you do, search your Deck for up to 1 Character with either <Sports> or <Weapon>, reveal it, and put it in your hand. Shuffle your Deck.		
Hollow Dead Master S	SE06	BRSE06-13S_C	CH	G	SC	BR/SE06-13	0	0	2000	1	0	Weapon		[S] [REST 2 of your Characters] Choose 1 Character in your Opponent's Front Row. That Character gets -1000 Power for the turn.		
Hope of the Volleyball Club Yomi S	SE06	BRSE06-14S_C	CH	G	SC	BR/SE06-14	0	0	2500	1	0	Sports	I've decided on which club to join	[C] If you have 1 or fewer other Characters in your Front Row, this card gains +1000 Power.		
Takanashi Yomi S	SE06	BRSE06-15S_C	CH	G	SC	BR/SE06-15	1	1	6500	1	0	Sports	It's pronounced "Takanashi". The kanjis are written as "Bird" and "Play"	[A] When this card Attacks, if <<Star-Shaped Strap>> is in the Climax Zone, choose 1 of your other Characters. That Character gains +1500 Power for the turn, and this card Character gains +1500 Power for the turn.		
Mature Bishoujo Yomi S	SE06	BRSE06-16S_C	CH	G	SC	BR/SE06-16	2	1	3000	1	1	Sports	I'm not great at it, but I like math a little	[C] ASSIST All your Characters in front of this card gain +X Power, where X = 500 times the Level of that Character.	[A] [(2)] When this card is placed from either hand or the Waiting Room to the Stage, you may pay cost. If you do, search your Deck for up to 1 <Sports> Character, reveal it, and put it in your hand. Shuffle your Deck.	
Dancing in Darkness Dead Master S	SE06	BRSE06-17S_C	CH	G	SC	BR/SE06-17	2	1	8000	1	1	Weapon		[S] [(1)] This card gains +2000 Power for the turn.		
Black Throne Dead Master S	SE06	BRSE06-18S_C	CH	G	SC	BR/SE06-18	2	2	8500	2	1	Weapon		[A] When this card attacks, if <<Shadow Floating in Darkness>> is in the Climax Zone, this card gains +1000 Power for the turn, and your Opponent may not play BACKUP from their hand for the turn.		
Star-Shaped Strap S	SE06	BRSE06-19S_C	CX	G	SC	BR/SE06-19					2		Mato: "This is for you!"	[A] When this card is placed from hand to the Climax Zone, put the top card of your Deck to your Stock, and all your Characters gain +1 Soul for the turn.		
Shadow Floating in Darkness S	SE06	BRSE06-20S_C	CX	G	SC	BR/SE06-20					G			[C] All your Characters gain +1000 Power and +1 Soul.		
Naive and Romantic Mato S	SE06	BRSE06-21S_R	CH	B	SR	BR/SE06-21	0	0	1500	1	0	Sports	Where should we go today?	[A] [Put a card from hand to the Clock] When this card is placed from hand to the Stage, you may pay cost. If you do, search your Deck for up to 1 <Sports> Character, reveal it, and put it in your hand. Shuffle your Deck.		
Girl from an Alien World Black Rock Shooter S	SE06	BRSE06-22S_R	CH	B	SR	BR/SE06-22	0	0	3500	1	0	Weapon		[C] If you don't have another <Sports> Character, this card does not Stand during your Stand Phase.		
Contrasting Girls Mato & Yomi S	SE06	BRSE06-23S_R	CH	B	SR	BR/SE06-23	1	0	5000	1	0	Sports	Mato: "This is cute~" Yomi: "It really is~"	[C] All your other <<Contrasting Girls Mato & Yomi>> gain +500 Power and <<[A] ENCORE [Discard a Character card from hand to the Waiting Room]>>		
Blue Shock Black Rock Shooter S	SE06	BRSE06-24S_R	CH	B	SR	BR/SE06-24	1	1	5000	1	1	Weapon		[A] CHANGE [(1) Put this card in the Clock] At the beginning of your Encore Step, if this card is in REST, you may pay cost. If you do, put a <<Darkness Rider Black Rock Shooter>> from your Waiting Room in the Slot this card was in.		
Darkness Rider Black Rock Shooter S	SE06	BRSE06-25S_R	CH	B	SR	BR/SE06-25	2	2	8500	2	1	Weapon		[C] During your Opponent's turn, if you have 4 or more cards in your Stock Zone, this card gains +1500 Power.		
Standing Still Black Rock Shooter S	SE06	BRSE06-26S_C	CH	B	SC	BR/SE06-26	0	0	2000	1	0	Weapon		[A] [(2)] When this card is placed from hand to the Stage, you may pay cost. If you do, put the top card of your Clock in the Waiting Room.		
Black Blade Black Rock Shooter S	SE06	BRSE06-27S_C	CH	B	SC	BR/SE06-27	0	0	2500	1	0	Weapon		[C] For each <<Hopeful First-Year Ace Mato>> you have, this card gains +1000 Power.		
Hopeful First-Year Ace Mato S	SE06	BRSE06-28S_C	CH	B	SC	BR/SE06-28	0	0	3000	1	0	Sports	I know, I'll work hard!			
Kuroi Mato S	SE06	BRSE06-29S_C	CH	B	SC	BR/SE06-29	1	0	1500	1	0	Sports	I'm Kuroi Mato, Mato is fine	[C] ASSIST All your Characters in front of this card gain +500 Power.	[A] BOND/<<Takanashi Yomi>> [(1)]	
Rock Cannon Black Rock Shooter S	SE06	BRSE06-30S_C	CH	B	SC	BR/SE06-30	1	0	5000	1	0	Weapon		[A] [Put a <<Emerald Eyes Dead Master>> from your Stage to the Stock Zone] When this card attacks, if <<Rock Cannon>> is in the Climax Zone, you may pay cost. If you do, put a <<Mature Bishoujo Yomi>> from your Waiting Room to a Slot in the Back Row.		
Blue Fiery Eyes Black Rock Shooter S	SE06	BRSE06-31S_C	CH	B	SC	BR/SE06-31	2	1	2500	1	1	Weapon		[S] [Counter] BACKUP 3000, Level 2 [(1) Discard this card card from hand to the Waiting Room]		
Thinking of Friends Mato S	SE06	BRSE06-32S_C	CH	B	SC	BR/SE06-32	2	1	8000	1	1	Sports	I want to smile together with you...!	[A] [Send a <<Girl from an Alien World Black Rock Shooter>> from hand to Memory, put this card in the Waiting Room] When <<Who Are You?>> is placed to your Climax Zone, you may pay cost. If you do, put a <<"Comet" Black Rock Shooter>> from your Waiting Room to the Slot this card was in.		
Encounter Black Rock Shooter & Dead Master S	SE06	BRSE06-33S_C	CH	B	SC	BR/SE06-33	2	2	9000	2	1	Weapon				
Comet Black Rock Shooter S	SE06	BRSE06-34S_C	CH	B	SC	BR/SE06-34	3	2	10000	2	1	Weapon		[A] When this card is placed from either hand or the Waiting Room to the Stage, this card gains <<[A] When the Battle Opponent of this card becomes turned to REVERSE, you may put that Character on the bottom of the Deck. If you do, search your Deck for up to 1 Character whose Level is lower than the Battle Opponent, reveal it, and put it in your hand. Shuffle your Deck.>> for the turn.		
Rock Cannon S	SE06	BRSE06-35S_C	CX	B	SC	BR/SE06-35					2			[A] When this card is placed from hand to the Climax Zone, draw a card, and choose 1 of your Characters. That Character gains +2000 Power and +1 Soul for the turn.		
Who Are You? S	SE06	BRSE06-36S_C	CX	B	SC	BR/SE06-36					B		Black Rock Shooter: "Do you want to help her?"	[C] All your Characters gain +1000 Power and +1 Soul.		
Emerald Eyes Dead Master SP	SE06	BRSE06-09SP_R	CH	G	SP	BR/SE06-09	1	0	5000	1	0	Weapon		[S] [REST 2 of your Characters] Choose 1 of your <Weapon> Characters. That Character gains <<[A] When the Battle Opponent of this card becomes turned to REVERSE, you may put the top card of your Deck in your Stock Zone.>> for the turn.		
Girl from an Alien World Black Rock Shooter SP	SE06	BRSE06-22SP_R	CH	B	SP	BR/SE06-22	0	0	3500	1	0	Weapon		[C] If you don't have another <Sports> Character, this card does not Stand during your Stand Phase.		
