Name	Set	ImageFile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Covered With Cats Rin 	W02	LBW02-026_RR	CH	G	RR	LB/W02-026	1	1	5000	1	1	Animal	That's the magic of cats	 [C] For each of your other <Animal> Characters, this card gets +500 Power.		
Suit Kud 	W02	LBW02-027_RR	CH	G	RR	LB/W02-027	2	1	7000	1	1	Animal	...Waf?	 [C] If you have 5 or more Stock, this card gets +1500 Power.	 [A] ENCORE [Discard 1 Character to Waiting Room from hand] (When this card is placed in Waiting Room from Stage, you may pay the cost. If you do, return this card in REST to its previous slot.)	
Natsume Rin 	W02	LBW02-028_R	CH	G	R	LB/W02-028	0	0	1500	1	0	Animal	It's a punishment for those that abuse the cats	 [C] All your other <<"Dressed Up" Komari >> get +1000 Power.	 [S] [Put this card to REST] Choose 1 of your Characters, during this turn, it gets +1000 Power.	
Mascot Kud 	W02	LBW02-029_R	CH	G	R	LB/W02-029	1	2	7500	1	1	Animal	I'm new here, so please take care of me			
Kud & Sasami 	W02	LBW02-030_R	CH	G	R	LB/W02-030	1	1	2000	1	1	Animal, Sports	Sasasegawa-san is a good person, right?	 [C] ALARM When this is at the top of your Clock, all your green Characters gain the following ability. << [A] When the Character battling this card becomes REVERSE, you may place this card in Stock.>> 		
Saigusa Haruka 	W02	LBW02-031_R	CH	G	R	LB/W02-031	2	2	8000	2	1	Marble	My specialty! Marble spin!	 [A] When a Level 2 or Above Character battling this card becomes REVERSE, you may place the top card of your Deck in Stock.	 [A] When this card attacks, if <<Just One Merit>> is in the Climax slot, place the top card of your Deck in Stock, during this turn, this card gets +3000 Power.	
Trouble Maker Haruka 	W02	LBW02-032_U	CH	G	U	LB/W02-032	0	0	500	1	0	Marble	Just trust me, okay	 [C] All your other Characters with <<Kanata>> in the name get +500 Power.	 [A] BOND/ <<"Discipline Coucil Member" Kanata >>  [(1)] (When you place this card on Stage from hand, you may pay the cost. If you do, choose 1 <<"Discipline Coucil Member" Kanata >> from your Waiting Room and place it into your hand)	
Kamikita Kojirou 	W02	LBW02-033_U	CH	G	U	LB/W02-033	0	0	1500	1	0	-	Who is "old man"-------------!	 [S] [(1)] Choose 1 of your Characters, during this turn, it gets +1500 Power.	 [S] [(1)] Place this card in Memory.	
Discipline Coucil Member Kanata 	W02	LBW02-034_U	CH	G	U	LB/W02-034	1	1	5000	1	1	President	Help me with keeping the academy's disciplines, that's what I meant	 [A] When this card attacks, if <<The Hypocritical Honour Student >> is in the Climax slot, during this turn, this card gets +3000 Power.	 [S] [(2) Put this card to REST] Search your Deck for up to 1 Character with <<Haruka>> in the name, show it to your opponent and place it into your hand. Shuffle your Deck afterwards.	
Masato & Kengo 	W02	LBW02-035_U	CH	G	U	LB/W02-035	2	2	9000	2	1	Muscle, Sports	Rin: "Two idiots... I'm ashamed to have known them so long..."			
Pony Girl Rin 	W02	LBW02-036_U	CH	G	U	LB/W02-036	3	2	8500	2	1	Animal	Ace is supposed to be clutch in a pinch	 [C] BODYGUARD (When your opponent attacks, if this card is in the center of the Front Row and is not in REVERSE, your opponent must Front Attack this card.)	 [A] When this card attacks, if <<Humming Of The Breeze >> is in the Climax slot, place the top card of your Deck into Stock, during this turn, this card gets +3000 Power.	 [A] ENCORE [Discard 1 Character to Waiting Room from hand] (When this card is placed in Waiting Room from Stage, you may pay the cost. If you do, return this card in REST to its previous slot.)
Noumi Kudryavka 	W02	LBW02-037_C	CH	G	C	LB/W02-037	0	0	500	1	0	Animal	I'll do my best~	 [C] SUPPORT All the Characters in front of this card get +500 Power.	 [S] [(1)] During this turn, all your other Characters get <Animal>.	
Kud & Kanata 	W02	LBW02-038_C	CH	G	C	LB/W02-038	0	1	1500	1	0	Animal, President	Vse normal'no (Everything's fine!)	 [C] All your other <Animal> Characters get +500 Power.	 [S] [Put this card to REST] Choose 1 of your Characters, place it in Stock.	
Ordinary Boy Rikki 	W02	LBW02-039_C	CH	G	C	LB/W02-039	0	0	3000	0	0	-	Rin: "Riki is easy to read, that's why"			
Queen of Cats Sasami 	W02	LBW02-040_C	CH	G	C	LB/W02-040	1	1	1500	1	1	Sports	You want to be me, Sasami Sasasegawa, candidate for next captain of the softball club?	 [C] All your other <<"Strongest Man" Kengo >> get +1000 Power.	 [S] [COUNTER] ASSIST 2000 Level 2 [Discard this card from hand to Waiting Room] 	(Choose 1 Character being Front Attacked, during this turn, it gets +2000 Power)
Apron Haruka 	W02	LBW02-041_C	CH	G	C	LB/W02-041	1	0	3500	1	0	Marble	I've been practicing making chiffon cakes, but it's pretty difficult	 [A] When this card is played to Stage, place the top card of your Deck under this card as a marker.	 [S] [Put this card to REST] If there are 1 or less markers under this card, place the top card of your Deck under this card as a marker.	 [S] [Put this card to REST] During this turn, when your green Characters use an ability, you may pay the markers under this card to place in Waiting Room instead of Stock.
Strongest Man Kengo 	W02	LBW02-042_C	CH	G	C	LB/W02-042	2	2	8500	2	1	Sports	An undefeated streak of 100	 [S] [(1)] Choose 1 of your opponent's Characters, during this turn, it gets -500 Power.		
The New Challenger 	W02	LBW02-043_R	EV	G	R	LB/W02-043	2	0			0			During this turn, all your Characters get +1500 Power.		
Emergency Situation 	W02	LBW02-044_U	EV	G	U	LB/W02-044	1	1			0		Huh? Compromise there!?	[COUNTER]Choose up to 2 of your Characters, during this turn, they get +1000 Power.		
I Love Cleaning UpÅ	W02	LBW02-045_U	EV	G	U	LB/W02-045	1	1			0		Cleaning, cleaning, cleaning~	Choose up to 2 of your Characters, put them in STAND.		
Black White 	W02	LBW02-046_C	EV	G	C	LB/W02-046	1	0			0		Ja, ljublju tebja	Place your cards in Clock in any order.	Place this card in Stock.	
Studying Session 	W02	LBW02-047_C	EV	G	C	LB/W02-047	3	0			0		Which household studies classroom did you remember, Riki?	Choose 1 of your Characters, during this turn, it gains the following ability. << [C] Until you use this card's ability, the cost of Stock to place in Waiting Room to use this card's abilities is -2.>> 		
Just One Merit 	W02	LBW02-048_CR	CX	G	CR	LB/W02-048					2		You love yourself too much, Riki-kun	 [C] All your Characters get +1000 Power, +1 Soul.		
Humming Of The Breeze 	W02	LBW02-049_CC	CX	G	CC	LB/W02-049					S		...Oh? Are you awake?	 [C] All your Characters get +1000 Power, +1 Soul.	(Bag: When this card is Triggered, you may take the top card of your Deck and place it in Stock.)	
The Hypocritical Honour Student 	W02	LBW02-050_CC	CX	G	CC	LB/W02-050					2		... I've been lying, that's why. Ever since I can remember	 [C] All your Characters get +2 Soul.		
Graceful Swords Saint Yuiko 	W02	LBW02-051_RR	CH	R	RR	LB/W02-051	0	0	500	1	0	Music, Weapon	Hollow Blade: Oborotsuki!! Blade like the moon covered by the clouds!!	 [A] When this card becomes REVERSE in battle, you may choose 1 of your opponent's cards in Waiting Room, place it on top of the Deck.	 [S] [(1)] Choose 1 of your opponent's Front Row Level 0 or Below Characters, place it in Waiting Room.	
Investigator Haruka 	W02	LBW02-052_RR	CH	R	RR	LB/W02-052	2	2	7500	2	1	Marble, Police	Haruka Saigusa has changed her job from worthless!	 [A] [(1)] When a Level 2 or Above Character battling this card becomes REVERSE, you may pay the cost. If you do, choose 1 of your Characters from your Waiting Room, return it to hand.	 [A] ENCORE [Discard 1 Character to Waiting Room from hand] (When this card is placed in Waiting Room from Stage, you may pay the cost. If you do, return this card in REST to its previous slot.)	
Nishizono Mio 	W02	LBW02-053_R	CH	R	R	LB/W02-053	0	0	500	1	0	Book, Parasol	Without this parasol, I might not even be able to be next to you like this	 [A] BOND/ <<Nishizono Midori >>  [(1)] (When you place this card on Stage from hand, you may pay the cost. If you do, choose 1 <<Nishizono Midori >> from your Waiting Room and place it into your hand)	 [S] [(2) Place this card in Waiting Room] Choose 1 <<Nishizono Midori >> from your Waiting Room,, place it on Stage in any slot.	
Natsume & Naoe 	W02	LBW02-054_R	CH	R	R	LB/W02-054	1	0	4500	1	0	-	Nishizono: "... Of course the most important thing about couplings is their care..."	 [S] [(2) Put this card in REST] Deal 1 damage to your opponent.		
Naoe Riki 	W02	LBW02-055_R	CH	R	R	LB/W02-055	1	0	4500	1	0	Sports	It's possible	 [A] [(1)] When this card attacks, if <<Little Busters! >> is in your Climax slot, you may pay the cost. If you do, choose 1 Character from your Waiting Room, return it to hand.	 [A] ENCORE [Discard 1 Character to Waiting Room from hand] (When this card is placed in Waiting Room from Stage, you may pay the cost. If you do, return this card in REST to its previous slot.)	
Anego Skin Yuiko 	W02	LBW02-056_R	CH	R	R	LB/W02-056	3	2	9000	2	1	Music, Weapon	What, this is a replica. I won't attack you	 [C] BODYGUARD (When your opponent attacks, if this card is in the center of the Front Row and is not in REVERSE, your opponent must Front Attack this card.)	 [A] When this card attacks, if <<For the Sake of the Future One Day >> is in your Climax slot, choose 1 of your Characters in Waiting Room, return it to hand.	 [S] [(3)] Choose 1 of your Characters in Waiting Room, place it on Stage in any slot.
Red Hood Mio 	W02	LBW02-057_U	CH	R	U	LB/W02-057	0	0	1500	1	0	Book, Parasol	Please take responsibility	 [C] If you have 7 or more Stock, this card gets +2500 Power.	 [A] When this card becomes REVERSE, if the Character battling this card is Level 0 or Below, you may put that Character to REVERSE.	
Futaki Kanata 	W02	LBW02-058_U	CH	R	U	LB/W02-058	0	0	500	1	0	President	...Nothing. I have nothing to say to you to thank you	 [C] ALARM When this card is at the top of your Clock, if you are at Level 2 or Above, all your red cards gain the following ability. << [A] When this card becomes REVERSE, if the Character battling this card is the same Level as this card or below, you may put that Character to REVERSE.>> 		
Summer Uniform Haruka 	W02	LBW02-059_U	CH	R	U	LB/W02-059	1	1	1500	1	1	Marble	Tension, recover, recover!	 [C] SUPPORT All the Characters in front of this card gain the following ability. << [A] When this card becomes REVERSE in battle, if your Stock is less than your opponent's, you may place this card in Stock.>> 	 [S] [(2) Put this card to REST] Search your Deck for up to 1 Character with <<Yuiko>> in the name, show it to your opponent and place it into your hand. Shuffle your Deck afterwards.	
Nishizono Midori 	W02	LBW02-060_U	CH	R	U	LB/W02-060	1	1	6000	1	1	Shadow	Hmm, I'd prefer you to call me Mio			
Haruka & Kanata 	W02	LBW02-061_U	CH	R	U	LB/W02-061	2	1	8500	1	1	Marble, President	That's okay, that's okay! Okay, say cheese!			
Annoying Maiden Haruka 	W02	LBW02-062_C	CH	R	C	LB/W02-062	0	0	2500	1	0	Marble	Hey!!	 [A] This ability can be used up to 2 times in 1 turn. When you use a [S] ability, during this turn, this card gets +1500 Power.		
Haruka & Mio 	W02	LBW02-063_C	CH	R	C	LB/W02-063	0	0	3000	1	0	Marble, Book	Haruka: "It's erotic... Riki-kun is erotic" Nishizono: "Are you thinking of getting mixed in this on top of that!?"			
Famous Detective Yuiko 	W02	LBW02-064_C	CH	R	C	LB/W02-064	1	0	3500	1	0	Music	If you use even just a bit of this here, everyone can be like tis	 [A] When this card is played to Stage, place the top card of your Deck under this card as a marker.	 [S] [Put this card to REST] If there are 1 or less markers under this card, place the top card of your Deck under this card as a marker.	 [S] [Put this card to REST] During this turn, when your red Characters use an ability, you may pay the markers under this card to place in Waiting Room instead of Stock.
Muscle Idiot Masato 	W02	LBW02-065_C	CH	R	C	LB/W02-065	1	1	7000	1	0	Muscle	I said "think it through, muscle", you idiot!	 [A] [(1)] When this card attacks, if <<Entrusting the Item>> is in your Climax slot, you may pay the cost. If you do, choose 1 of your Characters from Waiting Room, return it to hand.	 [A] When you Level Up, place this card in Waiting Room.	
Yuiko & Haruka 	W02	LBW02-066_C	CH	R	C	LB/W02-066	2	1	1500	1	1	Music, Marble	Because of that, today is Sister Day. Sister sister	 [A] [(1)] When you use this card's <<ASSIST>> , you may pay the cost. If you do, choose 1 of your opponent's cards in Waiting Room, place it on top of the Deck.	 [S] [COUNTER] ASSIST 3000 Level 2 [Discard this card from hand to Waiting Room] (Choose 1 Character being Front Attacked, during this turn, it gets +3000 Power)	
Literature Maiden Mio 	W02	LBW02-067_C	CH	R	C	LB/W02-067	2	2	8500	2	1	Book, Parasol	You cannot restrain things that have wings	 [S] [(2)] Choose 1 of your Characters in Waiting Room, return it to hand. Choose 1 card from hand, place it in Waiting Room.		
Mirror, Mirror 	W02	LBW02-068_R	EV	R	R	LB/W02-068	2	0			0		Who are you?	Choose 1 Character from your Waiting Room with the same name as your Characters on Stage, return it to hand.		
Sleeping in the Morning Sun 	W02	LBW02-069_U	EV	R	U	LB/W02-069	2	2			0		...From now on... will there be a lot of fun things waiting for me	Choose 1 of your opponent's front row Characters, place it in Waiting Room.		
A Surreal Scene 	W02	LBW02-070_U	EV	R	U	LB/W02-070	2	2			0		Are you done with your goodbyes?	Choose 1 card from your opponent's Waiting Room, place it in Memory.	Place this card in Memory.	
Crimson Red Armband 	W02	LBW02-071_C	EV	R	C	LB/W02-071	3	0			0		You're the one that has been doing these stupid things	Choose 1 of your opponent's Front Row Level 1 or Below Characters, place it in Waiting Room.	Place this card in Stock.	
Cleaning the Ear 	W02	LBW02-072_C	EV	R	C	LB/W02-072	1	3			0		Is that so? Having a hole picked feels nice	Choose 1 of your Level 2 or Below Characters from Waiting Room, place it on Stage in REST.		
Little Busters! 	W02	LBW02-073_CR	CX	R	CR	LB/W02-073					2		It really looks happy... An indicator of what's to come...	 [C] All your Characters get +1000 Power, +1 Soul.		
For the Sake of the Future One Day 	W02	LBW02-074_CC	CX	R	CC	LB/W02-074					D		I like to be in love	 [C] All your Characters get +1000 Power, +1 Soul.		
Entrusting the Item 	W02	LBW02-075_CC	CX	R	CC	LB/W02-075					2		Goodbye, Riki	 [C] All your Characters get +2 Soul.		
Fairytale Girl Komari	W02	LBW02-076_RR	CH	B	RR	LB/W02-076	0	0	500	1	0	Snack, Fairy	Being able to always smile is the best thing in the world	 [C] All your other <<"Suit" Kud >> get +1000 Power.	 [S] [COUNTER] ASSIST 1000 Level 1 [Discard this card from hand to Waiting Room] (Choose 1 Character being Front Attacked, during this turn, it gets +1000 Power)	
Natural/Idiot Material Mio	W02	LBW02-077_RR	CH	B	RR	LB/W02-077	2	2	7500	2	1	Book, Parasol	You want to know more about me?	 [A] When this card attacks, if <<The Long Shadows of the Two >> is in the Climax slot, draw 1 card.	 [S] [(3)] Place the top card of your Clock into Waiting Room.	
Koshiki Miyuki 	W02	LBW02-078_R	CH	B	R	LB/W02-078	0	0	500	1	0	Sports	I have taken even your dream...	 [A] When you use <<ASSIST>> , choose 1 of your Characters doing battle, during this turn, it gets +500 Power.	 [A] BOND/ <<Miyazawa Kengo >>  [(1)] (When you place this card on Stage from hand, you may pay the cost. If you do, choose 1 <<Miyazawa Kengo >> from your Waiting Room and place it into your hand)	
Honwa Kakyu-to Komari 	W02	LBW02-079_R	CH	B	R	LB/W02-079	1	0	5500	1	0	Snack, Maid	Aww, wh, what should I do~			
Miyazawa Kengo 	W02	LBW02-080_R	CH	B	R	LB/W02-080	1	1	5000	1	1	Sports	... Come at me with all you got. 'Cause I will fight you with all my might!!	 [A] [(1)] When this card attacks, if <<In the Nick of time! >> is in the Climax slot, you may pay the cost. If you do, draw 1 card.	 [A] ENCORE [Discard 1 Character to Waiting Room from hand] (When this card is placed in Waiting Room from Stage, you may pay the cost. If you do, return this card in REST to its previous slot.)	
Devil Girl Midori 	W02	LBW02-081_R	CH	B	R	LB/W02-081	1	1	4500	1	1	Shadow	You don't like girl without shadows?	 [C] All your other <<"Natural/Idiot Material" Mio>> get +1000 Power.	 [S] [(1)] During this turn, this card does not receive soul reduction from side attacking.	
Mystery Couple Mio 	W02	LBW02-082_U	CH	B	U	LB/W02-082	0	0	2000	1	0	Book, Parasol	I'm glad that I was able to come here with you in the end	 [A] [Place this card in Waiting Room] When another of your Characters is placed in Waiting Room from Stage, if this card is in the back row, you may pay the cost. If you do, place that card in its previous slot in REST.		
Kud & Komari 	W02	LBW02-083_U	CH	B	U	LB/W02-083	1	1	3000	1	1	Animal, Snack	The two of us are marvelous and unrivaled	 [A] When you Level up, place the top card of your Deck into Stock.	 [S] [(2) Put this card in REST] Place the top card of your Clock into the Waiting Room.	
Natsume Kyousuke 	W02	LBW02-084_U	CH	B	U	LB/W02-084	2	1	4500	1	1	-	Are you all ready?	 [C] ALARM If this card is in the top of your Clock, all your blue cards gain << [A] ENCORE [Discard 1 Character to Waiting Room from hand]>> .		
Mask. Za. Saitou 	W02	LBW02-085_U	CH	B	U	LB/W02-085	2	1	8500	1	1	-	Heh, the violent running will start now, go go go!			
Kudryavka - Anatolyevna - Strugatskia 	W02	LBW02-086_U	CH	B	U	LB/W02-086	3	2	8500	2	1	Animal	This is my other name	 [C] BODYGUARD (When your opponent attacks, if this card is in the center of the Front Row and is not in REVERSE, your opponent must Front Attack this card.)	 [A] When this card attacks, if <<Late Night Ritual >> is in the Climax slot, draw 1 card.	 [A] ENCORE [Discard 1 Character to Waiting Room from hand] (When this card is placed in Waiting Room from Stage, you may pay the cost. If you do, return this card in REST to its previous slot.)
3 Sisters Kud 	W02	LBW02-087_C	CH	B	C	LB/W02-087	0	0	500	1	0	Animal	ACtually, I'm Strelka's older sister	 [C] SUPPORT All the Characters in front of this card get +500 Power.	 [S] [(1)] Choose 1 of your <Animal> Characters, during this turn it gets +500 Power.	
Kud of the Mysterious Country 	W02	LBW02-088_C	CH	B	C	LB/W02-088	0	0	1000	1	0	Animal	Waf, good morning	 [C] During your opponent's turn, all your other Characters get +500 Power.	 [S] [(2) Put this Character to REST] Search your Deck for up to 1 Character with <<Komari>> in the name, show it to your opponent and place it in your hand. Shuffle your Deck afterwards.	
Mio & Midori 	W02	LBW02-089_C	CH	B	C	LB/W02-089	0	0	3000	1	0	Book, Shadow	Now, which one am I?			
Kud & Strelka 	W02	LBW02-090_C	CH	B	C	LB/W02-090	1	0	3500	1	0	Animal	Strelka is better than me~	 [A] When this card is played to Stage, place the top card of your Deck under this card as a marker.	 [S] [Put this card to REST] If there are 1 or less markers under this card, place the top card of your Deck under this card as a marker.	 [S] [Put this card to REST] During this turn, when your blue Characters use an ability, you may pay the markers under this card to place in Waiting Room instead of Stock.
Manager Mio 	W02	LBW02-091_C	CH	B	C	LB/W02-091	1	0	2500	1	0	Book, Parasol	...Idol debut, right?	 [C] All your other <Sports> Characters get +500 Power.	 [S] [Put this card to REST] Choose 1 of your cards from hand, place it in Stock.	
Dressed Up Komari 	W02	LBW02-092_C	CH	B	C	LB/W02-092	2	1	8000	1	1	Fairy, Snack	I've tried hard to dress up	 [A] [(1)] When a Level 2 or Above Character battling this card becomes REVERSE, you may pay the cost. If you do, draw 1 card.		
American Game 	W02	LBW02-093_R	EV	B	R	LB/W02-093	1	1			0		It's a flying disc. It's an American pasttime	Search your Deck for up to 1 <Animal> Character, show it to your opponent and place it into your hand. Shuffle your Deck afterwards.		
Royal Princess Parfait 	W02	LBW02-094_U	EV	B	U	LB/W02-094	1	3			0		Because the sponge cake on the bottom was baked in the morning...	Choose 1 card in your Clock, return it to hand.	Place this card in Memory.	
Carrying Full of Books in Two Hands 	W02	LBW02-095_U	EV	B	U	LB/W02-095	1	1			0		Your world widens for every book you read	If you do not have any <Book> Characters, this card cannot be played from hand.	Draw 2 cards, choose 1 card from your hand, place it in Waiting Room.	
Striped Panties in Spectacle 	W02	LBW02-096_C	EV	B	C	LB/W02-096	2	0			0		This time all of it was seen---!!	[COUNTER]You may choose 1 card from your hand and place it in Stock.	Choose 1 of your Characters, during this turn, it gains the following ability. << [A] When this card is placed in Waiting Room from Stage, you may place this card on its previous slot in REST.>> 	
Proof of Friendship 	W02	LBW02-097_C	EV	B	C	LB/W02-097	1	2			0		Litter Busters will never die...	[COUNTER]You may draw 1 card.	Choose 1 of your Characters, during this turn, it gains the following ability. << [A] When this card is placed in Waiting Room from Stage, you may place this card on its previous slot in REST.>> 	
In the Nick of time! 	W02	LBW02-098_CR	CX	B	CR	LB/W02-098					B	, [C] All your Characters get +1000 Power, +1 Soul.	A... ahhhhhhhhhhhhhhhhhh----!!	(Book: When this card is Triggered, you may draw 1 card)		
Late Night Ritual 	W02	LBW02-099_CC	CX	B	CC	LB/W02-099					2		Ah... my heart is beating... please do it gently	 [C] All your Characters get +2 Soul.		
The Long Shadows of the Two 	W02	LBW02-100_CC	CX	B	CC	LB/W02-100					2		...Same rhythm as me	 [C] All your Characters get +1000 Power, +1 Soul.		
We'll Date	W02	LBW02-000_PR	CX	G	PR	LB/W02-000					2			 [C] All your Characters gets +2 Soul.		
The Confidence of Rin	W02	LBW02-101_PR	CX	G	PR	LB/W02-101					2			 [C] All your Characters gets +2 Soul.		
The confidence of Rin (e)	W02	LBW02-101e_PR	CX	G	PR	LB/W02-101e					2			 [C] Your characters gets soul+2.		
Always Good friends Rin & Komari	W02	LBW02-102_PR	CH	Y	PR	LB/W02-102	1	1	6000	1	1	Animal, Snack				
Dog Girl Kud	W02	LBW02-103_PR	CH	G	PR	LB/W02-103	0	0	500	1	0	Animal		 [C] SUPPORT All the Characters in front of this card get +500 Power.	 [S] [(1)] All your other Characters get <Animal>.	
